,task,seed,algorithm,K,num_atoms,num_contrastive_parameters,gamma,extra_theta_factor,reuse,hidden_features,num_blocks,AVG_LOG_RATIO,RT,C2ST_Z-01,MMD-01,MEDDIST-01,NLTP-01,C2ST_Z-02,MMD-02,MEDDIST-02,NLTP-02,C2ST_Z-03,MMD-03,MEDDIST-03,NLTP-03,C2ST_Z-04,MMD-04,MEDDIST-04,NLTP-04,C2ST_Z-05,MMD-05,MEDDIST-05,NLTP-05,C2ST_Z-06,MMD-06,MEDDIST-06,NLTP-06,C2ST_Z-07,MMD-07,MEDDIST-07,NLTP-07,C2ST_Z-08,MMD-08,MEDDIST-08,NLTP-08,C2ST_Z-09,MMD-09,MEDDIST-09,NLTP-09,C2ST_Z-10,MMD-10,MEDDIST-10,NLTP-10,NLTP,num_simulations_simulator,path,folder
95,bernoulli_glm,594159116,CNRE,99,99,100,1.0,0,False,128,3,8.942087,358.6533528645833,0.59385,0.046317816,10.19713,,0.5906,0.035913706,11.578621,,0.64105,0.025417566,11.141386,,0.6281,0.043333113,10.298828,,0.58665,0.008731961,16.42368,,0.5696,0.009343028,13.476156,,0.58705,0.011213064,13.238986,,0.5973,0.026638508,10.013123,,0.56925,0.005207181,10.076986,,0.5866,0.015865088,15.524564,,,100000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-25-01/2,2
96,slcp,304953607,CNRE,99,99,100,1.0,0,False,128,3,5.2756357,296.14104817708335,0.831,0.010337114,19.319786,,0.73165,0.009733796,22.064896,,0.66545,0.007580161,26.387402,,0.91175,0.023723006,3.2947147,,0.82915,0.06713402,24.758198,,0.66455,0.002191782,10.53759,,0.8963,0.015765905,29.859486,,0.9269,0.011025548,24.237654,,0.72625,0.010165095,8.893917,,0.7165,0.013952017,2.3080394,,,100000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-25-15/5,5
97,slcp,3224748462,CNRE,99,99,100,1.0,0,False,128,3,1.300516,76.01869303385416,0.97975,0.13656783,20.39185,,0.96915,0.13112056,20.23524,,0.9671,0.049651742,21.827456,,0.9862,0.13663888,3.9528117,,0.96775,0.09735143,20.125793,,0.9512,0.061452746,9.776819,,0.9872,0.09120178,29.455738,,0.98805,0.14808059,22.179092,,0.95935,0.12298107,8.971594,,0.94215,0.13928747,3.4854555,,,1000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-25-15/9,9
98,slcp,1461495669,CNRE,99,99,100,1.0,0,False,128,3,4.0245433,109.7888916015625,0.9403,0.044410586,19.837463,,0.8973,0.0490669,22.791761,,0.8108,0.01220274,25.13905,,0.9523,0.09678447,3.4751391,,0.85945,0.025788903,23.810848,,0.82125,0.0075660944,12.068993,,0.9684,0.11703694,29.389229,,0.93725,0.028655887,24.770496,,0.8545,0.044347048,9.348841,,0.92385,0.108253956,2.0752597,,,10000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-25-15/10,10
99,slcp,4090444694,CNRE,99,99,100,1.0,0,False,128,3,3.1884854,92.88509928385416,0.9461,0.101040125,19.796194,,0.9179,0.11293721,23.473534,,0.87635,0.09253752,26.274256,,0.94385,0.04590559,2.894506,,0.85825,0.03636396,24.177788,,0.81795,0.01628685,12.07835,,0.9649,0.079119325,30.06995,,0.94865,0.06530249,24.043638,,0.8713,0.05627954,10.072677,,0.90525,0.0826363,1.7437305,,,10000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-25-15/1,1
100,slcp,1312631167,CNRE,99,99,100,1.0,0,False,128,3,3.8171902,112.08806966145833,0.9399,0.041242838,19.702602,,0.91615,0.05782795,23.014141,,0.8878,0.05878222,25.463737,,0.96815,0.18349212,2.8274698,,0.90095,0.0870471,23.98758,,0.84455,0.03703928,11.440734,,0.9583,0.097447276,29.95858,,0.9584,0.09163022,24.977488,,0.87975,0.03729415,9.311935,,0.91695,0.061268568,1.8279157,,,10000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-25-15/4,4
101,slcp,897795976,CNRE,99,99,100,1.0,0,False,128,3,1.1047962,82.62482096354167,0.98525,0.15299082,18.224632,,0.97505,0.14861238,21.732216,,0.94375,0.048808575,24.262892,,0.9832,0.094160676,3.1368966,,0.9627,0.12118304,20.148706,,0.96855,0.039024234,7.916276,,0.9904,0.09397781,27.437489,,0.9839,0.06621158,23.513025,,0.9588,0.13836789,8.804881,,0.9532,0.18674141,5.3679285,,,1000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-25-15/0,0
102,slcp,3771651937,CNRE,99,99,100,1.0,0,False,128,3,3.607451,97.84485677083333,0.9539,0.03252983,20.015608,,0.8896,0.04332924,22.751585,,0.89295,0.030940652,25.890713,,0.9541,0.14072102,3.1019106,,0.8218,0.047219157,22.633673,,0.85345,0.020984173,10.631367,,0.9771,0.13182294,29.954369,,0.96325,0.16101468,23.975628,,0.8316,0.023577094,9.178503,,0.9253,0.06634462,1.6635163,,,10000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-25-15/13,13
103,slcp,2164280097,CNRE,99,99,100,1.0,0,False,128,3,5.6148577,298.5742513020833,0.77745,0.009868383,19.153511,,0.8012,0.016445875,23.143677,,0.66435,0.007053137,26.366833,,0.8951,0.07759631,3.4888864,,0.7497,0.059294224,23.596786,,0.6519,0.007790923,10.577621,,0.8958,0.008002639,29.630028,,0.8695,0.009084225,24.816336,,0.734,0.009190798,8.515086,,0.74135,0.02102685,2.278143,,,100000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-25-15/11,11
104,slcp,3758780264,CNRE,99,99,100,1.0,0,False,128,3,3.3678517,93.83335774739584,0.9333,0.061109066,20.47975,,0.8735,0.12807798,24.257896,,0.84295,0.014501214,25.470037,,0.93735,0.052552342,3.2602582,,0.8576,0.015586615,22.81209,,0.82355,0.025157332,11.077894,,0.98015,0.17522669,29.926132,,0.94805,0.07209957,25.002277,,0.83435,0.014531255,9.075403,,0.90405,0.049684644,1.979181,,,10000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-25-15/7,7
105,slcp,3264822751,CNRE,99,99,100,1.0,0,False,128,3,1.1227734,93.48411458333334,0.9844,0.08026135,17.599007,,0.9669,0.07916129,20.175533,,0.96075,0.10316217,21.286156,,0.98635,0.1319167,4.1987166,,0.9649,0.12906575,19.266842,,0.9647,0.091328144,9.370098,,0.99205,0.16128421,27.3975,,0.9842,0.11329019,21.953827,,0.95875,0.11585307,8.702434,,0.94325,0.13893712,4.530903,,,1000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-25-15/3,3
106,slcp,3117741183,CNRE,99,99,100,1.0,0,False,128,3,5.3430195,310.03271484375,0.80045,0.0036451817,19.551006,,0.73495,0.008812904,22.840574,,0.64955,0.003297925,25.84016,,0.9135,0.03956008,3.641025,,0.6351,0.0117794275,24.579706,,0.63175,0.0050600767,10.542351,,0.89185,0.026892424,30.072556,,0.88425,0.007631302,24.67588,,0.68415,0.0064479113,9.534632,,0.76145,0.044733882,2.1674595,,,100000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-25-15/8,8
107,slcp,690318989,CNRE,99,99,100,1.0,0,False,128,3,1.5535446,92.09344889322917,0.98195,0.08795023,18.066422,,0.9777,0.12649167,20.829235,,0.965,0.049791336,23.32079,,0.9856,0.14771366,4.160124,,0.9646,0.110051155,18.334007,,0.95625,0.0852797,10.282851,,0.9881,0.054317117,27.73697,,0.98285,0.11060166,23.766153,,0.96175,0.13528705,8.042739,,0.9516,0.2104559,4.1470823,,,1000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-25-15/12,12
108,slcp,906206358,CNRE,99,99,100,1.0,0,False,128,3,5.138229,295.78600260416664,0.8154,0.010887027,19.322533,,0.70215,0.002803564,21.510036,,0.6643,0.0031374693,26.470959,,0.9127,0.034104228,3.4621472,,0.70445,0.015773892,24.393549,,0.6475,0.010078073,10.768763,,0.9085,0.015825868,29.473103,,0.85625,0.0018875599,23.95615,,0.71885,0.0063961744,9.710238,,0.8003,0.034800887,2.1008935,,,100000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-25-15/14,14
109,slcp,1390362226,CNRE,99,99,100,1.0,0,False,128,3,1.1689453,77.06748860677084,0.98045,0.0683918,17.502712,,0.9786,0.17456377,19.94831,,0.9635,0.112178564,21.8113,,0.986,0.10932642,4.5413017,,0.97255,0.038072705,20.304066,,0.96375,0.07508004,9.173595,,0.98875,0.15981066,28.28925,,0.98825,0.15324998,21.622437,,0.95985,0.11575806,8.160019,,0.9415,0.107247114,3.5922132,,,1000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-25-15/6,6
110,slcp,822532999,CNRE,99,99,100,1.0,0,False,128,3,5.367719,296.49973958333334,0.75175,0.006622553,19.739592,,0.7025,0.011070967,22.154268,,0.65905,0.0074020624,27.094765,,0.89345,0.0249753,3.3742714,,0.64195,0.009490967,24.258247,,0.69645,0.0035114288,10.155005,,0.92505,0.008698821,29.498093,,0.8536,0.013401389,24.893658,,0.67725,0.0011464357,9.742014,,0.7641,0.042805076,2.1234074,,,100000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-25-15/2,2
111,gaussian_linear_uniform,2934525228,CNRE,99,99,100,1.0,0,False,128,3,6.5419784,374.14248046875,0.5473,0.0048285723,1.3728034,,0.55085,0.0055549145,1.447362,,0.56915,0.0039032698,1.4988315,,0.53605,0.0035672188,1.3669257,,0.54455,0.003385663,1.3257062,,0.54565,0.0027050972,1.3170129,,0.54345,0.0026026964,1.3211858,,0.55675,0.006785512,1.3476727,,0.548,0.0034259558,1.3238599,,0.5503,0.0056355,1.3690541,,,100000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-27-17/5,5
112,gaussian_linear_uniform,3415194055,CNRE,99,99,100,1.0,0,False,128,3,5.4591064,176.43356119791667,0.7232,0.0377903,1.4037728,,0.7032,0.03879738,1.5080595,,0.7856,0.07152748,1.5559678,,0.7634,0.059046626,1.4711729,,0.7529,0.050715208,1.2790041,,0.6716,0.013525844,1.3779615,,0.78,0.068398476,1.3492115,,0.6691,0.022955298,1.4093045,,0.7204,0.026819348,1.3507788,,0.7262,0.030926347,1.366056,,,1000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-27-17/9,9
113,gaussian_linear_uniform,1601532572,CNRE,99,99,100,1.0,0,False,128,3,6.0943694,161.47613932291668,0.64695,0.016173124,1.4603211,,0.6743,0.025251865,1.5513052,,0.69005,0.049169958,1.700538,,0.62375,0.01059556,1.4526613,,0.66715,0.022646546,1.4183725,,0.65265,0.027257442,1.4513235,,0.6315,0.015322924,1.4268805,,0.6549,0.029719353,1.4939257,,0.63385,0.011803031,1.4084375,,0.62385,0.015126467,1.4494653,,,10000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-27-17/10,10
114,gaussian_linear_uniform,3374910602,CNRE,99,99,100,1.0,0,False,128,3,5.8707743,197.97345377604168,0.6454,0.015879989,1.4561543,,0.62865,0.017782927,1.5006976,,0.6763,0.037391186,1.5939946,,0.59745,0.008965373,1.4203227,,0.6115,0.012284756,1.3491681,,0.61075,0.009181619,1.357116,,0.5956,0.0051591396,1.3721063,,0.6419,0.018956423,1.4633275,,0.62835,0.013803363,1.3791212,,0.63295,0.018244147,1.4234456,,,10000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-27-17/1,1
115,gaussian_linear_uniform,388212768,CNRE,99,99,100,1.0,0,False,128,3,6.8042464,197.779736328125,0.6214,0.013471723,1.3895987,,0.68115,0.02415967,1.4926988,,0.64685,0.02448368,1.5530643,,0.61865,0.016352296,1.3713727,,0.61025,0.0074687004,1.3347683,,0.61665,0.012174964,1.3305869,,0.63525,0.014587879,1.3195734,,0.6624,0.03558123,1.4420655,,0.6321,0.019354105,1.3449929,,0.6591,0.024871469,1.397135,,,10000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-27-17/4,4
116,gaussian_linear_uniform,1218994242,CNRE,99,99,100,1.0,0,False,128,3,5.106259,176.86092122395834,0.71505,0.038514912,1.5217285,,0.75995,0.055657446,1.6337413,,0.71515,0.056543708,1.642776,,0.67945,0.015603423,1.4416764,,0.6911,0.029775739,1.4448118,,0.77695,0.07552409,1.602565,,0.75485,0.061131954,1.4652159,,0.7262,0.057491124,1.5631727,,0.72275,0.050492525,1.5381894,,0.70435,0.036288857,1.4516354,,,1000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-27-17/0,0
117,gaussian_linear_uniform,1578323802,CNRE,99,99,100,1.0,0,False,128,3,7.065219,200.23063151041666,0.6348,0.019143939,1.4346564,,0.6344,0.02332604,1.5231822,,0.6666,0.039397478,1.5936,,0.6422,0.019432425,1.409833,,0.6258,0.010353804,1.3215227,,0.638,0.015859008,1.3103495,,0.60735,0.0092487335,1.3234174,,0.64345,0.016367197,1.4129362,,0.6535,0.022910237,1.3742049,,0.64405,0.013978004,1.3674656,,,10000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-27-17/13,13
118,gaussian_linear_uniform,1540651721,CNRE,99,99,100,1.0,0,False,128,3,7.0837345,368.44677734375,0.563,0.011977315,1.3731393,,0.55095,0.0062760115,1.4548968,,0.5979,0.017352343,1.5252202,,0.54335,0.0047035217,1.3824003,,0.5476,0.0045175552,1.3488393,,0.54555,0.004004836,1.3462694,,0.5339,0.0021566153,1.322151,,0.54515,0.0052839518,1.3552276,,0.5581,0.009578586,1.3451555,,0.5543,0.006039262,1.3829731,,,100000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-27-17/11,11
119,gaussian_linear_uniform,354418065,CNRE,99,99,100,1.0,0,False,128,3,6.590972,197.43439127604168,0.64745,0.023469925,1.4271297,,0.63395,0.015923738,1.4869592,,0.66975,0.046887398,1.5983294,,0.62805,0.01800263,1.4007488,,0.633,0.016426086,1.3146806,,0.60915,0.0081448555,1.3361924,,0.6272,0.009985924,1.3408747,,0.66805,0.02895248,1.4118679,,0.69255,0.03260696,1.3413041,,0.6281,0.01488924,1.4120116,,,10000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-27-17/7,7
120,gaussian_linear_uniform,2946217428,CNRE,99,99,100,1.0,0,False,128,3,5.287534,177.326806640625,0.7543,0.075733304,1.5332291,,0.74765,0.047775984,1.5463297,,0.79985,0.07723904,1.7086706,,0.7012,0.036211133,1.5172927,,0.70255,0.035137296,1.3958515,,0.69925,0.036729097,1.4226382,,0.7112,0.028211832,1.3872547,,0.7392,0.04155767,1.4200823,,0.7098,0.024723887,1.3627824,,0.74335,0.051400065,1.5626962,,,1000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-27-17/3,3
121,gaussian_linear_uniform,1668494007,CNRE,99,99,100,1.0,0,False,128,3,6.838802,387.70725911458334,0.5518,0.0068614483,1.4059852,,0.5394,0.004645705,1.4275093,,0.5748,0.009589314,1.5458077,,0.5343,0.0023179054,1.3598058,,0.53015,0.0025075674,1.337963,,0.5432,0.0046947002,1.345407,,0.5392,0.0023281574,1.3421059,,0.53565,0.0015436411,1.3496342,,0.54535,0.0049749613,1.3377483,,0.54995,0.004744649,1.3782558,,,100000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-27-17/8,8
122,gaussian_linear_uniform,750380665,CNRE,99,99,100,1.0,0,False,128,3,5.231937,176.28341471354167,0.73705,0.04776287,1.4133308,,0.81535,0.11521602,1.6575658,,0.7288,0.07043183,1.6597054,,0.7183,0.031332016,1.4359137,,0.70665,0.026183486,1.4253423,,0.69205,0.033462524,1.4575648,,0.67955,0.02881813,1.364111,,0.73855,0.06432992,1.5637722,,0.75195,0.058561563,1.3727505,,0.7168,0.022280693,1.3791603,,,1000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-27-17/12,12
123,gaussian_linear_uniform,3542083695,CNRE,99,99,100,1.0,0,False,128,3,7.087772,379.6072591145833,0.557,0.008272409,1.3545756,,0.5554,0.0048726797,1.4286232,,0.5883,0.015983224,1.4967119,,0.5425,0.0037606955,1.3498633,,0.5385,0.0032792091,1.3314068,,0.5493,0.0077337027,1.351694,,0.57145,0.010006189,1.363355,,0.5598,0.00894618,1.3580458,,0.54145,0.004257083,1.3183515,,0.58055,0.011932015,1.3709846,,,100000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-27-17/14,14
124,gaussian_linear_uniform,292970104,CNRE,99,99,100,1.0,0,False,128,3,5.607643,151.00538736979166,0.7476,0.050100982,1.5318291,,0.7326,0.053100467,1.6205022,,0.7695,0.097718656,1.738946,,0.69885,0.018164277,1.441307,,0.7446,0.06084001,1.5248337,,0.6947,0.03306389,1.4493288,,0.68455,0.022162795,1.3805718,,0.70345,0.033599615,1.4913671,,0.68655,0.03403175,1.4367666,,0.7411,0.044766188,1.4919369,,,1000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-27-17/6,6
125,gaussian_linear_uniform,3694666810,CNRE,99,99,100,1.0,0,False,128,3,6.7690163,406.098046875,0.55235,0.006959319,1.4031861,,0.5736,0.008551955,1.5072932,,0.56,0.0083914995,1.544287,,0.5408,0.004203081,1.3984394,,0.5546,0.007891536,1.3561294,,0.53485,0.004936695,1.3356873,,0.55175,0.0062919855,1.3599951,,0.5811,0.013892412,1.4179008,,0.5501,0.007369399,1.3581992,,0.5626,0.0074486732,1.4284904,,,100000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30_das5/22-27-17/2,2
126,sir,3653578947,CNRE,99,99,100,1.0,0,False,128,3,-0.73167676,100.3208251953125,0.99005,0.5889064,385.9961,,0.99615,0.5618047,400.40292,,0.99545,0.57326365,300.48627,,0.99715,0.56528515,418.71588,,0.9948,0.54667336,331.51245,,0.99495,0.5444791,310.71933,,0.99645,0.5482153,336.09448,,0.99355,0.5453002,267.5528,,0.99635,0.557076,334.30597,,0.98815,0.55793136,448.59448,,,100000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30/22-37-59/5,5
127,sir,1953355754,CNRE,99,99,100,1.0,0,False,128,3,4.932733,20.5915283203125,0.87305,0.41552508,18.439089,,0.83435,0.4652825,30.016663,,0.7259,0.17925662,22.0,,0.7422,0.14098155,32.503845,,0.62975,0.011937499,25.0998,,0.66865,0.081998944,23.194826,,0.7871,0.08008468,26.1916,,0.7514,0.09165311,24.020824,,0.7447,0.2002536,27.12932,,0.6994,0.12172556,23.452078,,,1000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30/22-37-59/9,9
128,sir,606185370,CNRE,99,99,100,1.0,0,False,128,3,5.145008,27.23759765625,0.5705,0.007233739,16.7332,,0.59155,0.013293147,21.943106,,0.62925,0.056336045,21.656408,,0.68135,0.06382424,30.282007,,0.65025,0.025428891,27.64055,,0.68585,0.033446193,26.514147,,0.73055,0.024456024,26.134268,,0.63595,0.0049989223,24.0,,0.64735,0.02094531,29.538109,,0.6743,0.060773253,24.63737,,,10000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30/22-37-59/10,10
129,sir,2202340135,CNRE,99,99,100,1.0,0,False,128,3,5.126353,27.196590169270834,0.57435,0.007966757,17.549929,,0.61445,0.03651631,23.0,,0.6501,0.06032276,21.44761,,0.75825,0.17298079,36.578682,,0.6344,0.010730505,26.466959,,0.6126,0.010647297,24.33105,,0.79545,0.0618428,28.7663,,0.6412,0.013445973,23.70654,,0.8216,0.2282874,38.97435,,0.60045,0.019257426,24.58658,,,10000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30/22-37-59/1,1
130,sir,642766234,CNRE,99,99,100,1.0,0,False,128,3,-0.6297077,27.423748779296876,0.98955,0.5867263,383.91992,,0.99565,0.5600088,400.0569,,0.9947,0.5725119,297.18344,,0.9978,0.5659826,418.7147,,0.99425,0.54608583,333.09906,,0.99425,0.5436833,312.21066,,0.99675,0.54910606,338.59637,,0.9943,0.5459768,265.27438,,0.99655,0.5570941,334.8201,,0.9865,0.5560454,450.2788,,,10000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30/22-37-59/4,4
131,sir,2672331796,CNRE,99,99,100,1.0,0,False,128,3,4.3827567,20.674945068359374,0.6904,0.03682518,16.941074,,0.8326,0.43549854,29.597298,,0.7839,0.23916328,25.942244,,0.7292,0.16655028,33.91165,,0.7612,0.21847928,24.738634,,0.70475,0.058031917,24.24871,,0.7282,0.056503415,25.059929,,0.65365,0.028835893,22.293497,,0.7007,0.06304431,31.38471,,0.66085,0.038195074,27.513634,,,1000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30/22-37-59/0,0
132,sir,3872722845,CNRE,99,99,100,1.0,0,False,128,3,5.3250713,99.63318684895833,0.5676,0.007759571,17.14643,,0.5474,0.006406784,21.283796,,0.5924,0.029827714,20.248457,,0.6642,0.087510884,26.495283,,0.64165,0.018728018,25.903667,,0.6488,0.021166682,24.859606,,0.6329,0.0036578178,22.627417,,0.57465,0.001814723,22.704622,,0.6358,0.032835722,28.982754,,0.5938,0.015834212,23.043438,,,100000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30/22-37-59/11,11
133,sir,2987908606,CNRE,99,99,100,1.0,0,False,128,3,5.2810364,27.299568684895835,0.61985,0.05870998,16.186415,,0.59465,0.01672721,22.090721,,0.645,0.053659976,21.330729,,0.6993,0.07977396,32.280025,,0.652,0.01608634,26.134268,,0.61295,0.009662032,24.959969,,0.7596,0.061561823,26.907248,,0.66355,0.027530193,24.228083,,0.6896,0.057133555,31.859064,,0.66585,0.10402936,22.891047,,,10000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30/22-37-59/7,7
134,sir,961431734,CNRE,99,99,100,1.0,0,False,128,3,5.324382,20.846913655598957,0.6662,0.06043303,17.944359,,0.7914,0.2478444,32.34965,,0.71955,0.08946264,20.14944,,0.7143,0.10814607,29.291637,,0.63745,0.016432762,25.15949,,0.62705,0.022607684,24.392622,,0.762,0.041903377,27.055498,,0.66765,0.03185737,23.685438,,0.7186,0.07824242,31.654383,,0.65795,0.041821003,23.27015,,,1000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30/22-37-59/3,3
135,sir,3469129949,CNRE,99,99,100,1.0,0,False,128,3,5.3639026,100.5936767578125,0.59085,0.03510928,16.186415,,0.556,0.009157419,21.213203,,0.57805,0.01702106,20.12461,,0.6161,0.026717782,26.776855,,0.60645,0.007332444,25.27845,,0.6269,0.011145711,24.41311,,0.6468,0.0033284426,22.93469,,0.60785,0.0063256025,23.086792,,0.6094,0.015046358,29.46184,,0.56375,0.009195924,23.0,,,100000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30/22-37-59/8,8
136,sir,2307214108,CNRE,99,99,100,1.0,0,False,128,3,-735.14105,20.705548095703126,0.9908,0.59296435,386.12692,,0.99605,0.5629102,403.78027,,0.99605,0.5746838,299.53967,,0.9979,0.56657374,418.71112,,0.9942,0.5450091,304.5751,,0.9935,0.5432296,287.26556,,0.99545,0.5446344,317.55472,,0.9933,0.54552746,253.37027,,0.9968,0.55744773,332.6199,,0.9895,0.5605517,452.52237,,,1000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30/22-37-59/6,6
137,sir,2920248074,CNRE,99,99,100,1.0,0,False,128,3,5.409383,99.732958984375,0.5397,0.004520297,16.462078,,0.5459,0.005107999,20.518284,,0.5646,0.0136528015,19.364916,,0.6241,0.050143957,25.942244,,0.58295,0.0016901493,24.959969,,0.6243,0.0112861395,24.166092,,0.67305,0.0144325495,23.398716,,0.6486,0.017672896,23.323807,,0.58505,0.006335616,28.42534,,0.5816,0.01147747,22.135944,,,100000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30/22-37-59/2,2
138,sir,585745907,CNRE,99,99,100,1.0,0,False,128,3,5.1578946,27.372662353515626,0.5983,0.03756225,16.492422,,0.5485,0.0038194656,21.095022,,0.66825,0.09171194,21.44761,,0.70565,0.08942628,33.007576,,0.61995,0.008260131,25.865034,,0.60975,0.0026117563,25.455845,,0.7048,0.01556325,25.288336,,0.6136,0.011855006,23.194826,,0.6716,0.039287508,31.264996,,0.6644,0.08677852,22.97825,,,10000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30/11-30-53/1,1
139,sir,3791849694,CNRE,99,99,100,1.0,0,False,128,3,4.5694427,20.85361531575521,0.7651,0.29347938,18.867962,,0.8028,0.31687874,31.168894,,0.72685,0.12451321,23.600847,,0.776,0.16734964,34.98571,,0.71925,0.06882441,25.337719,,0.7402,0.1154179,27.166155,,0.8043,0.043715835,29.647934,,0.70345,0.11741805,25.602734,,0.75315,0.10696906,34.705906,,0.7481,0.11172885,25.514702,,,1000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30/11-30-53/0,0
140,sir,36748491,CNRE,99,99,100,1.0,0,False,128,3,5.5024166,99.37976888020833,0.5569,0.0028623343,16.985281,,0.621,0.05945027,22.693611,,0.58275,0.022157073,19.748417,,0.6017,0.016057968,27.712812,,0.58955,0.0046350956,25.199205,,0.6307,0.011849284,25.019993,,0.655,0.0032849312,23.10844,,0.57305,0.0034902096,22.561028,,0.5856,0.008766174,29.715311,,0.6328,0.0369581,24.979992,,,100000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30/11-30-53/2,2
141,lotka_volterra,49217388,CNRE,99,99,100,1.0,0,False,128,3,8.81948,48.7091552734375,0.99445,0.4973159,12.981001,,0.99645,0.5753436,17.810978,,0.98745,0.2772382,17.14436,,0.995,0.4150201,410.6105,,0.96575,0.36191297,22.435467,,0.9891,0.47889283,32.172806,,0.9951,0.7187107,30.40982,,0.97075,0.48595923,22.575108,,0.97765,0.44177812,39.858192,,0.9963,0.50048393,46.94433,,,10000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30/11-30-32/1,1
142,lotka_volterra,4270272032,CNRE,99,99,100,1.0,0,False,128,3,3.9902937,39.81141357421875,0.9995,0.55344373,38.451714,,0.99905,0.5377981,66.37311,,0.9963,0.45486426,43.07648,,0.9997,0.55800855,601.1814,,0.99915,0.55305976,61.39463,,0.99955,0.5529839,66.76558,,0.99975,0.6284063,37.30674,,0.99465,0.50890017,49.36758,,0.9984,0.5211154,93.940735,,0.9988,0.5254102,131.44005,,,1000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30/11-30-32/0,0
143,lotka_volterra,1407345978,CNRE,99,99,100,1.0,0,False,128,3,9.904243,122.38736165364584,0.9847,0.41929212,9.496186,,0.9708,0.3461224,16.070375,,0.9588,0.25106698,17.857452,,0.99825,0.6168954,317.93213,,0.94835,0.28834522,17.18132,,0.97705,0.4424398,29.19957,,0.939,0.23061839,18.760176,,0.97435,0.23373133,22.666847,,0.96575,0.37621272,46.45268,,0.9469,0.21448612,31.226404,,,100000.0,/home/ben/sci/fix-cnre/infinite/sbibm/2024-06-30/11-30-32/2,2
