,task,seed,algorithm,K,num_atoms,num_contrastive_parameters,gamma,extra_theta_factor,reuse,hidden_features,num_blocks,AVG_LOG_RATIO,RT,C2ST_Z-01,MMD-01,MEDDIST-01,NLTP-01,C2ST_Z-02,MMD-02,MEDDIST-02,NLTP-02,C2ST_Z-03,MMD-03,MEDDIST-03,NLTP-03,C2ST_Z-04,MMD-04,MEDDIST-04,NLTP-04,C2ST_Z-05,MMD-05,MEDDIST-05,NLTP-05,C2ST_Z-06,MMD-06,MEDDIST-06,NLTP-06,C2ST_Z-07,MMD-07,MEDDIST-07,NLTP-07,C2ST_Z-08,MMD-08,MEDDIST-08,NLTP-08,C2ST_Z-09,MMD-09,MEDDIST-09,NLTP-09,C2ST_Z-10,MMD-10,MEDDIST-10,NLTP-10,NLTP,num_simulations_simulator,path,folder
40,slcp,3373949652,CNRE,49,49,50,10.0,0,False,128,3,9.680794,17.38217569986979,0.91675,0.0076851845,18.580173,,0.86815,0.063975334,23.757793,,0.8915,0.19430757,25.816223,,0.96005,0.38529545,3.1402178,,0.8169,0.026089668,24.979513,,0.79775,0.018545747,10.726154,,0.96775,0.049451232,29.953274,,0.91925,0.0059866905,23.208168,,0.8229,0.065533996,9.295554,,0.8925,0.064273715,1.9752998,,,22528.0,/home/ben/sci/cnre/infinite/mi/18-18-10/19,19
41,slcp,648740426,CNRE,1,1,2,1.0,0,False,128,3,4.0839453,11.312074788411458,0.91305,0.03209591,18.914532,,0.84315,0.020115972,22.955936,,0.81705,0.012001395,25.750957,,0.9315,0.07370794,4.3139286,,0.8008,0.009115458,23.144249,,0.8129,0.021900535,11.864507,,0.96715,0.042212367,29.817867,,0.93665,0.022554278,24.905354,,0.86645,0.022644162,9.949999,,0.86305,0.050397515,2.3252392,,,22528.0,/home/ben/sci/cnre/infinite/mi/18-18-10/2,2
42,slcp,2422855042,CNRE,149,149,150,1.0,0,False,128,3,10.802671,31.667238362630208,0.94145,0.022443771,18.827839,,0.8572,0.0286057,23.068348,,0.84175,0.10386169,26.216587,,0.9465,0.24361897,3.0524015,,0.84425,0.10448861,22.944023,,0.8305,0.05922854,11.4770775,,0.9779,0.118293405,30.072914,,0.96315,0.08554876,24.58297,,0.862,0.03704512,11.102129,,0.9143,0.08366227,1.6846883,,,22528.0,/home/ben/sci/cnre/infinite/mi/18-18-10/38,38
43,slcp,4070050076,CNRE,149,149,150,0.001,0,False,128,3,9.993752,29.09524129231771,0.8646,0.016295314,20.149017,,0.79555,0.019360662,22.597523,,0.78115,0.040750623,25.897419,,0.9212,0.12792599,3.1744528,,0.7691,0.009677529,24.394669,,0.7262,0.008409977,11.507994,,0.94435,0.08443618,29.190338,,0.8629,0.009405017,24.669598,,0.76205,0.015108585,9.48513,,0.78885,0.06897116,2.0186877,,,22528.0,/home/ben/sci/cnre/infinite/mi/18-18-10/41,41
44,slcp,176723024,CNRE,199,199,200,0.1,0,False,128,3,10.218859,34.08510131835938,0.94475,0.11333156,19.000057,,0.88595,0.104466796,22.743488,,0.8975,0.16543508,25.061333,,0.94165,0.2595806,3.1711326,,0.77425,0.0120254755,24.027481,,0.7967,0.029474974,11.353802,,0.9735,0.044110656,30.324986,,0.93705,0.06206298,24.597252,,0.8435,0.041718364,8.923208,,0.88135,0.06812197,2.3129568,,,22528.0,/home/ben/sci/cnre/infinite/mi/18-18-10/45,45
45,slcp,3393348039,CNRE,199,199,200,1.0,0,False,128,3,11.242086,40.5952392578125,0.93375,0.14208698,20.244093,,0.86765,0.09686124,22.493935,,0.93245,0.26543677,27.398643,,0.93845,0.06547141,3.0577574,,0.8546,0.062660694,22.147366,,0.8335,0.08305085,11.271373,,0.94905,0.18125618,30.289228,,0.93765,0.17196679,23.46355,,0.82795,0.022423387,9.662596,,0.93775,0.1607809,1.7160137,,,22528.0,/home/ben/sci/cnre/infinite/mi/18-18-10/44,44
46,slcp,850070003,CNRE,199,199,200,10.0,0,False,128,3,21.349552,33.806585693359374,0.92665,0.016290307,19.726093,,0.89225,0.106656075,22.596638,,0.82955,0.060755968,27.523956,,0.9333,0.07814491,3.6408854,,0.8769,0.18266344,24.12179,,0.80465,0.011843801,11.205084,,0.96475,0.20285332,30.6268,,0.9365,0.052651048,25.909365,,0.8568,0.023905039,8.374886,,0.923,0.06736553,1.6222562,,,22528.0,/home/ben/sci/cnre/infinite/mi/18-18-10/43,43
47,slcp,1369637760,CNRE,199,199,200,0.01,0,False,128,3,9.572818,32.1048583984375,0.9038,0.04600203,19.6283,,0.8356,0.028666854,23.10438,,0.7829,0.038718224,25.57736,,0.9287,0.06957567,2.9929056,,0.846,0.0363847,23.157972,,0.7929,0.017377496,12.039238,,0.9641,0.037229776,29.116453,,0.9132,0.0223459,25.047585,,0.82885,0.03881204,10.276434,,0.8901,0.084864676,1.7433592,,,22528.0,/home/ben/sci/cnre/infinite/mi/18-18-10/46,46
48,slcp,2903689822,NRE-B,100,100,100,,False,,128,3,22.878101,159.084326171875,0.9535,0.056904197,20.281738,,0.92695,0.200382,22.36464,,0.9609,0.27576017,29.311102,,0.94895,0.41585177,3.477977,,0.9465,0.10951877,20.880722,,0.83,0.03191662,10.282185,,0.96405,0.25209665,29.484806,,0.9782,0.41256154,23.762665,,0.8883,0.1524756,9.849252,,0.9662,0.28707385,1.6435903,,,22528.0,/home/ben/sci/cnre/infinite/mi/19-28-21/5,5
49,slcp,1397909039,NRE-B,10,10,10,,False,,128,3,-17.57762,38.687540690104164,0.94685,0.18818533,19.459362,,0.90935,0.10640943,22.715698,,0.8681,0.100754976,27.688114,,0.93935,0.10089159,3.0527887,,0.8629,0.18746161,23.116268,,0.8854,0.14548242,10.021874,,0.95755,0.026417017,29.390606,,0.9719,0.07635808,24.41696,,0.86965,0.047792077,9.507385,,0.95605,0.19090724,1.5151572,,,22528.0,/home/ben/sci/cnre/infinite/mi/19-28-21/1,1
50,slcp,2699039012,NRE-B,75,75,75,,False,,128,3,10.260193,59.749609375,0.9409,0.09575093,19.449295,,0.9356,0.20757544,22.370712,,0.9335,0.17092633,28.28757,,0.93005,0.05724001,3.0273066,,0.8344,0.05539906,23.149704,,0.84625,0.08036828,10.177807,,0.96655,0.10725248,29.992998,,0.9591,0.18854856,22.844254,,0.8797,0.061027884,8.6532545,,0.9306,0.101188004,1.610121,,,22528.0,/home/ben/sci/cnre/infinite/mi/19-28-21/4,4
51,slcp,2577878312,NRE-B,2,2,2,,False,,128,3,-77.8025,30.090291341145832,0.89675,0.05092907,19.308098,,0.853,0.1495384,21.759632,,0.9027,0.045067072,26.499607,,0.9312,0.22954166,3.5334563,,0.83385,0.07311189,23.462967,,0.8161,0.019823313,10.644688,,0.96175,0.09876132,29.716053,,0.9566,0.15057921,25.007088,,0.87585,0.1629523,10.50224,,0.88995,0.07240152,1.9645338,,,22528.0,/home/ben/sci/cnre/infinite/mi/19-28-21/0,0
52,slcp,1539915367,NRE-B,200,200,200,,False,,128,3,7.467927,66.61169026692708,0.96565,0.2064277,20.09803,,0.9379,0.27422357,25.03682,,0.875,0.11819172,27.455921,,0.9593,0.18651289,3.3623636,,0.89805,0.13541389,23.67334,,0.83305,0.034817457,11.502398,,0.97895,0.23374915,29.50563,,0.9503,0.19265509,25.446102,,0.8397,0.03269148,9.628657,,0.9384,0.1356554,1.4309671,,,22528.0,/home/ben/sci/cnre/infinite/mi/19-28-21/7,7
53,slcp,1593583842,NRE-B,50,50,50,,False,,128,3,-9.026575,215.09401041666666,0.9412,0.041869044,19.57692,,0.9501,0.23547757,25.132711,,0.9735,0.22241926,24.287766,,0.9332,0.18165612,2.787616,,0.94575,0.28396523,26.32427,,0.8968,0.055181623,11.905357,,0.96625,0.1661222,27.245987,,0.94525,0.19727659,25.090853,,0.89525,0.11160815,8.001598,,0.967,0.6440256,1.2001164,,,22528.0,/home/ben/sci/cnre/infinite/mi/19-28-21/3,3
54,slcp,1101812233,NRE-B,150,150,150,,False,,128,3,30.203617,106.67677408854166,0.96395,0.15041769,20.26815,,0.9152,0.11692715,22.093422,,0.9325,0.28710663,26.009495,,0.93195,0.03457582,3.0631127,,0.97465,0.18706417,21.66223,,0.869,0.047631502,12.03252,,0.97345,0.22912633,29.249876,,0.99105,0.2792313,26.168886,,0.91145,0.18572438,8.623367,,0.9147,0.14136505,2.191318,,,22528.0,/home/ben/sci/cnre/infinite/mi/19-28-21/6,6
55,slcp,212802112,NRE-B,25,25,25,,False,,128,3,-113.13052,138.68212890625,0.9751,0.20954871,19.378391,,0.9781,0.3806212,24.714022,,0.9089,0.08805764,26.281181,,0.9426,0.12020314,3.8116856,,0.9103,0.13805819,25.665783,,0.91295,0.15297115,9.994685,,0.97185,0.14337814,31.275244,,0.95945,0.19593477,23.126137,,0.88765,0.16670382,10.2763405,,0.98435,0.2407229,1.1985235,,,22528.0,/home/ben/sci/cnre/infinite/mi/19-28-21/2,2
