,task,seed,algorithm,K,num_atoms,num_contrastive_parameters,gamma,extra_theta_factor,reuse,hidden_features,num_blocks,AVG_LOG_RATIO,RT,C2ST_Z-01,MMD-01,MEDDIST-01,NLTP-01,C2ST_Z-02,MMD-02,MEDDIST-02,NLTP-02,C2ST_Z-03,MMD-03,MEDDIST-03,NLTP-03,C2ST_Z-04,MMD-04,MEDDIST-04,NLTP-04,C2ST_Z-05,MMD-05,MEDDIST-05,NLTP-05,C2ST_Z-06,MMD-06,MEDDIST-06,NLTP-06,C2ST_Z-07,MMD-07,MEDDIST-07,NLTP-07,C2ST_Z-08,MMD-08,MEDDIST-08,NLTP-08,C2ST_Z-09,MMD-09,MEDDIST-09,NLTP-09,C2ST_Z-10,MMD-10,MEDDIST-10,NLTP-10,NLTP,num_simulations_simulator,path,folder
28,bernoulli_glm_raw,4183520431,CNRE,99,99,100,1.0,0,False,128,3,22.400675,199.188720703125,0.9236,0.25283468,4.2426405,,0.93755,0.2307542,4.472136,,0.9221,0.17124903,4.2426405,,0.94345,0.38858354,4.358899,,0.9969,0.5980282,5.91608,,0.98805,0.5124391,5.2915025,,0.9952,0.6805096,5.477226,,0.96445,0.24219012,4.358899,,0.88595,0.11434764,3.6055512,,0.9949,0.5207459,6.3245554,,,1000.0,/home/ben/sci/cnre/infinite/sbibm-extra/11-34-08/21,21
29,gaussian_linear,3499544675,CNRE,99,99,100,1.0,0,False,128,3,9.69511,440.8453776041667,0.5382,0.0059691668,1.4221524,,0.5348,0.005179405,1.3427088,,0.54185,0.0044970512,1.3521451,,0.55365,0.009705901,1.4808524,,0.53035,0.0046652555,1.3133116,,0.51425,0.0022741556,1.314236,,0.5418,0.006579876,1.3279412,,0.54665,0.0062972307,1.4920021,,0.5308,0.0040715933,1.3668203,,0.5324,0.0042705536,1.4415946,,,100000.0,/home/ben/sci/cnre/infinite/sbibm-extra/11-34-08/17,17
30,slcp,3328329676,CNRE,99,99,100,1.0,0,False,128,3,10.6327095,148.56140950520833,0.9614,0.15160334,19.258587,,0.9377,0.03221643,22.809814,,0.91365,0.051514864,28.394817,,0.9581,0.11149728,3.867115,,0.92255,0.10595882,22.369263,,0.8903,0.064662814,11.829987,,0.97165,0.21668327,29.729048,,0.95795,0.1725663,23.213552,,0.92445,0.05987501,7.7603106,,0.9252,0.11749649,1.882094,,,10000.0,/home/ben/sci/cnre/infinite/sbibm-extra/11-34-08/4,4
31,bernoulli_glm,589766856,CNRE,99,99,100,1.0,0,False,128,3,14.4692955,196.71123046875,0.77755,0.13882536,12.614059,,0.8425,0.22813666,13.894777,,0.92225,0.33753335,14.733402,,0.89045,0.35666502,17.418343,,0.94015,0.2750665,22.667456,,0.8366,0.1663059,15.915888,,0.8129,0.1519885,14.307463,,0.82505,0.1435442,13.223744,,0.85495,0.2722484,14.388366,,0.8826,0.19595838,21.965595,,,1000.0,/home/ben/sci/cnre/infinite/sbibm-extra/11-34-08/0,0
32,bernoulli_glm_raw,156896809,CNRE,99,99,100,1.0,0,False,128,3,13.558594,434.64075520833336,0.6026,0.017765284,3.6055512,,0.58205,0.014145613,4.472136,,0.67415,0.10220957,4.0,,0.6056,0.04714334,3.6055512,,0.66135,0.049273014,5.656854,,0.65845,0.058130622,5.0990195,,0.615,0.016305089,4.7958317,,0.56775,0.025785208,3.7416575,,0.62255,0.06317282,3.4641016,,0.67955,0.04824233,5.477226,,,100000.0,/home/ben/sci/cnre/infinite/sbibm-extra/11-34-08/23,23
33,two_moons,3333883487,CNRE,99,99,100,1.0,0,False,128,3,9.183908,69.40973307291667,0.5892,0.005104184,0.09279722,,0.56435,0.0007456541,0.09003548,,0.6125,0.031406403,0.091834396,,0.6195,0.05894488,0.09533571,,0.60655,0.0065044165,0.09444332,,0.54925,0.0012581348,0.09238597,,0.6015,0.0069793463,0.089080706,,0.61405,0.012278795,0.09086013,,0.5346,0.00061160326,0.093066335,,0.6707,0.017590165,0.089655116,,,10000.0,/home/ben/sci/cnre/infinite/sbibm-extra/11-34-08/13,13
34,gaussian_linear,3902424806,CNRE,99,99,100,1.0,0,False,128,3,9.057763,215.48416341145833,0.5691,0.011499882,1.4759927,,0.55115,0.0071504116,1.431191,,0.5601,0.011248946,1.4547279,,0.61805,0.030506134,1.6179276,,0.54745,0.0052165985,1.3237796,,0.57455,0.014805675,1.3385013,,0.5695,0.01132369,1.3930256,,0.56535,0.010905981,1.5800946,,0.5928,0.01663065,1.4403247,,0.5835,0.013870597,1.5500859,,,10000.0,/home/ben/sci/cnre/infinite/sbibm-extra/11-34-08/16,16
35,gaussian_linear_uniform,2390313484,CNRE,99,99,100,1.0,0,False,128,3,13.399831,389.0421549479167,0.5696,0.0079422,1.3523815,,0.5646,0.009806037,1.4580734,,0.59495,0.016670585,1.474084,,0.55475,0.007331729,1.3724716,,0.56555,0.010087967,1.3283305,,0.55145,0.0047124624,1.2982438,,0.5437,0.005648017,1.3218577,,0.54295,0.0032179356,1.3485353,,0.5583,0.005415201,1.3166478,,0.5687,0.009072542,1.3613722,,,100000.0,/home/ben/sci/cnre/infinite/sbibm-extra/11-34-08/11,11
36,slcp,2404080681,CNRE,99,99,100,1.0,0,False,128,3,10.269513,108.1990478515625,0.9838,0.1337918,18.682537,,0.97325,0.19617951,20.865715,,0.97365,0.11322105,20.862837,,0.98405,0.08096135,3.6205974,,0.95495,0.08173239,21.558136,,0.95195,0.056076527,9.524661,,0.985,0.0671494,28.897041,,0.98595,0.2076639,23.84462,,0.971,0.14809835,7.1539965,,0.94365,0.19434547,3.355544,,,1000.0,/home/ben/sci/cnre/infinite/sbibm-extra/11-34-08/3,3
37,gaussian_mixture,2072539082,CNRE,99,99,100,1.0,0,False,128,3,8.60963,224.63308919270833,0.7771,0.16974658,1.4021738,,0.74845,0.08250266,1.1755738,,0.7425,0.10027295,1.5306673,,0.73585,0.07498306,1.4526734,,0.7447,0.092502475,1.3162359,,0.7331,0.07379502,1.4037595,,0.746,0.118284106,1.358176,,0.74435,0.10346955,1.3497319,,0.7357,0.088368356,1.2762198,,0.77095,0.17138165,1.3222661,,,100000.0,/home/ben/sci/cnre/infinite/sbibm-extra/11-34-08/8,8
