,task,seed,algorithm,K,num_atoms,num_contrastive_parameters,gamma,extra_theta_factor,reuse,hidden_features,num_blocks,AVG_LOG_RATIO,RT,C2ST_Z-01,MMD-01,MEDDIST-01,NLTP-01,C2ST_Z-02,MMD-02,MEDDIST-02,NLTP-02,C2ST_Z-03,MMD-03,MEDDIST-03,NLTP-03,C2ST_Z-04,MMD-04,MEDDIST-04,NLTP-04,C2ST_Z-05,MMD-05,MEDDIST-05,NLTP-05,C2ST_Z-06,MMD-06,MEDDIST-06,NLTP-06,C2ST_Z-07,MMD-07,MEDDIST-07,NLTP-07,C2ST_Z-08,MMD-08,MEDDIST-08,NLTP-08,C2ST_Z-09,MMD-09,MEDDIST-09,NLTP-09,C2ST_Z-10,MMD-10,MEDDIST-10,NLTP-10,NLTP,num_simulations_simulator,path,folder
16,gaussian_linear_uniform,2906637132,CNRE,99,99,100,1.0,0,False,128,3,14.989969,216.96572265625,0.84545,0.14647794,1.788157,,0.82785,0.11258823,1.629517,,0.7345,0.047241688,1.6032661,,0.7197,0.03750801,1.4612907,,0.70355,0.03199768,1.4146316,,0.72415,0.040947914,1.3783437,,0.6907,0.025767803,1.3958299,,0.73425,0.05567324,1.5131433,,0.78315,0.08756858,1.5333629,,0.81185,0.0726105,1.5734689,,,1000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/23-29-05/18,18
17,gaussian_linear_uniform,332982869,CNRE,99,99,100,1.0,0,False,128,3,12.395089,206.77347005208333,0.7958,0.08510178,1.6583849,,0.72165,0.03806877,1.5824234,,0.8398,0.16880691,1.8061839,,0.77095,0.07461035,1.5350997,,0.7294,0.044682384,1.538477,,0.7326,0.034451246,1.4759598,,0.74095,0.046751916,1.5640348,,0.8258,0.16303217,1.6945429,,0.7694,0.06734681,1.6157403,,0.85765,0.15718645,1.6767819,,,1000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/23-29-05/21,21
18,gaussian_linear_uniform,1900067091,CNRE,99,99,100,1.0,0,False,128,3,13.003905,409.2494140625,0.55175,0.006540656,1.388972,,0.5569,0.0041912794,1.4296436,,0.57355,0.0053887367,1.508435,,0.56065,0.0062931776,1.3614097,,0.5485,0.0077626705,1.3181795,,0.54755,0.0036559105,1.290501,,0.56415,0.010536671,1.3372866,,0.5693,0.0068700314,1.343672,,0.55315,0.007497072,1.274946,,0.57135,0.008972883,1.3922652,,,100000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/23-29-05/17,17
19,gaussian_linear,3531165663,CNRE,99,99,100,1.0,0,False,128,3,8.928441,211.324169921875,0.58415,0.017576456,1.506464,,0.57715,0.016256094,1.4411339,,0.56935,0.012363076,1.4268247,,0.66115,0.045283437,1.7025408,,0.56635,0.011744976,1.3080952,,0.567,0.011197925,1.3292954,,0.57525,0.012063742,1.4060125,,0.62335,0.026742816,1.6577644,,0.57495,0.013155222,1.4034431,,0.6145,0.026822686,1.5303638,,,10000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/23-29-05/4,4
20,gaussian_linear,2099154609,CNRE,99,99,100,1.0,0,False,128,3,16.005877,205.10032552083334,0.66415,0.027040482,1.5470443,,0.63595,0.014384985,1.4389427,,0.6285,0.018142104,1.4349365,,0.62875,0.022467256,1.6150087,,0.6292,0.015530825,1.2735978,,0.61595,0.010562658,1.3359392,,0.61925,0.02100122,1.3999585,,0.6452,0.021112084,1.6149445,,0.66,0.029141426,1.450603,,0.69755,0.039490104,1.4797186,,,1000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/23-29-05/0,0
21,gaussian_linear_uniform,1345760435,CNRE,99,99,100,1.0,0,False,128,3,12.04881,385.63515625,0.58355,0.013016343,1.3820776,,0.57965,0.00940609,1.4444871,,0.613,0.014235973,1.5097191,,0.54165,0.0034191608,1.3665053,,0.57895,0.013627529,1.3141153,,0.564,0.007162571,1.3066753,,0.54625,0.004046321,1.2975128,,0.5957,0.013603449,1.3373151,,0.56995,0.010351896,1.3393489,,0.56905,0.009225607,1.4122843,,,100000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/23-29-05/23,23
22,gaussian_linear_uniform,356111391,CNRE,99,99,100,1.0,0,False,128,3,13.435126,224.44417317708334,0.7132,0.03747332,1.3388779,,0.72125,0.02882564,1.4386152,,0.7379,0.04265952,1.4934721,,0.69855,0.029241681,1.3214085,,0.6694,0.018796563,1.2904143,,0.7178,0.02141726,1.246867,,0.67795,0.018785715,1.2861605,,0.67835,0.017953157,1.3570623,,0.6597,0.017870188,1.2912885,,0.68075,0.02750659,1.368188,,,10000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/23-29-05/13,13
23,gaussian_linear_uniform,207144037,CNRE,99,99,100,1.0,0,False,128,3,12.914216,222.52527669270833,0.6879,0.040539265,1.4648622,,0.71365,0.0313735,1.4366026,,0.68185,0.025491357,1.5910317,,0.7259,0.04080093,1.380021,,0.6746,0.03645706,1.4158535,,0.65935,0.020722985,1.3463277,,0.6997,0.044160485,1.3522938,,0.6956,0.032004714,1.3832792,,0.69195,0.03622079,1.3998702,,0.7054,0.028380394,1.3930339,,,10000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/23-29-05/16,16
24,gaussian_linear,1254049008,CNRE,99,99,100,1.0,0,False,128,3,9.311662,373.9109700520833,0.5543,0.009092927,1.432298,,0.52275,0.0036280155,1.3762846,,0.5237,0.003937602,1.3847709,,0.5317,0.0063745975,1.5394478,,0.5178,0.0022169352,1.2955751,,0.53765,0.0064673424,1.3000505,,0.53055,0.00244236,1.3392222,,0.52545,0.0050313473,1.5269897,,0.52775,0.004444599,1.3583517,,0.5223,0.0050952435,1.4908667,,,100000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/23-29-05/11,11
25,gaussian_linear_uniform,3589955081,CNRE,99,99,100,1.0,0,False,128,3,13.34653,389.89085286458334,0.58795,0.013537765,1.3536029,,0.57105,0.012147903,1.4032409,,0.59375,0.010135651,1.493091,,0.5591,0.0052001476,1.3422732,,0.55425,0.005384207,1.3276527,,0.5582,0.0077320337,1.3258406,,0.5562,0.0052883625,1.3367584,,0.5539,0.004847884,1.3079515,,0.546,0.00605011,1.3305128,,0.56955,0.006231785,1.3439023,,,100000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/23-29-05/20,20
