,task,seed,algorithm,K,num_atoms,num_contrastive_parameters,gamma,extra_theta_factor,reuse,hidden_features,num_blocks,AVG_LOG_RATIO,RT,C2ST_Z-01,MMD-01,MEDDIST-01,NLTP-01,C2ST_Z-02,MMD-02,MEDDIST-02,NLTP-02,C2ST_Z-03,MMD-03,MEDDIST-03,NLTP-03,C2ST_Z-04,MMD-04,MEDDIST-04,NLTP-04,C2ST_Z-05,MMD-05,MEDDIST-05,NLTP-05,C2ST_Z-06,MMD-06,MEDDIST-06,NLTP-06,C2ST_Z-07,MMD-07,MEDDIST-07,NLTP-07,C2ST_Z-08,MMD-08,MEDDIST-08,NLTP-08,C2ST_Z-09,MMD-09,MEDDIST-09,NLTP-09,C2ST_Z-10,MMD-10,MEDDIST-10,NLTP-10,NLTP,num_simulations_simulator,path,folder
108,gaussian_mixture,3375959991,CNRE,149,149,150,0.1,0,False,50,2,6.3804255,22.554305013020834,0.72,0.020168543,0.7918562,,0.68205,0.0066382885,0.95643866,,0.6227,0.0017408133,0.7967392,,0.67245,0.014991283,1.1107998,,0.66105,0.0027775764,0.9757619,,0.63535,0.0057098866,0.9077748,,0.6325,0.0077877045,1.0166786,,0.6664,0.015934706,1.0051574,,0.6314,0.0016855001,1.0189474,,0.69795,0.013436556,0.57619935,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/135,135
109,gaussian_mixture,2512318097,CNRE,99,99,100,100.0,0,False,50,2,8.413317,17.257375081380207,0.76715,0.049229264,1.0000097,,0.7598,0.043238044,0.39424795,,0.6566,0.03177035,0.4390149,,0.7613,0.06884813,0.40819496,,0.7293,0.039275885,0.43200904,,0.70095,0.052674174,0.71067333,,0.7838,0.074538946,0.44887146,,0.759,0.0734005,0.42053473,,0.68165,0.032054782,0.58692926,,0.70645,0.031728685,0.9257281,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/126,126
110,slcp,1800427494,CNRE,199,199,200,0.1,0,False,50,2,4.9962606,28.953997802734374,0.8554,0.022572637,20.226439,,0.78615,0.013474584,22.251434,,0.6969,0.002535224,26.397919,,0.9087,0.06745458,3.2557952,,0.67965,0.012094498,24.43658,,0.69935,0.0020555258,11.139278,,0.9316,0.03949356,29.204952,,0.8527,0.019752383,24.468174,,0.7773,0.021749973,10.223834,,0.78855,0.03226173,1.937529,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/93,93
111,two_moons,3504643874,CNRE,149,149,150,100.0,0,False,50,2,4.986044,22.5047607421875,0.5261,0.0017570257,0.09273033,,0.5325,0.0019426346,0.09032554,,0.60615,0.00072848797,0.090102494,,0.5316,0.0061730742,0.091202624,,0.57515,0.0016400814,0.09488217,,0.5507,0.000592947,0.091786355,,0.6318,0.0007586479,0.09071542,,0.6297,0.0016139746,0.08889428,,0.5461,0.0010219216,0.0911904,,0.63685,0.0063029528,0.09399173,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/36,36
112,slcp,1419032771,CNRE,149,149,150,0.1,0,False,50,2,5.059573,25.15252685546875,0.86615,0.026814342,19.688766,,0.75445,0.009133339,22.609554,,0.7244,0.0024846792,25.976944,,0.9215,0.035301924,2.882679,,0.6886,0.003984213,23.667152,,0.74275,0.004241705,10.698109,,0.8794,0.009886026,29.856512,,0.8352,0.010774016,24.675335,,0.749,0.009458542,10.504729,,0.8071,0.026243925,1.8864417,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/87,87
113,slcp,785184716,CNRE,199,199,200,1.0,0,False,50,2,5.1188745,30.181455485026042,0.86215,0.024443507,19.825748,,0.7708,0.021652699,23.040459,,0.7791,0.007069707,25.804218,,0.8895,0.059398055,3.2616148,,0.62985,0.0036962032,24.159126,,0.7308,0.0046602488,10.637396,,0.8682,0.019329786,29.77265,,0.8847,0.0056473017,25.027142,,0.70485,0.0034136772,9.663777,,0.73525,0.015452027,2.0587535,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/92,92
114,slcp,4103581193,CNRE,24,24,25,100.0,0,False,50,2,5.4003406,17.708791097005207,0.8442,0.025016904,19.730907,,0.7905,0.014899373,22.607565,,0.68985,0.008216977,25.695816,,0.90625,0.07158911,3.4018059,,0.79155,0.035669923,24.790157,,0.7078,0.0050896406,10.929735,,0.97035,0.02694118,29.013906,,0.89465,0.015126467,23.928469,,0.72195,0.009872794,10.748318,,0.735,0.019604325,2.0919118,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/60,60
115,slcp,3188995946,CNRE,9,9,10,0.001,0,False,50,2,4.8779697,10.096881103515624,0.8868,0.029550672,19.539051,,0.79,0.02434051,23.079464,,0.7246,0.006434679,26.49384,,0.93125,0.15067619,3.7913518,,0.70215,0.012463212,24.082048,,0.7437,0.0041974783,11.323799,,0.91595,0.0111272335,29.782858,,0.88835,0.017078519,24.98022,,0.7825,0.010570526,10.241379,,0.8838,0.039705276,1.6293702,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/59,59
116,slcp,152389574,CNRE,199,199,200,10.0,0,False,50,2,5.309297,31.904600016276042,0.843,0.03026402,19.61685,,0.7549,0.044836164,23.094425,,0.7303,0.009722471,26.48935,,0.89215,0.02766943,3.8428109,,0.6874,0.008498073,24.157566,,0.69745,0.0053372383,11.410443,,0.90215,0.020070195,29.781956,,0.823,0.022600412,24.99374,,0.7391,0.007219553,9.908516,,0.75075,0.069069624,2.3602433,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/91,91
117,gaussian_mixture,1378494418,CNRE,9,9,10,0.001,0,False,50,2,4.523882,7.353877258300781,0.71425,0.03427595,1.1740856,,0.69315,0.015748382,0.97200143,,0.66285,0.0070068836,1.2777128,,0.69215,0.014906645,1.0815847,,0.71605,0.02353096,0.66768,,0.66655,0.007793665,1.0225129,,0.65285,0.0028384924,0.80945086,,0.6552,0.0066370964,0.9972968,,0.66785,0.0096462965,0.98441094,,0.70595,0.019967496,1.00635,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/107,107
118,slcp,1854237414,CNRE,74,74,75,0.01,0,False,50,2,5.1245604,16.089900716145834,0.87075,0.016307592,19.582054,,0.7941,0.015715003,22.643314,,0.73855,0.0027536154,26.4263,,0.9232,0.09667134,2.9790359,,0.739,0.011767983,23.234848,,0.7575,0.006452322,11.068277,,0.9554,0.034710765,29.706913,,0.88695,0.0082393885,24.37292,,0.7959,0.01927507,10.021917,,0.83495,0.043952346,1.8244352,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/76,76
119,slcp,2817042301,CNRE,99,99,100,0.01,0,False,50,2,5.087553,18.493463134765626,0.85825,0.01981771,19.445038,,0.8066,0.025470853,23.016443,,0.76315,0.013430715,26.25721,,0.9034,0.051397443,3.5292497,,0.73975,0.0053454638,23.984276,,0.7675,0.0086426735,11.3437,,0.9176,0.022463322,30.058958,,0.88705,0.018822193,24.764544,,0.78685,0.01176548,10.082258,,0.82275,0.06786388,2.0121918,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/82,82
120,two_moons,3384780062,CNRE,9,9,10,100.0,0,False,50,2,4.990267,8.322203572591146,0.5449,0.0044674873,0.0896735,,0.52825,0.0022677183,0.09083685,,0.63785,0.0045764446,0.08991282,,0.5241,0.004757762,0.09077993,,0.62475,0.0018405914,0.09276017,,0.63135,0.0052018166,0.090096444,,0.67765,0.0064399242,0.09086718,,0.65495,0.011664033,0.091121376,,0.53395,0.008295417,0.09077026,,0.66915,0.0034822226,0.090404086,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/6,6
121,slcp,3093910789,CNRE,149,149,150,1.0,0,False,50,2,4.8244643,26.25449015299479,0.8438,0.017641902,19.662485,,0.7672,0.011456728,22.662477,,0.77025,0.018234849,25.821987,,0.8991,0.061643362,3.2145476,,0.76775,0.01292336,23.48713,,0.73685,0.008257985,11.416333,,0.89535,0.0037685633,29.171272,,0.87515,0.022523642,24.131233,,0.71115,0.007515669,10.015789,,0.78915,0.06639397,2.126163,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/86,86
122,two_moons,1839629878,CNRE,99,99,100,100.0,0,False,50,2,4.6513767,16.539163208007814,0.5662,0.0014386177,0.08911151,,0.54085,0.0012457371,0.0897422,,0.57025,0.00067949295,0.08997126,,0.59635,0.0049755573,0.08988598,,0.56955,0.002375245,0.08995346,,0.5942,0.00017976761,0.09107417,,0.6653,0.0020122528,0.094088554,,0.65555,0.0032109022,0.09254621,,0.539,0.0015586019,0.08922155,,0.6009,0.0016151667,0.089668505,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/30,30
123,two_moons,1831227247,CNRE,99,99,100,10.0,0,False,50,2,4.7531953,16.528984578450522,0.5352,0.0018987656,0.08996828,,0.55225,0.0012795925,0.09183519,,0.5894,0.00072193146,0.09014726,,0.571,0.0021348596,0.08993729,,0.6232,0.0003874302,0.09180041,,0.56405,0.0005940199,0.091134846,,0.64015,0.0033419132,0.09068301,,0.62945,0.0012158155,0.08917709,,0.55775,0.0028141737,0.08870868,,0.6272,0.0018552542,0.09054823,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/31,31
124,gaussian_mixture,610275331,CNRE,49,49,50,0.01,0,False,50,2,3.4798367,10.938232421875,0.77545,0.19308871,1.3540424,,0.75035,0.069416165,1.3261747,,0.7229,0.018267274,1.0255064,,0.7245,0.049559355,1.2708771,,0.7405,0.10176295,1.2829428,,0.7178,0.026708364,1.0508332,,0.7353,0.07885951,1.3429711,,0.7361,0.06940222,1.3829246,,0.719,0.021043003,1.0633352,,0.76435,0.12430018,1.2199192,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/118,118
125,two_moons,2195857154,CNRE,49,49,50,10.0,0,False,50,2,4.9392433,11.129829915364583,0.5641,0.0004079342,0.0919874,,0.56405,0.0007891655,0.09227368,,0.6042,5.722046e-05,0.09089762,,0.59335,0.0013653636,0.09096672,,0.6033,0.0019462109,0.09016365,,0.59415,0.00012850761,0.08985154,,0.6172,0.00013446808,0.09097603,,0.6194,0.00031363964,0.09001723,,0.5825,0.0010342002,0.09169318,,0.64455,0.0059167147,0.09133128,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/19,19
126,two_moons,2679283315,CNRE,1,1,2,1.0,0,False,50,2,4.8016176,7.999640401204427,0.6089,0.0010318756,0.086165674,,0.60385,0.0010311604,0.08613786,,0.5466,0.00043547153,0.08891867,,0.5998,0.00023901463,0.087729886,,0.609,0.0012346506,0.08734958,,0.6016,8.416176e-05,0.087934636,,0.6245,0.0017867088,0.08950195,,0.6096,0.0014207363,0.08952864,,0.5614,0.001557231,0.0872906,,0.58975,0.00067460537,0.08911002,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/2,2
127,slcp,2382803047,CNRE,9,9,10,100.0,0,False,50,2,5.673702,12.479278564453125,0.8868,0.012147665,18.905998,,0.7413,0.010999203,22.932684,,0.7411,0.010657549,25.730042,,0.9104,0.080325186,3.6572847,,0.7311,0.018090606,24.284594,,0.6852,0.002594471,11.218459,,0.9155,0.0037546158,29.253109,,0.9246,0.01062572,24.855421,,0.7447,0.0056853294,9.426804,,0.8831,0.06286836,1.5950006,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/54,54
128,slcp,3801376064,CNRE,1,1,2,100.0,0,False,50,2,4.631115,15.19724629720052,0.9393,0.10768807,19.67538,,0.89285,0.09894574,22.731823,,0.7397,0.004439831,26.380508,,0.9266,0.087852776,4.2400312,,0.8106,0.020069957,24.582981,,0.84285,0.040483832,11.963564,,0.971,0.077393055,30.028616,,0.9083,0.0068745613,24.055283,,0.8167,0.04715693,9.991835,,0.89625,0.1280635,1.7370431,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/48,48
129,slcp,38981000,CNRE,149,149,150,0.01,0,False,50,2,5.054839,24.417789713541666,0.8603,0.02392149,19.538017,,0.80355,0.04355085,22.88825,,0.7278,0.0035467148,26.541962,,0.9095,0.042874575,3.407961,,0.7055,0.011199117,23.839804,,0.7493,0.007165432,11.447842,,0.91845,0.02281642,29.003979,,0.8677,0.015256882,24.577917,,0.7908,0.015054226,9.4490185,,0.8479,0.072861075,1.8156214,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/88,88
130,gaussian_mixture,2765847653,CNRE,49,49,50,100.0,0,False,50,2,2.6519067,10.875315348307291,0.7475,0.09020752,1.1488502,,0.7166,0.05701214,1.2267503,,0.682,0.036778986,1.2885933,,0.7142,0.067695916,1.2510382,,0.69225,0.022955656,1.049208,,0.7076,0.04724264,1.448695,,0.71745,0.056066632,1.3886405,,0.71525,0.0832386,1.5362576,,0.68665,0.03780645,1.1488926,,0.71175,0.03636259,1.2352872,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/114,114
131,two_moons,1690514612,CNRE,149,149,150,1.0,0,False,50,2,4.80982,21.823537190755207,0.5235,0.00011944771,0.08818595,,0.5459,9.059906e-05,0.08849901,,0.5676,3.886223e-05,0.08857944,,0.52875,0.0007182956,0.09042373,,0.56345,0.0043905973,0.091540486,,0.5273,0.0003606081,0.08895263,,0.61735,0.0017838478,0.0932322,,0.6089,0.00055933,0.09168956,,0.5124,0.0014409423,0.08771998,,0.60205,0.0014349222,0.08990188,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/38,38
132,two_moons,3971198998,CNRE,149,149,150,0.001,0,False,50,2,4.747238,21.701605224609374,0.5076,0.00011861324,0.09097618,,0.5283,-3.0994415e-05,0.08930302,,0.64255,0.00011408329,0.08973867,,0.59695,0.00041282177,0.09046763,,0.6296,4.005432e-05,0.09246436,,0.53765,-4.172325e-06,0.09091097,,0.64035,0.00081181526,0.0912172,,0.63555,0.000987649,0.090212144,,0.60045,0.00012606382,0.091812894,,0.6425,0.0011222363,0.09270354,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/41,41
133,gaussian_mixture,3141182763,CNRE,24,24,25,10.0,0,False,50,2,5.553348,9.9216552734375,0.7443,0.03372264,0.8220899,,0.7016,0.009992123,0.7322098,,0.6737,0.001840353,0.7352277,,0.7162,0.0109725,1.0783741,,0.7417,0.01916647,0.9405776,,0.6877,0.007641077,0.8556154,,0.6671,0.0047335625,0.78960496,,0.71005,0.0078054667,0.96701926,,0.6772,0.0030093193,0.7466121,,0.72665,0.009010434,0.88016975,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/109,109
134,two_moons,3372022271,CNRE,199,199,200,0.1,0,False,50,2,4.934095,27.422853597005208,0.54205,0.00026607513,0.09213467,,0.50445,0.00041604042,0.08773483,,0.6028,0.000106573105,0.09096485,,0.63155,5.9485435e-05,0.0901471,,0.51575,0.000903368,0.092386976,,0.5569,-1.8954277e-05,0.089029565,,0.6447,8.046627e-05,0.0917695,,0.62655,0.0003683567,0.091072515,,0.5824,0.00030195713,0.08955106,,0.6629,0.0020592213,0.092501,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/45,45
135,two_moons,696756897,CNRE,199,199,200,1.0,0,False,50,2,4.813465,27.320078531901043,0.5335,3.2186508e-06,0.089917846,,0.5441,-1.2516975e-05,0.09040014,,0.5895,0.00032627583,0.088050105,,0.60205,0.0021005273,0.088229924,,0.599,0.00039339066,0.09484834,,0.579,2.6583672e-05,0.08986096,,0.6338,0.0016411543,0.09086618,,0.63055,0.0015546083,0.08897365,,0.5357,0.00034314394,0.09022105,,0.5937,0.0006707907,0.08941104,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/44,44
136,slcp,3437232194,CNRE,24,24,25,0.001,0,False,50,2,5.1186113,9.788197835286459,0.85455,0.026830435,19.874542,,0.78845,0.029501438,23.499807,,0.72195,0.0045894384,26.632856,,0.92765,0.14676195,3.2626324,,0.75745,0.010036707,23.145744,,0.72155,0.0046514273,11.783065,,0.9144,0.016857028,29.930521,,0.8933,0.0074944496,24.150684,,0.75135,0.003081441,9.78055,,0.8034,0.056045234,2.0721035,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/65,65
137,gaussian_mixture,674565725,CNRE,1,1,2,100.0,0,False,50,2,5.447563,8.125924173990885,0.80345,0.050067425,0.86201864,,0.79365,0.028358102,0.77125216,,0.82075,0.02957952,0.70259196,,0.80895,0.020120382,0.7176846,,0.8103,0.06870508,0.89948416,,0.8149,0.018571496,0.6711979,,0.79955,0.030066133,0.7115898,,0.8002,0.014854908,0.67768025,,0.8329,0.030310154,0.834559,,0.77985,0.058073938,0.9475206,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/96,96
138,gaussian_mixture,213540267,CNRE,74,74,75,0.001,0,False,50,2,4.6740537,13.80668233235677,0.70425,0.010655761,0.85801613,,0.7076,0.014806509,0.8628433,,0.634,0.0012042522,1.0398506,,0.6525,0.0020023584,0.8735806,,0.6932,0.02132821,1.0109459,,0.622,0.0002503395,0.94692516,,0.6635,0.013790846,0.9716902,,0.65005,0.006919861,0.86865056,,0.6329,0.00047934055,1.0478804,,0.7032,0.020445347,0.9892049,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/125,125
139,gaussian_mixture,3441967368,CNRE,149,149,150,100.0,0,False,50,2,10.279173,22.809511311848958,0.69375,0.008168936,0.8962589,,0.74705,0.059327364,0.42201072,,0.764,0.059953213,0.68443346,,0.73245,0.05945003,0.4146397,,0.7031,0.005174279,0.7907055,,0.71785,0.062739015,0.3759266,,0.72695,0.026967049,0.5329852,,0.6908,0.0338099,0.59954524,,0.73565,0.055290937,0.51890993,,0.81185,0.11194837,0.83086383,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/132,132
140,gaussian_mixture,3793539952,CNRE,199,199,200,10.0,0,False,50,2,4.7719536,27.654374186197916,0.6729,0.015547812,0.69037426,,0.68215,0.017982364,0.68516505,,0.64005,0.0068659782,0.948223,,0.63345,0.002683401,1.1483171,,0.67305,0.0066503286,1.1210539,,0.61105,0.0011199713,0.99157673,,0.6373,0.0019418001,0.8973285,,0.62895,0.0035648346,0.9073001,,0.62295,0.0025252104,1.2671201,,0.7327,0.061575353,0.87720656,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/139,139
141,two_moons,2263710712,CNRE,199,199,200,10.0,0,False,50,2,5.06398,27.353279622395835,0.52985,0.0009057522,0.089922175,,0.53035,0.0008983612,0.09292361,,0.5979,0.0010573864,0.09034997,,0.5188,0.0026290417,0.08961949,,0.5553,0.0019325018,0.0946009,,0.57925,0.0024706125,0.09122512,,0.61885,0.0015671253,0.08990848,,0.60145,0.0011014938,0.08808919,,0.55365,0.0016286969,0.09109342,,0.5928,0.0009820461,0.08896208,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/43,43
142,gaussian_mixture,1294170093,CNRE,24,24,25,0.1,0,False,50,2,6.221671,8.726411946614583,0.71035,0.012747586,0.9673901,,0.67495,0.0014748573,0.894613,,0.69885,0.019997716,0.78570366,,0.66385,0.0032910109,1.127939,,0.70945,0.015952706,0.84061307,,0.659,0.0024251938,0.67267036,,0.64435,0.002105832,0.69312644,,0.6577,0.0026345253,0.89888716,,0.6784,0.01452744,0.6203461,,0.7255,0.031163752,1.0112665,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/111,111
143,two_moons,3375514815,CNRE,199,199,200,0.01,0,False,50,2,4.6374145,27.3138671875,0.53,8.9764595e-05,0.08983462,,0.524,-1.8715858e-05,0.08965705,,0.62645,8.821487e-06,0.08936841,,0.54035,0.0005430579,0.09119857,,0.6107,0.00014901161,0.09342252,,0.54605,-4.9352646e-05,0.08894271,,0.62145,0.0003298521,0.09055039,,0.6199,0.00023841858,0.089228764,,0.6118,3.0994415e-05,0.09117303,,0.6322,0.00413239,0.09195961,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-26/07-25-58/46,46
144,two_moons,948894180,NRE-B,100,100,100,,False,,128,3,23.350555,27.852825927734376,0.57455,7.6413155e-05,0.09280166,,0.5585,0.00048184395,0.09266831,,0.58755,0.00031626225,0.09242907,,0.5393,0.0001989603,0.09136751,,0.58935,0.0016751289,0.09243201,,0.52175,0.00019800663,0.09062904,,0.61525,0.0032168627,0.093382135,,0.6012,0.0016469955,0.093797415,,0.5266,0.00055783987,0.092527896,,0.6234,0.0016900301,0.09047721,,,20504576.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-25/15-13-01/5,5
145,two_moons,2434840018,NRE-B,10,10,10,,False,,128,3,-65.906906,11.731078084309896,0.51,0.00082039833,0.090405405,,0.53645,-4.1604042e-05,0.090370215,,0.57075,0.00021886826,0.092295766,,0.5429,0.00043267012,0.08961348,,0.57835,-3.1352043e-05,0.094235346,,0.55805,0.00036501884,0.088692665,,0.61255,0.0005567074,0.09172346,,0.60295,0.00029599667,0.0906948,,0.5974,0.002790451,0.09061521,,0.6117,0.00085151196,0.093191765,,,20504576.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-25/15-13-01/1,1
146,two_moons,1983929759,NRE-B,75,75,75,,False,,128,3,-13.8095045,23.648636881510416,0.5008,2.3841858e-07,0.08729506,,0.5,4.506111e-05,0.09085268,,0.5696,0.00018048286,0.090089396,,0.5481,0.0005386472,0.08953116,,0.49445,-3.2901764e-05,0.09355867,,0.5732,0.00034928322,0.08940569,,0.602,0.0040614605,0.09039259,,0.5956,0.0023952723,0.09013447,,0.51725,0.00033599138,0.09102482,,0.5949,0.0015400648,0.089620784,,,20504576.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-25/15-13-01/4,4
147,two_moons,3468558253,NRE-B,2,2,2,,False,,128,3,-24.313744,11.28948974609375,0.56545,0.0043621063,0.0878898,,0.57455,0.0060852766,0.08966738,,0.5745,0.008139372,0.08836037,,0.5471,0.008043349,0.09081397,,0.56625,0.0008083582,0.09162188,,0.54245,0.005874872,0.08919493,,0.6092,0.007689476,0.09092826,,0.58695,0.009564877,0.0873937,,0.567,0.012247622,0.08911999,,0.5984,0.004770398,0.08744474,,,20504576.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-25/15-13-01/0,0
148,two_moons,4190755990,NRE-B,200,200,200,,False,,128,3,24.816563,46.59224039713542,0.5036,0.0004386902,0.09188321,,0.52535,0.0023165941,0.09221152,,0.5869,0.00027382374,0.09324168,,0.49825,2.2649765e-05,0.089868516,,0.5208,0.0011595488,0.09419695,,0.52295,0.0006374121,0.09084639,,0.5979,0.0013471842,0.093164966,,0.59225,0.00081813335,0.0921143,,0.5278,0.00056546926,0.09219415,,0.61765,0.0023987293,0.092830405,,,20504576.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-25/15-13-01/7,7
149,two_moons,817484415,NRE-B,50,50,50,,False,,128,3,-14.395749,19.665716552734374,0.50995,0.00030696392,0.089552104,,0.5162,0.0003861189,0.0907843,,0.60025,0.001811266,0.09087032,,0.58195,0.001021564,0.091103256,,0.5649,0.0007369518,0.09005733,,0.58395,9.119511e-05,0.090390384,,0.63605,0.0013427734,0.09103657,,0.62665,0.0014364719,0.09025167,,0.5564,0.00047695637,0.091615945,,0.61385,0.0009024143,0.0888222,,,20504576.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-25/15-13-01/3,3
150,two_moons,864757076,NRE-B,150,150,150,,False,,128,3,-14.940821,37.90915120442708,0.5088,0.00039434433,0.088929355,,0.51905,0.000323534,0.090070084,,0.57225,8.8095665e-05,0.089836776,,0.51895,0.0012824535,0.088968225,,0.53205,0.00064086914,0.09310895,,0.52275,-1.3232231e-05,0.08893709,,0.60305,0.0009765625,0.090164155,,0.59265,0.000906229,0.08927812,,0.56335,0.00027644634,0.08947167,,0.5976,0.0009188652,0.08962,,,20504576.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-25/15-13-01/6,6
151,two_moons,2681422425,NRE-B,25,25,25,,False,,128,3,-49.892784,14.348167928059896,0.60445,4.7683716e-06,0.08985121,,0.6274,0.00024068356,0.08956403,,0.6151,0.00056803226,0.0889096,,0.565,0.0021131039,0.0917675,,0.64915,1.2755394e-05,0.094526574,,0.62545,0.00088870525,0.088777594,,0.6394,0.0026847124,0.09022485,,0.62665,0.002147317,0.09058664,,0.6059,0.0010714531,0.09097331,,0.6213,0.0016446114,0.09257937,,,20504576.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-25/15-13-01/2,2
152,slcp,1021268062,CNRE,1,1,2,10.0,0,False,128,3,5.647615,19.170231119791666,0.83335,0.020599484,19.683865,,0.73345,0.008487463,22.349487,,0.9225,0.036953688,24.71255,,0.89645,0.059008658,3.465156,,0.7828,0.016479373,22.967323,,0.6727,0.004212141,10.994052,,0.93075,0.0074288845,29.031141,,0.87765,0.0308491,24.950558,,0.7027,0.01770389,9.582766,,0.7872,0.04545355,2.0539145,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-25/22-38-51/49,49
153,gaussian_mixture,3824551286,CNRE,9,9,10,10.0,0,False,128,3,4.200433,13.321035766601563,0.74915,0.0958001,0.87600636,,0.7265,0.021525025,1.2959821,,0.6898,0.007196307,1.2170408,,0.703,0.011778593,1.1389852,,0.7238,0.025344491,0.87920314,,0.6966,0.007938981,1.0571805,,0.7024,0.017948866,1.0983251,,0.70015,0.016604543,1.3129088,,0.68845,0.0075360537,1.2901554,,0.7495,0.05466497,1.1363451,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-25/22-38-51/103,103
154,two_moons,2306958685,CNRE,24,24,25,0.1,0,False,128,3,4.80309,18.8994873046875,0.50795,-4.2676926e-05,0.091908455,,0.49105,-3.1113625e-05,0.08973722,,0.63475,5.698204e-05,0.08915557,,0.61855,0.00032252073,0.09145377,,0.60795,0.00073063374,0.091094986,,0.6099,6.7830086e-05,0.08972938,,0.64935,0.0011541843,0.090081885,,0.6389,0.00085520744,0.09098835,,0.5998,0.00038194656,0.090087146,,0.64275,0.0010131598,0.089613564,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-25/22-38-51/15,15
155,gaussian_mixture,3299022776,CNRE,24,24,25,100.0,0,False,128,3,4.7598753,19.71369832356771,0.73545,0.04204917,1.0609361,,0.70975,0.016026735,1.0872295,,0.72125,0.0101771355,1.0087506,,0.70455,0.008221388,1.1981556,,0.71845,0.019983053,1.2552775,,0.69495,0.007625103,1.1457983,,0.7051,0.014863491,1.2193872,,0.71405,0.017773151,1.1310896,,0.70835,0.009914398,1.0213568,,0.7424,0.05861652,0.96749246,,,21508096.0,/home/ben/sci/fix-cnre/infinite/joint/2024-06-25/22-38-51/108,108
