,task,seed,algorithm,K,num_atoms,num_contrastive_parameters,gamma,extra_theta_factor,hidden_features,num_blocks,AVG_LOG_RATIO,RT,C2ST_Z-01,MMD-01,MEDDIST-01,NLTP-01,C2ST_Z-02,MMD-02,MEDDIST-02,NLTP-02,C2ST_Z-03,MMD-03,MEDDIST-03,NLTP-03,C2ST_Z-04,MMD-04,MEDDIST-04,NLTP-04,C2ST_Z-05,MMD-05,MEDDIST-05,NLTP-05,C2ST_Z-06,MMD-06,MEDDIST-06,NLTP-06,C2ST_Z-07,MMD-07,MEDDIST-07,NLTP-07,C2ST_Z-08,MMD-08,MEDDIST-08,NLTP-08,C2ST_Z-09,MMD-09,MEDDIST-09,NLTP-09,C2ST_Z-10,MMD-10,MEDDIST-10,NLTP-10,NLTP,num_simulations_simulator,path,folder,reuse
200,gaussian_mixture,2369014246,NRE-B,75,75,75,,False,128,3,16.738667,17.109926350911458,0.7595,0.1305477,1.1533818,,0.7339,0.060495853,1.2836007,,0.7244,0.06461924,1.2972335,,0.72165,0.053522646,1.3527697,,0.7266,0.0642696,1.1232972,,0.72465,0.05938077,1.4729488,,0.7285,0.07154852,1.3419106,,0.7293,0.07316756,1.4410316,,0.7224,0.06657827,1.2420478,,0.7635,0.12867975,1.1175506,,,20504576.0,/home/ben/sci/cnre/infinite/joint/20-18-57/20,20,
201,two_moons,3762426588,NRE-B,200,200,200,,False,128,3,47.912254,43.27479654947917,0.5571,0.007746935,0.08875702,,0.5459,0.0027768612,0.08978137,,0.5803,-1.680851e-05,0.09159574,,0.53705,0.010976613,0.09081587,,0.59715,0.0028032064,0.09085055,,0.5303,0.0040436983,0.0891029,,0.6386,0.0019512177,0.090207286,,0.6186,0.0017482042,0.091540635,,0.54045,0.0010134578,0.091974854,,0.58775,0.0030492544,0.093848184,,,20504576.0,/home/ben/sci/cnre/infinite/joint/20-18-57/7,7,
202,two_moons,1224113207,NRE-B,50,50,50,,False,128,3,2.5996482,12.59424540201823,0.58455,0.0028522015,0.089345574,,0.54535,0.004018426,0.090793245,,0.6,0.0012339354,0.08940804,,0.5602,0.0036789775,0.09017136,,0.58085,0.002784729,0.090231754,,0.57025,0.0010524988,0.09024669,,0.59855,0.0015563965,0.09068416,,0.58365,0.0009280443,0.08933779,,0.56385,0.003649652,0.09026224,,0.59335,0.00165236,0.08849725,,,20504576.0,/home/ben/sci/cnre/infinite/joint/20-18-57/3,3,
203,slcp,872032181,NRE-B,2,2,2,,False,128,3,-96.20713,17.798158772786458,0.86505,0.029881597,20.009558,,0.7837,0.0114860535,23.051758,,0.76645,0.018000126,25.05228,,0.92765,0.1513986,3.3121562,,0.85275,0.04113865,23.532537,,0.70135,0.005108714,11.386065,,0.98605,0.032292485,29.651062,,0.91665,0.014944077,24.873817,,0.71085,0.012796283,8.957336,,0.89375,0.1857022,1.7643421,,,20504576.0,/home/ben/sci/cnre/infinite/joint/20-18-57/8,8,
204,slcp,850798885,NRE-B,75,75,75,,False,128,3,31.918839,24.63023478190104,0.7628,0.006865144,19.461826,,0.73245,0.031495452,22.196135,,0.5878,0.007990718,26.753538,,0.8921,0.04671514,3.2286105,,0.5755,0.0012782812,24.381683,,0.61815,0.0038973093,10.685515,,0.88735,0.035586715,29.939445,,0.7915,0.029109597,24.546665,,0.62055,0.005963564,10.007469,,0.6965,0.03954494,2.313349,,,20504576.0,/home/ben/sci/cnre/infinite/joint/20-18-57/12,12,
205,slcp,1389836078,NRE-B,150,150,150,,False,128,3,31.152866,47.29993489583333,0.79425,0.005175352,19.549871,,0.7062,0.01165688,22.431118,,0.6225,0.008504629,26.528519,,0.88605,0.043880105,3.3423676,,0.6137,0.0029758215,24.05599,,0.6268,0.00025725365,10.909487,,0.8677,0.004164815,29.384804,,0.79665,0.045394063,24.296597,,0.6388,0.007329464,9.204103,,0.74185,0.037701964,1.9010246,,,20504576.0,/home/ben/sci/cnre/infinite/joint/20-18-57/14,14,
206,two_moons,56665097,NRE-B,150,150,150,,False,128,3,32.962128,33.480759684244795,0.5144,7.891655e-05,0.08867353,,0.5109,0.000106453896,0.08898017,,0.56995,9.047985e-05,0.08896047,,0.5264,0.0017482042,0.09041376,,0.55875,0.0022387505,0.09067477,,0.51105,8.165836e-05,0.08864768,,0.61215,0.0003169775,0.08776624,,0.6003,0.0010399818,0.09059264,,0.5197,3.1113625e-05,0.09010767,,0.58725,0.00033700466,0.0891695,,,20504576.0,/home/ben/sci/cnre/infinite/joint/20-18-57/6,6,
207,gaussian_mixture,18363072,NRE-B,50,50,50,,False,128,3,22.810265,12.555189005533855,0.7422,0.06266445,0.9866611,,0.7163,0.030358553,1.1842356,,0.68505,0.019803405,0.92847216,,0.6961,0.028277278,1.2843926,,0.7243,0.025022388,0.84119445,,0.6767,0.013049126,1.1312524,,0.6909,0.01925683,0.9111694,,0.6789,0.015000701,1.1480774,,0.69875,0.017640352,1.0623028,,0.73935,0.07990348,1.2295601,,,20504576.0,/home/ben/sci/cnre/infinite/joint/20-18-57/19,19,
208,two_moons,3448633476,NRE-B,25,25,25,,False,128,3,-0.8694916,7.225658671061198,0.5039,0.0008701086,0.0911714,,0.52365,0.0021779537,0.08931373,,0.62075,0.0038558245,0.091835216,,0.5385,0.006157398,0.0902124,,0.59055,0.0072011948,0.0927802,,0.57615,0.0025861263,0.08869693,,0.6387,8.9645386e-05,0.09109598,,0.6379,0.0017437935,0.090813085,,0.53315,0.0042494535,0.09067629,,0.63725,0.0046702623,0.09161468,,,20504576.0,/home/ben/sci/cnre/infinite/joint/20-18-57/2,2,
209,slcp,3988309755,CNRE,1,1,2,10.0,0,128,3,5.2025256,13.444466145833333,0.9102,0.04109299,20.09277,,0.7346,0.016536355,22.887161,,0.68035,0.002018094,26.67144,,0.91195,0.08077878,4.170933,,0.74365,0.010873795,23.465885,,0.6679,0.0042209625,11.557964,,0.9135,0.052441478,29.892662,,0.88915,0.0073428154,24.701225,,0.67285,0.002726078,9.719324,,0.88575,0.14120162,2.098974,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/49,49,False
210,gaussian_mixture,4271684202,CNRE,9,9,10,10.0,0,128,3,5.4972835,7.201728312174479,0.7594,0.10909319,1.1224978,,0.7335,0.060930252,1.3346251,,0.7184,0.039262354,1.2764441,,0.712,0.025382161,1.2054071,,0.73255,0.04447359,1.248558,,0.7133,0.026106596,1.3116682,,0.7267,0.041555405,1.3315389,,0.71815,0.03169626,1.0288708,,0.72035,0.03567666,1.3325497,,0.76295,0.11255348,0.91975534,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/103,103,False
211,two_moons,670258230,CNRE,24,24,25,0.1,0,128,3,7.800252,14.3066162109375,0.55995,0.00051033497,0.09338546,,0.574,0.0002578497,0.09233248,,0.58925,0.0003784895,0.0927728,,0.5845,0.0018546581,0.092678666,,0.5806,0.0011132956,0.09245001,,0.59745,0.00018107891,0.09178066,,0.64125,0.00055396557,0.09165582,,0.6319,0.0004439354,0.09076686,,0.5944,0.0016313195,0.0929976,,0.6159,0.0070334673,0.09167152,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/15,15,False
212,gaussian_mixture,2346355661,CNRE,24,24,25,100.0,0,128,3,13.586504,14.554743448893229,0.79705,0.033538103,0.7938614,,0.77075,0.04573381,0.59262,,0.75355,0.047554255,0.74808896,,0.74625,0.04166019,0.43448263,,0.818,0.061215162,0.76179767,,0.76635,0.06338477,0.70647,,0.75865,0.032644987,0.7454226,,0.77465,0.056957364,0.5453354,,0.76705,0.04156196,0.59946656,,0.768,0.010727644,0.6633713,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/108,108,False
213,gaussian_mixture,75794555,CNRE,1,1,2,0.001,0,128,3,3.2681668,6.292844645182291,0.77235,0.096250296,1.1759424,,0.739,0.010376215,0.74114734,,0.73605,0.0060067177,0.9415233,,0.74405,0.009283304,1.1446807,,0.729,0.02245605,0.9938077,,0.7424,0.018017292,1.1184983,,0.7155,0.011363149,1.2634997,,0.72545,0.00856638,1.0567985,,0.73875,0.0047672987,1.0957279,,0.7644,0.071650445,1.044497,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/101,101,False
214,gaussian_mixture,4076413440,CNRE,149,149,150,0.01,0,128,3,9.867704,69.1382080078125,0.70585,0.01656413,0.6920619,,0.664,0.009498596,0.97153366,,0.6114,0.0034344196,0.49924117,,0.66255,0.008757591,0.89477897,,0.67285,0.007873297,0.81888247,,0.59795,0.0007380247,1.1178358,,0.6407,0.0066581964,0.90310025,,0.65075,0.012443662,1.0808809,,0.6091,0.002265215,1.1042769,,0.7129,0.018361568,1.0071609,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/136,136,False
215,two_moons,3930456046,CNRE,99,99,100,1.0,0,128,3,8.979238,46.9911376953125,0.5383,0.001021266,0.09357792,,0.5633,0.001136899,0.09435251,,0.5667,0.0010960102,0.09303774,,0.5922,0.004932344,0.09486155,,0.63805,0.0056415796,0.09875372,,0.59625,0.0019999743,0.09425397,,0.58685,0.00095140934,0.093273774,,0.5908,0.0010890961,0.0937873,,0.5789,0.0014591217,0.09173423,,0.6113,0.008371115,0.0955199,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/32,32,False
216,slcp,3324034988,CNRE,49,49,50,0.001,0,128,3,9.713709,29.445263671875,0.7567,0.004804969,19.528158,,0.6975,0.0064872503,22.559227,,0.5816,0.0012357235,26.363825,,0.8985,0.026286006,3.2482588,,0.62415,0.0025416613,23.6285,,0.66595,0.001294136,10.930097,,0.8437,0.0005776882,29.223446,,0.81595,0.0066839457,24.971945,,0.69835,0.0030412674,9.1798935,,0.6585,0.01015079,2.533542,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/71,71,False
217,slcp,1388215686,CNRE,99,99,100,0.001,0,128,3,10.441919,51.64376220703125,0.78795,0.0019500256,19.395535,,0.67515,0.00087082386,22.487494,,0.70715,0.0039815903,26.147507,,0.91815,0.043766618,3.0292814,,0.63865,0.006008625,24.213379,,0.64745,0.0010265112,10.786646,,0.8912,0.0024501085,29.650751,,0.87755,0.013328791,24.752645,,0.66945,0.00062191486,9.693823,,0.67245,0.002528429,2.1450102,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/83,83,False
218,slcp,3682492050,CNRE,1,1,2,0.001,0,128,3,5.0001802,8.641478474934896,0.8759,0.026163936,19.951601,,0.79195,0.0048093796,22.42699,,0.7478,0.023945093,25.901907,,0.91365,0.115742326,3.0365992,,0.77015,0.01967895,23.360367,,0.75685,0.0012668371,10.473167,,0.9421,0.031576037,29.171875,,0.88935,0.029206634,23.845995,,0.7807,0.0074501038,9.856924,,0.9315,0.047403097,1.4373351,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/53,53,False
219,slcp,1289282834,CNRE,9,9,10,0.01,0,128,3,7.742287,10.724396769205729,0.77835,0.0018846989,19.465475,,0.71235,0.0022716522,22.59896,,0.6054,0.0009291172,26.358665,,0.947,0.10580224,3.2966602,,0.71975,0.0077830553,23.932339,,0.62735,0.0026942492,11.19494,,0.8991,0.0038866997,29.396454,,0.85405,0.008477211,24.767164,,0.69605,0.0030305386,10.116892,,0.6949,0.006482005,2.2237077,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/58,58,False
220,slcp,545086168,CNRE,49,49,50,10.0,0,128,3,10.382229,31.134283447265624,0.75215,0.0027920008,19.692196,,0.6603,0.0022702217,22.13387,,0.5864,0.004033923,26.497284,,0.9156,0.01640737,3.2941024,,0.59835,0.0022251606,23.933727,,0.6646,0.0018997192,10.656454,,0.8997,0.015178204,29.441994,,0.82775,0.0048247576,24.825312,,0.68755,0.004418373,9.174213,,0.68105,0.0044059753,2.057207,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/67,67,False
221,two_moons,2167386326,CNRE,99,99,100,0.001,0,128,3,9.469284,46.30708414713542,0.5469,6.556511e-05,0.09336198,,0.49775,-4.0769577e-05,0.09039677,,0.6277,0.0006940365,0.091263875,,0.5723,0.00028020144,0.09091203,,0.60985,-1.0848045e-05,0.09630875,,0.5776,4.374981e-05,0.09027876,,0.65675,0.0027701855,0.09001211,,0.63635,0.0021429062,0.090979725,,0.5916,0.0005964637,0.09033332,,0.64805,0.00053083897,0.090556756,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/35,35,False
222,two_moons,1111769997,CNRE,1,1,2,0.001,0,128,3,5.033421,6.239209493001302,0.57305,0.001987934,0.09258737,,0.5754,0.0013004541,0.093125895,,0.5673,0.00024712086,0.09006409,,0.5641,0.0013929605,0.08999908,,0.6292,0.0013165474,0.09799463,,0.59085,0.00039327145,0.09188897,,0.67125,0.0032088757,0.092797175,,0.64595,0.0015187263,0.09241622,,0.5723,0.0008995533,0.08997126,,0.61105,0.007106185,0.090669654,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/5,5,False
223,two_moons,1627598781,CNRE,49,49,50,0.01,0,128,3,8.760244,25.128346761067707,0.576,-2.2411346e-05,0.08993154,,0.5233,-9.536743e-06,0.09040593,,0.5829,4.4941902e-05,0.08911032,,0.60915,0.000985682,0.08972502,,0.5861,0.0005309582,0.09081417,,0.6171,6.0081482e-05,0.09071353,,0.68575,0.003209591,0.0901075,,0.6625,0.0022010803,0.091268376,,0.50515,7.3075294e-05,0.08887735,,0.61225,0.0008633137,0.089953296,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/22,22,False
224,gaussian_mixture,1962987301,CNRE,99,99,100,0.1,0,128,3,10.256857,46.91340738932292,0.71495,0.033950448,0.69465405,,0.66285,0.0076936483,1.204566,,0.60895,0.0020524263,0.7827519,,0.67265,0.0131754875,0.6399298,,0.6828,0.0058344603,0.9371114,,0.62145,0.005178094,0.88948447,,0.6533,0.00584054,0.7297727,,0.6642,0.013044357,0.7851014,,0.61255,0.0025497675,1.0893656,,0.7011,0.014772892,0.51484245,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/129,129,False
225,gaussian_mixture,3055698858,CNRE,74,74,75,100.0,0,128,3,12.977808,36.146671549479166,0.7236,0.041787446,0.98325634,,0.69845,0.006067753,1.123179,,0.68155,0.004298568,0.88927734,,0.70225,0.0037813187,0.9822085,,0.69135,0.015391111,1.1677896,,0.6944,0.011892676,1.1832767,,0.70065,0.0040962696,0.9629102,,0.70165,0.0064914227,0.59416497,,0.7045,0.013730645,0.62419534,,0.71045,0.023397088,0.81790185,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/120,120,False
226,gaussian_mixture,352067738,CNRE,99,99,100,10.0,0,128,3,11.723836,47.324564615885414,0.75265,0.08518314,1.270494,,0.7225,0.002444148,0.9628566,,0.68385,0.009189725,1.2605743,,0.67735,0.006187439,1.043067,,0.7012,0.013086796,0.8102679,,0.6773,0.0022338629,1.2382962,,0.71555,0.013588309,1.3170735,,0.716,0.012766361,1.2663503,,0.68775,0.008419156,1.0482934,,0.7252,0.020810008,0.9495777,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/127,127,False
227,gaussian_mixture,1338521123,CNRE,49,49,50,0.1,0,128,3,8.914444,25.9026611328125,0.7497,0.046790123,1.0580688,,0.6718,0.003047943,0.97176695,,0.63565,0.003480196,1.0137978,,0.6721,0.010009408,0.72289556,,0.70295,0.010053754,0.84946334,,0.6321,0.0029095411,1.0498481,,0.6486,0.0026669502,0.9309399,,0.64725,0.004622817,1.0404719,,0.63685,0.006319165,0.5665089,,0.70335,0.010340929,0.94723904,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/117,117,False
228,gaussian_mixture,702684585,CNRE,9,9,10,1.0,0,128,3,7.1503506,7.707660929361979,0.7414,0.057994545,0.8263334,,0.7144,0.022999644,0.9003434,,0.69935,0.012319803,1.0320494,,0.69855,0.007020712,1.1899571,,0.71685,0.0150511265,0.84364754,,0.6957,0.004482031,0.9386221,,0.70135,0.012739539,0.8772265,,0.7042,0.011726379,1.0832248,,0.6882,0.005094886,1.0185263,,0.7428,0.059755027,0.9720944,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/104,104,False
229,gaussian_mixture,2134002346,CNRE,199,199,200,0.001,0,128,3,13.054504,91.06178385416666,0.7124,0.017763376,0.7683024,,0.7295,0.044353127,0.761262,,0.68065,0.036060452,0.60193896,,0.6699,0.031831145,0.92298603,,0.7138,0.029898286,1.0618569,,0.66945,0.036332846,0.4002305,,0.68555,0.040485024,0.36457774,,0.6995,0.039250016,0.43146074,,0.6674,0.03695321,0.76618254,,0.75845,0.058080077,0.78478634,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/143,143,False
230,slcp,3655067911,CNRE,199,199,200,0.01,0,128,3,11.048559,97.4572998046875,0.74515,0.0016727448,19.271832,,0.66655,0.0051693916,22.82779,,0.72915,0.0053185225,25.707605,,0.91095,0.033904433,3.1798894,,0.66715,0.007831812,23.955845,,0.57295,0.0011060238,10.779665,,0.86555,0.0039132833,29.417439,,0.81145,0.0042556524,24.556961,,0.64505,9.071827e-05,9.2522955,,0.77435,0.03044641,1.8759373,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/94,94,False
231,two_moons,849969482,CNRE,74,74,75,0.01,0,128,3,8.913565,35.68787841796875,0.56865,0.0011053085,0.091082424,,0.52865,0.0007625818,0.09262694,,0.5853,6.341934e-05,0.09190382,,0.55245,0.0015307665,0.09050142,,0.54785,0.0004746914,0.092041284,,0.57235,0.00035989285,0.08952944,,0.60115,0.00066661835,0.091499776,,0.6038,0.0006222725,0.09154495,,0.5656,0.00073200464,0.09084208,,0.6087,0.00055360794,0.09278685,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/28,28,False
232,two_moons,2169559011,CNRE,9,9,10,0.1,0,128,3,7.3584304,7.541015116373698,0.5299,0.00038933754,0.09127878,,0.5332,0.00038444996,0.09043601,,0.55465,0.0005147457,0.09245603,,0.59495,0.0031549335,0.089902565,,0.56955,0.0006093979,0.09619649,,0.5914,0.00024712086,0.091120824,,0.68005,0.0034006834,0.09184354,,0.65025,0.0016071796,0.08934307,,0.518,0.00033921003,0.090715855,,0.60005,0.001001358,0.090630025,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/9,9,False
233,slcp,214364473,CNRE,74,74,75,0.1,0,128,3,9.804365,51.85289306640625,0.80185,0.0073668957,19.38749,,0.70515,0.008609176,22.31306,,0.5979,0.0017957687,26.156197,,0.9072,0.04211557,3.327843,,0.61335,0.005325794,24.637619,,0.6305,0.0014110804,10.800154,,0.87205,0.003187418,29.520832,,0.7653,0.0009598732,24.353436,,0.68315,0.0022240877,9.87607,,0.6625,0.007933736,2.190273,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/75,75,False
234,two_moons,4099650139,CNRE,9,9,10,0.01,0,128,3,7.006834,7.423034159342448,0.6134,1.0371208e-05,0.09289411,,0.62345,-1.3947487e-05,0.091267824,,0.6196,0.0004581213,0.09120989,,0.6024,0.00082218647,0.09356935,,0.6778,0.00035226345,0.094702356,,0.60895,0.00010859966,0.09261578,,0.6492,0.0017297268,0.09265536,,0.64265,0.0013018847,0.09109076,,0.59995,0.0011526346,0.090465575,,0.6097,0.0006378889,0.09237148,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/10,10,False
235,two_moons,4049833605,CNRE,1,1,2,10.0,0,128,3,5.1094284,6.621010335286458,0.5249,0.0018559694,0.08945075,,0.5104,-3.194809e-05,0.08912558,,0.5788,0.005463481,0.08874972,,0.59315,0.002007246,0.089755826,,0.5161,-2.4199486e-05,0.092624776,,0.57735,0.0006275177,0.08875972,,0.6321,0.004327655,0.092500284,,0.6215,0.002717495,0.09018695,,0.549,0.009723723,0.08784432,,0.59535,0.0026403666,0.09066382,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/1,1,False
236,two_moons,1511412295,CNRE,199,199,200,100.0,0,128,3,11.076811,91.02438151041666,0.55975,0.0030674934,0.08962756,,0.55025,0.0013151169,0.089173004,,0.59035,0.0016081333,0.09043194,,0.53145,0.0017874241,0.09158647,,0.5817,0.0019418001,0.09416591,,0.5481,0.0019551516,0.08937516,,0.5955,0.0023924112,0.09179897,,0.5775,0.0019222498,0.089497335,,0.57575,0.0031097531,0.09004453,,0.5982,0.0034534931,0.089209795,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/42,42,False
237,gaussian_mixture,684405606,CNRE,49,49,50,0.001,0,128,3,11.044531,25.726312255859376,0.7357,0.026289344,0.8704394,,0.7295,0.038081884,0.55807066,,0.63935,0.015819788,0.9071262,,0.68985,0.015253663,1.0090394,,0.6813,0.010194778,0.9817838,,0.6791,0.021922588,0.6015035,,0.6549,0.014077544,0.7607064,,0.6446,0.00941515,0.7745092,,0.6482,0.016810656,0.47923496,,0.72935,0.023002863,0.8440051,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/119,119,False
238,slcp,3968648017,CNRE,24,24,25,1.0,0,128,3,8.804293,21.14053751627604,0.78375,0.005457163,19.283539,,0.67905,0.0036033392,22.38655,,0.66455,0.00383389,26.019596,,0.8968,0.04323101,3.4906678,,0.608,0.008353114,24.326336,,0.6706,0.0029239655,10.312166,,0.89865,0.006823659,29.53424,,0.8223,0.009552717,24.728312,,0.72735,0.008340716,9.486214,,0.7422,0.043544173,2.2192597,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/62,62,False
239,two_moons,3472251646,CNRE,199,199,200,0.001,0,128,3,10.411665,90.18277994791667,0.50305,3.2186508e-05,0.09093374,,0.5361,9.6678734e-05,0.09335211,,0.61795,2.1100044e-05,0.09177463,,0.53755,0.00043302774,0.09172624,,0.64865,0.00054872036,0.091647804,,0.6018,-1.2874603e-05,0.091981255,,0.6751,0.002116561,0.092442125,,0.6645,0.0011576414,0.09222551,,0.5744,0.00070774555,0.09100121,,0.6241,0.0028144121,0.09058003,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/47,47,False
240,two_moons,1068346525,CNRE,49,49,50,100.0,0,128,3,10.003855,24.835591634114582,0.55185,4.017353e-05,0.08968797,,0.54635,4.3034554e-05,0.09104541,,0.61435,0.00013422966,0.090831295,,0.5725,0.0006558299,0.090967715,,0.5846,0.00014388561,0.09395082,,0.58425,1.9431114e-05,0.089363374,,0.66595,0.0027880669,0.09235504,,0.64945,0.001449585,0.09293508,,0.58715,0.0006569028,0.09141974,,0.6076,0.00019836426,0.09029032,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/18,18,False
241,slcp,3211562431,CNRE,99,99,100,0.1,0,128,3,10.090261,51.012451171875,0.7709,0.009280086,19.524559,,0.6808,0.0056579113,22.28468,,0.61035,0.004773259,26.362469,,0.87405,0.013052106,3.3146586,,0.5928,0.0028170347,24.250546,,0.6226,0.0017210245,10.548088,,0.8245,0.0058665276,29.64658,,0.7687,0.0022517443,24.50445,,0.62515,0.004744649,10.142893,,0.65485,0.0056587458,2.5223973,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/81,81,False
242,two_moons,2448766956,CNRE,49,49,50,0.1,0,128,3,9.539972,25.116935221354165,0.54105,-2.9563904e-05,0.091141924,,0.54985,0.0005944967,0.0922047,,0.5981,0.00082564354,0.09252802,,0.55675,0.0020534992,0.09323971,,0.56005,0.0026683807,0.09606701,,0.563,0.00021612644,0.09086762,,0.59305,0.0005123615,0.09205473,,0.5771,0.001247406,0.09352505,,0.581,0.00023180246,0.09228365,,0.63775,0.0055890083,0.088122845,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/21,21,False
243,gaussian_mixture,2358481343,CNRE,74,74,75,10.0,0,128,3,10.1354885,35.03203531901042,0.7501,0.094088495,0.9625425,,0.7187,0.024914622,1.1584027,,0.7034,0.015038371,1.1716943,,0.704,0.022439957,1.2591782,,0.71685,0.02426964,1.0339015,,0.70155,0.011235237,0.9496241,,0.7077,0.027087688,1.0221727,,0.7069,0.033331096,1.2290983,,0.711,0.015066385,1.0358564,,0.75285,0.099692404,1.0065068,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/121,121,False
244,two_moons,722334750,CNRE,74,74,75,100.0,0,128,3,10.230138,35.60956624348958,0.5133,0.0004800558,0.093023576,,0.52135,0.0009711981,0.09059399,,0.6058,0.00021374226,0.09270467,,0.58595,0.0017935038,0.09073475,,0.5591,8.749962e-05,0.09177098,,0.61435,0.00013279915,0.09034944,,0.6875,0.0058505535,0.09216154,,0.66875,0.0036844015,0.091204226,,0.596,0.002439797,0.09245267,,0.6255,0.005278945,0.0925142,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/24,24,False
245,gaussian_mixture,1283912738,CNRE,74,74,75,1.0,0,128,3,9.041838,35.65373942057292,0.73355,0.054089367,0.8034838,,0.71755,0.020317912,0.99513626,,0.6943,0.0034257174,0.8857396,,0.68165,0.014267206,1.2809228,,0.72155,0.024380922,0.91667783,,0.6732,0.007645011,1.3128214,,0.69225,0.026417613,1.3084697,,0.67855,0.014730692,0.7868323,,0.70665,0.0053459406,1.2123029,,0.7321,0.042030275,0.8869686,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/122,122,False
246,two_moons,581254634,CNRE,24,24,25,0.001,0,128,3,8.08245,13.982163492838541,0.57395,-2.0503998e-05,0.09210014,,0.5616,0.00017154217,0.09324904,,0.6315,0.00026464462,0.09076528,,0.60455,0.0006813407,0.091931306,,0.6918,9.441376e-05,0.10005365,,0.63875,0.00028181076,0.089840956,,0.66395,0.0028598309,0.09081975,,0.65855,0.001304388,0.09178093,,0.6128,0.0005797744,0.091179796,,0.6197,0.0009304285,0.08742861,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/17,17,False
247,gaussian_mixture,862642264,CNRE,49,49,50,1.0,0,128,3,7.3045835,24.8732177734375,0.76695,0.13878012,1.1620419,,0.7419,0.08151144,1.2651045,,0.72995,0.06911838,1.2599056,,0.7265,0.06268501,1.3089805,,0.7417,0.08494955,1.1776177,,0.729,0.06792712,1.3106124,,0.73495,0.082788944,1.4323182,,0.7352,0.078259826,1.433049,,0.72865,0.06696683,1.4398766,,0.76695,0.16065335,1.2665246,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/116,116,False
248,two_moons,1433310518,CNRE,1,1,2,0.01,0,128,3,5.2772436,7.107155354817708,0.5575,0.0030777454,0.09100464,,0.52455,0.0009366274,0.0892704,,0.55925,0.0005335808,0.09158197,,0.5646,0.0024371743,0.08885234,,0.66595,0.004790902,0.091533184,,0.5681,0.0008305311,0.08822827,,0.65385,0.00082445145,0.090066604,,0.6438,0.0009303093,0.08861647,,0.51625,0.0004094839,0.08959022,,0.6271,0.0017555952,0.0903403,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/4,4,False
249,two_moons,404987557,CNRE,1,1,2,100.0,0,128,3,4.60457,6.489886474609375,0.7848,0.0027709007,0.083336875,,0.77785,0.013000965,0.08349761,,0.7753,0.09332144,0.08288206,,0.7772,0.030911446,0.081152774,,0.8159,0.006096244,0.08692749,,0.7593,0.038187027,0.08055076,,0.8083,0.05888164,0.08191496,,0.8058,0.05226469,0.081707954,,0.77025,0.13592046,0.08126764,,0.80005,0.017995477,0.08907387,,,21508096.0,/home/ben/sci/cnre/infinite/joint/20-18-25/0,0,False
