,task,seed,algorithm,K,num_atoms,num_contrastive_parameters,gamma,extra_theta_factor,reuse,hidden_features,num_blocks,AVG_LOG_RATIO,RT,C2ST_Z-01,MMD-01,MEDDIST-01,NLTP-01,C2ST_Z-02,MMD-02,MEDDIST-02,NLTP-02,C2ST_Z-03,MMD-03,MEDDIST-03,NLTP-03,C2ST_Z-04,MMD-04,MEDDIST-04,NLTP-04,C2ST_Z-05,MMD-05,MEDDIST-05,NLTP-05,C2ST_Z-06,MMD-06,MEDDIST-06,NLTP-06,C2ST_Z-07,MMD-07,MEDDIST-07,NLTP-07,C2ST_Z-08,MMD-08,MEDDIST-08,NLTP-08,C2ST_Z-09,MMD-09,MEDDIST-09,NLTP-09,C2ST_Z-10,MMD-10,MEDDIST-10,NLTP-10,NLTP,num_simulations_simulator,path,folder
67,two_moons,1394066078,CNRE,74,74,75,0.1,0,False,128,3,9.36918,39.63062337239583,0.5976,0.00010716915,0.09050304,,0.60425,0.0007828474,0.09084366,,0.59165,0.00012207031,0.09083379,,0.5768,0.0014995337,0.08953767,,0.6247,0.010614276,0.09323113,,0.5809,0.00037920475,0.09111895,,0.6534,0.0013461113,0.08870655,,0.6341,0.0011228323,0.09032405,,0.5767,0.0007901192,0.089422196,,0.5992,0.00029623508,0.0906094,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/27,27
68,slcp,1129675744,CNRE,1,1,2,0.1,0,False,128,3,4.68463,13.742070515950521,0.88885,0.010109782,19.385738,,0.87605,0.057177544,23.118032,,0.85065,0.02494514,26.74758,,0.9228,0.10433674,3.3963661,,0.8348,0.057557225,24.184437,,0.76395,0.012077689,11.496822,,0.94275,0.037960052,29.909885,,0.91435,0.06593752,24.700981,,0.7993,0.017686129,9.489252,,0.8612,0.075912654,1.7250266,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/51,51
69,two_moons,2822185915,CNRE,74,74,75,0.001,0,False,128,3,9.203359,39.957926432291664,0.5412,0.00022423267,0.09115787,,0.55415,-2.2172928e-05,0.09045799,,0.6244,0.00037634373,0.09045632,,0.5508,0.0022186637,0.0908255,,0.64265,0.0010355711,0.09650671,,0.5785,-2.7775764e-05,0.090628766,,0.63435,0.0004529953,0.09028211,,0.6191,3.6120415e-05,0.09140525,,0.5881,0.0013059378,0.09114998,,0.6292,0.00092077255,0.09026029,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/29,29
70,slcp,869828315,CNRE,9,9,10,10.0,0,False,128,3,7.6204333,15.110687255859375,0.902,0.027889252,19.318907,,0.85955,0.049416542,22.28854,,0.78535,0.036620617,26.421574,,0.92745,0.039405584,3.0016506,,0.72,0.05761087,23.79216,,0.8191,0.009141207,10.904171,,0.9401,0.11271715,28.877249,,0.91115,0.023871183,25.284634,,0.8024,0.018904924,11.042906,,0.83345,0.04104495,2.0919237,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/55,55
71,slcp,2655004843,CNRE,149,149,150,10.0,0,False,128,3,13.213349,80.22841796875,0.92595,0.05615866,20.200127,,0.85625,0.13422227,22.092157,,0.86165,0.092392445,26.591389,,0.95095,0.11227131,2.827292,,0.7516,0.028045893,23.488762,,0.8076,0.023789167,10.413456,,0.9832,0.077824,29.319122,,0.9323,0.028250217,24.813099,,0.81915,0.04125583,9.452534,,0.92685,0.07218063,1.5202374,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/85,85
72,gaussian_mixture,1495286668,CNRE,9,9,10,0.1,0,False,128,3,5.726303,13.05779317220052,0.7749,0.18599683,1.2269907,,0.75065,0.1027205,1.2307185,,0.73895,0.08183527,1.2189887,,0.74105,0.0922094,1.4443183,,0.7456,0.10882908,1.2946597,,0.7324,0.05894953,1.3495483,,0.73985,0.09412241,1.3777549,,0.74335,0.08894843,1.3595017,,0.7364,0.08346766,1.3826175,,0.77135,0.15376443,1.1349385,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/105,105
73,two_moons,1517978910,CNRE,1,1,2,0.1,0,False,128,3,4.9876404,11.815868123372395,0.5276,0.0025086403,0.08870717,,0.5471,0.0030094385,0.0897122,,0.5653,0.00018036366,0.09002742,,0.54675,0.00021672249,0.08956367,,0.64085,0.016388535,0.09247975,,0.53795,1.847744e-05,0.09109624,,0.63305,0.0013539791,0.086980134,,0.60625,0.00044035912,0.08771893,,0.5509,0.0015298128,0.09109561,,0.6078,0.0030806065,0.08915655,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/3,3
74,gaussian_mixture,2491473392,CNRE,99,99,100,0.01,0,False,128,3,11.420913,50.851359049479164,0.78735,0.098860145,0.54594684,,0.80695,0.083206415,0.45919672,,0.74035,0.07061565,0.82859117,,0.71655,0.06933248,0.45847028,,0.716,0.06622112,0.3035695,,0.72885,0.06939089,0.807503,,0.73535,0.06864059,0.35556126,,0.73645,0.06652236,0.62725633,,0.7411,0.06831312,0.310812,,0.78605,0.0764277,0.42141265,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/130,130
75,two_moons,2363158010,CNRE,99,99,100,0.01,0,False,128,3,9.8589525,50.96684163411458,0.5814,0.022666574,0.08926796,,0.58305,0.024095416,0.089451075,,0.60245,0.01705718,0.088302255,,0.59065,0.027081013,0.08996551,,0.601,0.034867883,0.0964801,,0.5626,0.012890577,0.09025549,,0.60555,0.0050456524,0.08833873,,0.6077,0.008621693,0.0887579,,0.585,0.031161547,0.08873806,,0.63985,0.015547395,0.08743549,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/34,34
76,slcp,2462942385,CNRE,74,74,75,100.0,0,False,128,3,11.69167,42.914388020833336,0.91365,0.025961041,20.24662,,0.85635,0.029356003,23.96724,,0.8607,0.06411278,27.457546,,0.9406,0.050901055,2.8522515,,0.81905,0.064763784,22.395834,,0.81995,0.063337326,10.892178,,0.9625,0.056469083,29.622612,,0.92715,0.029019237,24.399208,,0.81295,0.030544281,11.077667,,0.95135,0.055814624,1.4606005,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/72,72
77,slcp,3504794706,CNRE,49,49,50,1.0,0,False,128,3,7.594384,30.89853312174479,0.9435,0.12832022,19.114069,,0.88455,0.104393125,23.467258,,0.8884,0.10082078,25.432186,,0.9422,0.06307441,3.626193,,0.8443,0.077625275,21.864185,,0.80275,0.035542846,11.402109,,0.98005,0.11614394,29.559792,,0.93985,0.085160375,24.166355,,0.84455,0.019072056,10.234459,,0.9029,0.12570399,2.2084785,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/68,68
78,slcp,3795575866,CNRE,1,1,2,1.0,0,False,128,3,4.5077906,14.796199544270833,0.90845,0.012600422,19.406307,,0.8569,0.022089481,22.793837,,0.8074,0.017053246,25.062511,,0.93745,0.07612586,3.3921545,,0.80625,0.026116133,23.678268,,0.83775,0.03969145,11.457846,,0.9609,0.024798036,30.094603,,0.9293,0.031802297,24.822113,,0.8326,0.041096926,9.448626,,0.8921,0.14175123,1.904659,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/50,50
79,gaussian_mixture,3174687237,CNRE,1,1,2,0.1,0,False,128,3,3.3454096,11.509364827473958,0.77455,0.18530792,1.3006947,,0.74985,0.094816506,1.3910718,,0.73615,0.083215,1.3860966,,0.736,0.077118695,1.4379421,,0.74895,0.13029045,1.3862764,,0.73505,0.07108015,1.1854726,,0.74135,0.10041773,1.500403,,0.74395,0.10221988,1.3576957,,0.7364,0.09269118,1.5629065,,0.76755,0.14761072,1.3300989,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/99,99
80,slcp,680384487,CNRE,74,74,75,10.0,0,False,128,3,10.217938,44.04660237630208,0.9295,0.00393939,19.008698,,0.8642,0.02993393,23.403084,,0.78915,0.04343903,26.598402,,0.9423,0.051032424,2.9553318,,0.8471,0.058570266,22.857887,,0.8301,0.030412078,11.041946,,0.96035,0.017234921,29.141449,,0.93705,0.04468596,24.906313,,0.82735,0.029440045,8.8624,,0.94635,0.07598448,1.4845314,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/73,73
81,slcp,500898412,CNRE,24,24,25,0.01,0,False,128,3,7.946882,21.269307454427082,0.8616,0.01883316,19.970406,,0.8149,0.019210339,23.67217,,0.7567,0.01747799,25.854485,,0.9226,0.13970357,3.303916,,0.78895,0.03290224,23.288876,,0.7393,0.0050566196,11.90745,,0.93815,0.01227963,29.65997,,0.89805,0.041295767,24.948017,,0.7803,0.01885891,10.392406,,0.85845,0.09269059,1.7855473,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/64,64
82,gaussian_mixture,1288124843,CNRE,24,24,25,0.001,0,False,128,3,6.4411573,19.09410196940104,0.7769,0.20219916,1.3284352,,0.74985,0.10103983,1.3686237,,0.7375,0.08926982,1.3531225,,0.7364,0.08448857,1.4321989,,0.7475,0.1079787,1.332578,,0.7364,0.07766712,1.4286978,,0.7432,0.09815496,1.4149373,,0.74435,0.097942114,1.4369404,,0.73775,0.09078586,1.425885,,0.7713,0.17374682,1.337162,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/113,113
83,gaussian_mixture,830313882,CNRE,74,74,75,0.1,0,False,128,3,10.350757,41.81004231770833,0.817,0.11839867,0.6774937,,0.7942,0.08249724,0.47721288,,0.76655,0.073838234,0.3264012,,0.7512,0.072482705,0.31743395,,0.75315,0.07673156,0.6616233,,0.74315,0.07588625,0.3583672,,0.78675,0.08547711,0.30752796,,0.74225,0.07283723,0.45237464,,0.763,0.07302952,0.45468313,,0.8312,0.07108796,0.8335326,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/123,123
84,gaussian_mixture,535166435,CNRE,99,99,100,1.0,0,False,128,3,11.896259,51.4259521484375,0.7293,0.059728503,0.6436492,,0.76365,0.06311631,0.4921723,,0.74345,0.070367694,0.4658323,,0.76975,0.069313526,0.4693824,,0.7519,0.06798673,0.8588417,,0.74215,0.06952858,0.839302,,0.76615,0.07647467,0.63658047,,0.7586,0.06661582,0.654606,,0.73645,0.06517267,0.6353809,,0.75425,0.058339596,0.41942343,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/128,128
85,gaussian_mixture,2065891306,CNRE,49,49,50,10.0,0,False,128,3,13.197716,30.51973876953125,0.7657,0.06483555,0.5233954,,0.71785,0.055597544,0.4734243,,0.74435,0.06656718,0.40094537,,0.7242,0.06514907,0.9830209,,0.74885,0.04829347,0.34918374,,0.75425,0.06580436,0.3848102,,0.76785,0.066329956,0.41756877,,0.74215,0.055318236,0.49594635,,0.72845,0.064606786,0.47876686,,0.73415,0.038807034,0.8621968,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/115,115
86,two_moons,1932233776,CNRE,149,149,150,10.0,0,False,128,3,10.147812,71.83297526041666,0.5663,0.0023385286,0.09048432,,0.55655,0.004579425,0.09214483,,0.60825,0.004808426,0.088525146,,0.60795,0.004270613,0.09151438,,0.61155,0.008137822,0.09568766,,0.6013,0.0033644438,0.08950162,,0.6521,0.0012662411,0.09206037,,0.64375,0.006104827,0.09098281,,0.56085,0.009733558,0.088890076,,0.63525,0.009937167,0.09446691,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/37,37
87,slcp,1715144768,CNRE,49,49,50,0.01,0,False,128,3,9.309847,35.729915364583334,0.884,0.029432535,19.432964,,0.824,0.08431947,22.01641,,0.73815,0.039820552,25.379341,,0.9125,0.044782758,3.1982818,,0.73785,0.015207529,23.453114,,0.7338,0.009690046,11.039061,,0.95805,0.077319264,29.745443,,0.9112,0.04266894,25.165848,,0.72785,0.0077723265,10.132151,,0.8141,0.038711786,1.7448862,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/70,70
88,two_moons,3923501402,CNRE,9,9,10,1.0,0,False,128,3,6.926981,13.204377237955729,0.61055,0.0044215918,0.088047236,,0.60675,0.004604697,0.08862032,,0.60485,0.00091421604,0.08814429,,0.58325,0.0062181354,0.088295296,,0.67585,0.023252606,0.0973736,,0.59245,0.0014568567,0.08737191,,0.61335,0.00015544891,0.08919118,,0.60485,0.00034880638,0.08959159,,0.58985,0.0020151138,0.08771127,,0.62705,0.004535079,0.09011103,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/8,8
89,slcp,1372661403,CNRE,24,24,25,10.0,0,False,128,3,8.572023,22.59249267578125,0.8845,0.029539824,19.413261,,0.8243,0.022721767,22.490389,,0.7797,0.05208206,25.48397,,0.92065,0.14669341,3.6567287,,0.7586,0.025039315,23.505264,,0.8024,0.013604879,10.529873,,0.9696,0.014565229,29.937887,,0.91925,0.0345788,25.583931,,0.8593,0.028115988,10.214338,,0.8169,0.029645681,2.466303,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/61,61
90,slcp,2585356705,CNRE,74,74,75,0.001,0,False,128,3,9.290097,42.90956217447917,0.83775,0.020092845,19.584146,,0.83975,0.038161516,22.799183,,0.747,0.046784878,26.610252,,0.91655,0.06610644,3.076779,,0.7371,0.018476486,23.928928,,0.7431,0.009923577,11.0121765,,0.93705,0.059776545,30.33702,,0.9072,0.08799982,24.66188,,0.7768,0.010747552,10.1961975,,0.82355,0.033745527,1.9967918,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/77,77
91,two_moons,2300181768,CNRE,24,24,25,100.0,0,False,128,3,7.903286,19.477427164713543,0.52155,0.0015026331,0.09072335,,0.5358,0.0009801388,0.0901525,,0.6253,3.5762787e-05,0.08863712,,0.6326,0.00046896935,0.09071313,,0.66525,0.0017485619,0.09139582,,0.62775,-6.7949295e-06,0.09263478,,0.64785,0.0008791685,0.08870867,,0.63045,0.0004669428,0.09007412,,0.61105,0.0008265376,0.09027967,,0.6467,0.0009448528,0.09011835,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/12,12
92,two_moons,2798889141,CNRE,24,24,25,1.0,0,False,128,3,7.9218626,19.010054524739584,0.5513,3.6478043e-05,0.092160314,,0.6012,0.0006002188,0.09144788,,0.617,0.00028336048,0.09112568,,0.58075,0.0009841323,0.09157405,,0.65655,0.0014058352,0.097982824,,0.6004,0.00013411045,0.09151465,,0.64295,0.0022177696,0.0923451,,0.62615,0.0018069744,0.09114748,,0.5996,0.0013014674,0.091991045,,0.6776,0.001423955,0.09378593,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/14,14
93,slcp,1018276474,CNRE,24,24,25,0.1,0,False,128,3,8.129511,21.274263509114583,0.876,0.018074155,19.166761,,0.8383,0.12421918,23.329247,,0.7878,0.058297753,26.40347,,0.92495,0.07925731,3.4872677,,0.76505,0.035537004,22.868847,,0.7971,0.015476704,11.100121,,0.95115,0.13532746,29.868038,,0.94295,0.022236943,24.315325,,0.79255,0.016117454,10.31203,,0.84075,0.04856938,2.199645,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/63,63
94,slcp,3000969482,CNRE,9,9,10,1.0,0,False,128,3,6.504063,13.971534220377604,0.9058,0.02976513,19.712158,,0.88,0.027730465,23.963947,,0.7895,0.06310046,25.951485,,0.9296,0.041603684,3.8936346,,0.7228,0.021881938,23.435242,,0.7798,0.039823413,11.178389,,0.95685,0.06177187,29.254349,,0.92035,0.04223907,24.245989,,0.8219,0.030753255,10.2936325,,0.82465,0.040364385,2.3118482,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/56,56
95,slcp,2731264963,CNRE,149,149,150,100.0,0,False,128,3,12.071014,75.35928548177084,0.90485,0.020736337,20.086367,,0.8662,0.013276696,21.607979,,0.7922,0.03401339,26.060095,,0.9408,0.066857696,3.688405,,0.85995,0.056136727,23.998775,,0.81095,0.056586385,11.59503,,0.95805,0.063565135,29.286354,,0.9242,0.114941955,24.601334,,0.81615,0.019551039,9.501838,,0.90055,0.019181132,1.8193653,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/84,84
96,gaussian_mixture,3368260347,CNRE,1,1,2,10.0,0,False,128,3,3.2682602,11.792308553059895,0.78465,0.25087687,1.5912104,,0.75735,0.16039705,1.4846377,,0.7413,0.11058891,1.5859792,,0.74175,0.12140471,1.477082,,0.75785,0.16955113,1.428502,,0.73735,0.12221426,1.5551457,,0.7452,0.11315948,1.4218134,,0.7491,0.13586676,1.480722,,0.74105,0.1335476,1.5366912,,0.7672,0.16357362,1.2813039,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/97,97
97,slcp,2151800205,CNRE,99,99,100,1.0,0,False,128,3,9.52133,55.76366373697917,0.9173,0.062336683,18.957752,,0.86985,0.020774007,23.206676,,0.8122,0.09164786,27.538494,,0.93785,0.17284709,3.3200698,,0.87215,0.10959315,23.714691,,0.79465,0.017117381,11.821409,,0.96205,0.0758419,29.552498,,0.9242,0.060248733,24.038815,,0.81795,0.07738614,9.80978,,0.91545,0.08139753,1.6898123,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/80,80
98,gaussian_mixture,751404036,CNRE,99,99,100,0.001,0,False,128,3,12.337458,51.024190266927086,0.74875,0.06014085,0.44428855,,0.7272,0.056100726,0.39127547,,0.72875,0.062877774,0.32334232,,0.75775,0.061715007,0.65057695,,0.71195,0.05993533,1.1270525,,0.7422,0.06216252,0.48067847,,0.75005,0.0662303,0.63226014,,0.7531,0.061059356,0.6507585,,0.73895,0.061991096,0.6553279,,0.71665,0.048998833,0.65744233,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/131,131
99,gaussian_mixture,2252808463,CNRE,9,9,10,100.0,0,False,128,3,7.005692,12.815216064453125,0.77475,0.19470537,1.3562553,,0.75795,0.1254906,1.3439293,,0.7401,0.10443729,1.5754805,,0.73725,0.08519822,1.3911302,,0.7423,0.11057168,1.3111906,,0.7362,0.087944746,1.3144028,,0.73695,0.06935185,1.3146518,,0.74975,0.1200189,1.4921602,,0.73255,0.08454436,1.4515525,,0.7769,0.2079193,1.3582714,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/102,102
100,two_moons,2742396801,CNRE,74,74,75,1.0,0,False,128,3,9.913123,39.73782145182292,0.5695,8.3088875e-05,0.08883342,,0.52345,1.6570091e-05,0.08632654,,0.60475,0.002252221,0.087774366,,0.5975,0.0066375732,0.08682399,,0.6473,0.00023925304,0.08629972,,0.5659,-3.695488e-06,0.08718038,,0.64585,0.0015203953,0.0852765,,0.63355,0.00034844875,0.086016834,,0.55405,0.0006312132,0.08840382,,0.6402,0.004099846,0.085844025,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/26,26
101,slcp,4279875710,CNRE,99,99,100,100.0,0,False,128,3,12.072462,54.28048095703125,0.94005,0.10949707,18.300547,,0.85575,0.026801944,22.444294,,0.8442,0.05072558,25.322374,,0.95215,0.10062069,2.8487573,,0.79345,0.06611216,24.04213,,0.8,0.00777483,11.234825,,0.9626,0.1240598,29.044498,,0.9235,0.026149273,25.295311,,0.8291,0.033511996,10.76363,,0.91075,0.20595616,1.8463061,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/78,78
102,two_moons,3778443980,CNRE,74,74,75,10.0,0,False,128,3,9.195061,40.69385986328125,0.5642,0.0010650158,0.090987615,,0.5482,0.00020825863,0.09045873,,0.58515,0.000677824,0.09151584,,0.53595,0.004904926,0.09146429,,0.5668,0.0018441677,0.09258018,,0.54605,4.4703484e-05,0.090844855,,0.67485,0.023983479,0.08786768,,0.6421,0.01317668,0.089645706,,0.56155,0.00010317564,0.090376124,,0.612,0.007113576,0.09023564,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/25,25
103,gaussian_mixture,2467016684,CNRE,149,149,150,1.0,0,False,128,3,8.437361,72.2095458984375,0.77745,0.19750589,1.5570174,,0.75015,0.11217475,1.3406825,,0.7357,0.08493221,1.3420393,,0.7385,0.098457515,1.527437,,0.74645,0.09253198,1.1963632,,0.7348,0.08026856,1.5109086,,0.7397,0.0974769,1.4439055,,0.74595,0.12268084,1.520122,,0.737,0.09109253,1.5286682,,0.77465,0.19070852,1.4465579,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/134,134
104,gaussian_mixture,1201273876,CNRE,149,149,150,10.0,0,False,128,3,12.738115,71.35757649739584,0.77115,0.17108399,1.3141925,,0.75455,0.13852507,1.4446542,,0.7402,0.117010415,1.3775151,,0.73695,0.078858554,1.3172407,,0.7496,0.10812396,1.283092,,0.7346,0.09517765,1.466778,,0.7489,0.13041842,1.4652964,,0.7443,0.10091102,1.5416348,,0.7338,0.07288134,1.2568674,,0.76655,0.1359747,1.1972569,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/133,133
105,slcp,2994612506,CNRE,49,49,50,0.1,0,False,128,3,7.7097325,31.860052490234374,0.9167,0.032448888,19.778854,,0.85385,0.032202244,23.339731,,0.7377,0.013782978,26.414846,,0.9393,0.06131184,3.5202036,,0.8005,0.044731736,23.352566,,0.7888,0.020474195,11.8572445,,0.96015,0.12062907,30.206532,,0.9345,0.024494767,24.249619,,0.801,0.010091424,9.325933,,0.889,0.14541394,1.9425972,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/69,69
106,two_moons,2732056831,CNRE,149,149,150,0.01,0,False,128,3,10.121876,70.56334635416667,0.5193,-3.9815903e-05,0.089175895,,0.51605,0.0006495714,0.08809927,,0.57025,0.002575159,0.08826882,,0.53055,0.0011739135,0.08728581,,0.59785,0.00032556057,0.09053705,,0.5333,0.0010495186,0.08736672,,0.6118,0.002440095,0.08819376,,0.6088,0.0012272596,0.09120307,,0.52655,0.007237375,0.08821216,,0.6192,0.00080418587,0.08533545,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/40,40
107,gaussian_mixture,2566826171,CNRE,199,199,200,0.01,0,False,128,3,8.386108,92.02276204427083,0.77915,0.1961903,1.4104385,,0.75505,0.14499718,1.4978541,,0.7409,0.09703243,1.4473855,,0.73725,0.08283484,1.2825322,,0.7518,0.146348,1.221186,,0.7353,0.091095924,1.5026481,,0.7435,0.09123254,1.2270064,,0.74435,0.099164605,1.3551514,,0.7377,0.09998816,1.5576257,,0.7673,0.14475948,1.2319689,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/142,142
108,gaussian_mixture,977762597,CNRE,149,149,150,0.1,0,False,128,3,11.900814,73.35862630208334,0.86425,0.18474483,0.88238156,,0.7099,0.059119463,0.98158544,,0.72115,0.06490147,0.457604,,0.8126,0.087427616,0.6709037,,0.7544,0.055476785,0.6709838,,0.7289,0.06986213,0.83978665,,0.76005,0.064076304,0.6274952,,0.75295,0.068650246,0.46803996,,0.73495,0.065862656,0.38168228,,0.7274,0.054174542,0.45851135,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/135,135
109,gaussian_mixture,2054646654,CNRE,99,99,100,100.0,0,False,128,3,16.308357,51.188395182291664,0.78235,0.22129422,1.3685948,,0.747,0.09479815,1.3736084,,0.73045,0.075327516,1.3003182,,0.7366,0.08646613,1.3754387,,0.7474,0.10899562,1.3179371,,0.73205,0.06366235,1.354985,,0.74015,0.08537859,1.4264407,,0.74295,0.08317858,1.234105,,0.7311,0.07068014,1.4480379,,0.77305,0.16732222,1.1233435,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/126,126
110,slcp,2462687824,CNRE,199,199,200,0.1,0,False,128,3,9.5181675,96.12526041666666,0.93425,0.049417138,20.033222,,0.88925,0.060486317,22.75832,,0.8432,0.034564137,26.877851,,0.9384,0.15976071,2.968274,,0.86005,0.04271221,24.701239,,0.83965,0.015978336,11.399855,,0.97745,0.20080805,29.966255,,0.95805,0.16679919,23.255182,,0.854,0.07348955,10.771438,,0.9104,0.0844838,2.3290339,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/93,93
111,two_moons,3575244954,CNRE,149,149,150,100.0,0,False,128,3,14.85924,70.39278157552083,0.54015,0.0031888485,0.089870565,,0.5494,0.0010834932,0.091285855,,0.6055,0.00034046173,0.090729356,,0.5435,0.0065648556,0.091690585,,0.59215,0.000103235245,0.09514627,,0.5282,0.0007919073,0.08976118,,0.6178,0.0021123886,0.09214313,,0.60785,0.00924468,0.09079415,,0.5586,0.0013561249,0.0917896,,0.6276,0.0044779778,0.08973799,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/36,36
112,slcp,1255572901,CNRE,149,149,150,0.1,0,False,128,3,9.389537,74.972314453125,0.92655,0.044499874,19.256859,,0.87365,0.046185613,24.030617,,0.8622,0.1367495,25.10688,,0.92655,0.03298068,3.1533313,,0.8667,0.13744104,23.361843,,0.8316,0.023570418,11.26372,,0.95225,0.0838685,29.255413,,0.9366,0.027481437,24.919281,,0.85255,0.027582526,10.724344,,0.89385,0.06447697,1.9832258,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/87,87
113,slcp,3047190727,CNRE,199,199,200,1.0,0,False,128,3,11.094997,94.54353841145833,0.94295,0.040260553,18.948841,,0.8617,0.087482095,23.703045,,0.85065,0.06829131,26.221512,,0.92945,0.071655095,3.9543328,,0.79805,0.016757011,23.61558,,0.82085,0.020054221,11.026425,,0.9619,0.115614414,28.96429,,0.9463,0.0872463,25.41835,,0.85215,0.06490898,8.930447,,0.9199,0.11008775,2.0953422,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/92,92
114,slcp,928153234,CNRE,24,24,25,100.0,0,False,128,3,10.351016,21.452506510416665,0.9011,0.057061672,20.039423,,0.8821,0.08771503,21.94068,,0.85115,0.0806483,26.533474,,0.91445,0.056006312,3.3568978,,0.7894,0.0526011,23.752234,,0.7836,0.021380424,12.060705,,0.95425,0.028602839,28.969625,,0.94205,0.059275627,24.632935,,0.812,0.028839946,9.945505,,0.8636,0.048416734,1.9091952,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/60,60
115,slcp,2422879494,CNRE,9,9,10,0.001,0,False,128,3,7.190946,16.431495157877603,0.87245,0.027358294,19.556335,,0.75745,0.009552717,22.541237,,0.70495,0.012235045,26.01324,,0.91615,0.1846121,3.1182384,,0.6793,0.008263946,24.650803,,0.7282,0.006424427,10.342648,,0.90695,0.009900808,29.153858,,0.8946,0.020560265,24.95472,,0.72095,0.011627555,9.43788,,0.85985,0.053919315,1.7045306,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/59,59
116,slcp,2801399975,CNRE,199,199,200,10.0,0,False,128,3,16.21719,98.01991373697916,0.9067,0.0336715,19.15407,,0.8754,0.027400255,23.14698,,0.8023,0.083871484,26.488335,,0.92755,0.17357576,2.7361212,,0.81815,0.1078949,23.297789,,0.80355,0.008432984,10.491449,,0.96955,0.15607929,30.227867,,0.94135,0.017932057,24.36319,,0.83925,0.033527136,10.314903,,0.8934,0.05911684,1.8189553,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/91,91
117,gaussian_mixture,2697633530,CNRE,9,9,10,0.001,0,False,128,3,9.485844,14.038360595703125,0.72635,0.046729565,0.50900346,,0.7268,0.056204677,0.8511803,,0.75195,0.07175684,0.46522862,,0.7536,0.070433736,0.6246045,,0.73195,0.056100965,0.486152,,0.73465,0.06951594,0.8362481,,0.74515,0.07040131,0.32513872,,0.7273,0.0684855,0.31074986,,0.7582,0.07264936,0.38119477,,0.717,0.04411888,0.5038259,,,22528.0,/home/ben/sci/cnre/infinite/prior/17-13-30/107,107
