,task,seed,algorithm,K,num_atoms,num_contrastive_parameters,gamma,extra_theta_factor,reuse,hidden_features,num_blocks,AVG_LOG_RATIO,RT,C2ST_Z-01,MMD-01,MEDDIST-01,NLTP-01,C2ST_Z-02,MMD-02,MEDDIST-02,NLTP-02,C2ST_Z-03,MMD-03,MEDDIST-03,NLTP-03,C2ST_Z-04,MMD-04,MEDDIST-04,NLTP-04,C2ST_Z-05,MMD-05,MEDDIST-05,NLTP-05,C2ST_Z-06,MMD-06,MEDDIST-06,NLTP-06,C2ST_Z-07,MMD-07,MEDDIST-07,NLTP-07,C2ST_Z-08,MMD-08,MEDDIST-08,NLTP-08,C2ST_Z-09,MMD-09,MEDDIST-09,NLTP-09,C2ST_Z-10,MMD-10,MEDDIST-10,NLTP-10,NLTP,num_simulations_simulator,path,folder
85,two_moons,2455689737,CNRE,99,99,100,1.0,0,False,128,3,9.736773,202.97373046875,0.4982,4.0888786e-05,0.08814183,,0.51525,0.0013618469,0.088646874,,0.5241,0.0016429424,0.09171024,,0.5325,0.0016635656,0.09027675,,0.55685,0.0003336668,0.09440844,,0.52065,0.0024132729,0.08761689,,0.5613,0.0011774302,0.09215383,,0.54215,0.00045323372,0.08797318,,0.5238,0.0043118596,0.08921224,,0.604,0.013512135,0.09049468,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/10-08-48/14,14
86,slcp_distractors,2452298887,CNRE,99,99,100,1.0,0,False,128,3,11.794539,119.8515625,0.98755,0.11672783,895.31555,,0.9681,0.06097257,382.03723,,0.9687,0.024895072,385.3993,,0.987,0.14393908,570.2498,,0.968,0.15863323,896.4586,,0.96,0.06310904,346.67853,,0.9907,0.09287059,1076.8102,,0.9772,0.09232032,425.95975,,0.97165,0.30925065,712.5154,,0.95015,0.19552118,350.35757,,,10000.0,/home/ben/sci/cnre/infinite/sbibm/10-08-48/19,19
87,bernoulli_glm,4292130235,CNRE,99,99,100,1.0,0,False,128,3,12.631094,367.3400390625,0.64385,0.07565594,10.254425,,0.54855,0.0048155785,12.179968,,0.63825,0.0770036,11.350744,,0.6921,0.19180131,11.391129,,0.5904,0.021268845,16.332233,,0.55015,0.0037425756,13.682596,,0.57475,0.00782907,13.036583,,0.64865,0.12276125,10.994896,,0.69475,0.16632712,10.952078,,0.65325,0.03178358,16.543354,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/10-08-48/2,2
88,gaussian_mixture,2980156829,CNRE,99,99,100,1.0,0,False,128,3,15.42332,20.590645345052085,0.9748,0.43776864,6.1154766,,0.742,0.06410742,0.67655075,,0.7344,0.04730642,0.29738396,,0.88895,0.31157237,10.581911,,0.6938,0.033753037,0.79967517,,0.73125,0.053434372,0.31230265,,0.88915,0.29388618,4.199911,,0.7515,0.038718343,0.28387645,,0.76255,0.06507015,0.30208254,,0.95155,0.38647306,18.487589,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/17-10-45/0,0
89,slcp_distractors,3314784102,CNRE,99,99,100,1.0,0,False,128,3,10.081079,83.43153483072916,0.90525,0.11201036,895.8026,,0.7913,0.029330254,380.4022,,0.7454,0.027255774,384.482,,0.93165,0.13909,570.4327,,0.6808,0.013830423,896.9387,,0.76015,0.016112447,346.3189,,0.9529,0.098231435,1078.2056,,0.88415,0.029438138,426.73126,,0.80255,0.044504166,712.7539,,0.813,0.0881803,350.49393,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/07-57-53/0,0
90,slcp,192156879,CNRE,99,99,100,1.0,0,False,128,3,10.335933,144.39736328125,0.8266,0.006222725,19.495445,,0.7705,0.008069158,22.621613,,0.6379,0.010329723,26.793852,,0.9066,0.033503056,3.4715452,,0.68045,0.012254715,23.890142,,0.68355,0.0062428713,10.671061,,0.9314,0.008465886,29.63715,,0.95445,0.018873692,24.777035,,0.72595,0.0032926798,9.344591,,0.7947,0.043472767,2.0143454,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/17-10-44/0,0
91,gaussian_linear,2709858083,CNRE,99,99,100,1.0,0,False,128,3,15.070422,196.659228515625,0.63275,0.019881368,1.5345908,,0.64845,0.02591753,1.5277919,,0.6927,0.04195845,1.5070481,,0.6823,0.043691397,1.659148,,0.6275,0.014922142,1.3499346,,0.60765,0.011470914,1.3142123,,0.6495,0.020406127,1.4027085,,0.6888,0.05001414,1.7064261,,0.61315,0.013375521,1.4374486,,0.6865,0.036325812,1.5534433,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/10-07-06/15,15
92,slcp,1606135948,CNRE,99,99,100,1.0,0,False,128,3,10.436448,266.4447265625,0.82255,0.017409205,19.624683,,0.75115,0.017649531,22.413443,,0.70045,0.010999918,25.399603,,0.90495,0.061768413,3.3877804,,0.6629,0.022827983,23.618435,,0.7345,0.015022278,10.37654,,0.9624,0.0063889027,28.944328,,0.8653,0.0034826994,24.565395,,0.74535,0.028217435,8.805983,,0.80765,0.03526306,1.8661342,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/10-07-06/5,5
93,bernoulli_glm_raw,3219532122,CNRE,99,99,100,1.0,0,False,128,3,12.958324,210.349365234375,0.682,0.027779222,3.7416575,,0.6491,0.0130290985,4.472136,,0.72315,0.049393654,3.8729835,,0.84425,0.35688257,3.8729835,,0.8382,0.097566366,5.656854,,0.77475,0.11571652,4.8989797,,0.79655,0.14826119,4.690416,,0.6525,0.029325485,3.8729835,,0.68415,0.11747372,3.4641016,,0.7751,0.08717728,5.5677643,,,10000.0,/home/ben/sci/cnre/infinite/sbibm/10-07-06/22,22
94,gaussian_linear_uniform,1166440542,CNRE,99,99,100,1.0,0,False,128,3,14.783466,221.53224283854166,0.72495,0.043906808,1.4986806,,0.76725,0.07802093,1.6660992,,0.84935,0.13847244,1.6631877,,0.759,0.058026493,1.6033063,,0.7451,0.06565809,1.4534519,,0.7355,0.05110264,1.4835842,,0.79895,0.08072221,1.6112804,,0.80145,0.10505962,1.5916767,,0.71715,0.033568263,1.3767686,,0.73605,0.054152012,1.504525,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/10-07-06/9,9
95,gaussian_linear_uniform,1506821637,CNRE,99,99,100,1.0,0,False,128,3,12.31159,217.291650390625,0.6961,0.03552127,1.3960345,,0.6659,0.016871452,1.4647487,,0.7795,0.065641046,1.5984229,,0.67165,0.025647879,1.385007,,0.6674,0.027250528,1.327089,,0.64515,0.017833471,1.3020093,,0.6792,0.015708685,1.2819891,,0.74465,0.07214391,1.3795084,,0.6866,0.034293532,1.33352,,0.70095,0.031419635,1.376199,,,10000.0,/home/ben/sci/cnre/infinite/sbibm/10-07-06/10,10
96,bernoulli_glm,3480367164,CNRE,99,99,100,1.0,0,False,128,3,13.705696,211.54990234375,0.74935,0.07085788,10.237661,,0.72855,0.17500287,11.616867,,0.73425,0.048965216,11.364933,,0.6707,0.028382659,10.9120865,,0.71175,0.047565818,15.672579,,0.6342,0.01535666,13.505354,,0.6981,0.07513952,12.512972,,0.7458,0.061175585,10.178318,,0.7099,0.048410654,10.07152,,0.76605,0.07006025,15.597403,,,10000.0,/home/ben/sci/cnre/infinite/sbibm/10-07-06/1,1
97,slcp_distractors,3547446745,CNRE,99,99,100,1.0,0,False,128,3,6.6290317,118.68462727864583,0.98885,0.10548496,895.2805,,0.9838,0.23372418,379.3238,,0.97485,0.07611668,387.577,,0.99215,0.37632203,570.9906,,0.9692,0.08974743,896.8749,,0.96705,0.1313985,347.8167,,0.9943,0.12455213,1077.2234,,0.99155,0.17278492,426.11942,,0.96855,0.2180239,711.5317,,0.97115,0.36933187,350.04745,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/10-07-06/18,18
98,bernoulli_glm_raw,1274725476,CNRE,99,99,100,1.0,0,False,128,3,17.485476,197.537158203125,0.92565,0.2937823,4.1231055,,0.9682,0.384556,5.196152,,0.95455,0.25250018,4.472136,,0.9572,0.3965423,4.582576,,0.97435,0.35459366,6.0,,0.9671,0.29838133,5.2915025,,0.93455,0.31272918,4.7958317,,0.95905,0.41716775,5.2915025,,0.91205,0.15571535,3.7416575,,0.96345,0.35711294,5.91608,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/10-07-06/21,21
99,gaussian_linear,760426069,CNRE,99,99,100,1.0,0,False,128,3,10.430749,355.2106119791667,0.5399,0.0064308643,1.3885567,,0.54,0.00651896,1.4048866,,0.52205,0.0030162334,1.3935922,,0.52805,0.0051403046,1.5235891,,0.5306,0.0039554834,1.3016276,,0.51395,0.0019550323,1.28946,,0.5248,0.0035806894,1.372616,,0.53375,0.0050171614,1.4973651,,0.52465,0.003271103,1.3690244,,0.5294,0.003145337,1.4542744,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/10-07-06/17,17
100,slcp,1137562909,CNRE,99,99,100,1.0,0,False,128,3,10.910133,120.17952473958333,0.96495,0.17212224,19.816008,,0.9246,0.08951473,23.199646,,0.92395,0.13981247,24.886059,,0.96755,0.25746387,2.846563,,0.91015,0.056999087,23.477077,,0.90615,0.035731077,10.9359865,,0.97615,0.07608056,29.869608,,0.9549,0.043272972,25.357029,,0.91015,0.071977615,9.40107,,0.9487,0.24472731,1.9303112,,,10000.0,/home/ben/sci/cnre/infinite/sbibm/10-07-06/4,4
101,bernoulli_glm,987356753,CNRE,99,99,100,1.0,0,False,128,3,11.955427,198.29978841145834,0.82455,0.17753041,11.880466,,0.79625,0.100884855,14.766701,,0.8741,0.15049088,12.548359,,0.74395,0.07237166,11.677175,,0.9145,0.20435435,19.675955,,0.7408,0.053411126,14.937605,,0.769,0.08114487,14.864118,,0.81435,0.15884018,12.191271,,0.7901,0.122403264,12.66653,,0.86445,0.13514364,19.28803,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/10-07-06/0,0
102,bernoulli_glm_raw,2419213538,CNRE,99,99,100,1.0,0,False,128,3,13.902392,384.8286458333333,0.59205,0.023643732,3.4641016,,0.57365,0.012081265,4.472136,,0.68385,0.071798325,3.8729835,,0.5823,0.01846993,3.4641016,,0.64465,0.037470937,5.656854,,0.6249,0.024903178,5.0,,0.64195,0.0242095,4.7958317,,0.60005,0.0248425,3.7416575,,0.6802,0.0745424,3.4641016,,0.627,0.023179293,5.3851647,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/10-07-06/23,23
103,two_moons,1033339445,CNRE,99,99,100,1.0,0,False,128,3,10.059178,58.413370768229164,0.5698,0.0007352829,0.09531385,,0.60225,0.02198422,0.096347086,,0.58115,0.00014650822,0.093236044,,0.57285,0.028474271,0.09232275,,0.58765,0.00508368,0.09523446,,0.55925,0.003393054,0.093266875,,0.622,0.011721611,0.09145273,,0.57805,0.0012860298,0.09273136,,0.58375,0.011526823,0.091799304,,0.62945,0.0071154833,0.08950774,,,10000.0,/home/ben/sci/cnre/infinite/sbibm/10-07-06/13,13
104,gaussian_linear,2508209130,CNRE,99,99,100,1.0,0,False,128,3,10.201874,212.02989908854167,0.54825,0.008288145,1.4326959,,0.595,0.022351861,1.4117565,,0.58875,0.014799237,1.3986346,,0.602,0.018625021,1.5968401,,0.58975,0.016934395,1.2689769,,0.57245,0.011161208,1.3144443,,0.5513,0.0063802004,1.3767414,,0.5556,0.007827282,1.5776811,,0.5612,0.009686708,1.428709,,0.5533,0.007143259,1.5099602,,,10000.0,/home/ben/sci/cnre/infinite/sbibm/10-07-06/16,16
105,gaussian_linear_uniform,2192789748,CNRE,99,99,100,1.0,0,False,128,3,13.396431,372.27724609375,0.57825,0.009695768,1.4153203,,0.57555,0.010776401,1.409698,,0.6087,0.021036386,1.5828507,,0.5621,0.0036411285,1.3872309,,0.5828,0.014103293,1.3184555,,0.56675,0.012150764,1.3251696,,0.578,0.01099658,1.2888904,,0.56095,0.0026910305,1.3351686,,0.577,0.0113710165,1.2720313,,0.5807,0.011101365,1.3430929,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/10-07-06/11,11
106,slcp,226424010,CNRE,99,99,100,1.0,0,False,128,3,10.757322,120.43946940104166,0.98415,0.088284135,18.339731,,0.9733,0.15211654,21.21857,,0.9617,0.04316044,23.30604,,0.9826,0.099885404,3.4577055,,0.9738,0.10982621,20.348162,,0.9647,0.12770438,10.028747,,0.9875,0.1351564,29.405436,,0.99025,0.16156399,22.521307,,0.9571,0.059458256,9.390841,,0.95055,0.16554052,3.7369702,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/10-07-06/3,3
107,gaussian_mixture,2930667712,CNRE,99,99,100,1.0,0,False,128,3,7.255125,213.42605794270833,0.7739,0.19180477,1.3402271,,0.7516,0.10520148,1.1651282,,0.7396,0.10002482,1.3990808,,0.7381,0.08035928,1.4201373,,0.75195,0.13804132,1.4438696,,0.7389,0.08799207,1.5493828,,0.7399,0.10168785,1.4672105,,0.7453,0.102863014,1.3617775,,0.73575,0.08384889,1.3926995,,0.77185,0.16198939,1.2091463,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/10-07-06/8,8
108,two_moons,1161735689,CNRE,99,99,100,1.0,0,False,128,3,10.518264,42.92564697265625,0.6669,0.007293582,0.08163421,,0.7362,0.08076799,0.08272004,,0.7741,0.15343797,0.082426354,,0.7614,0.07726568,0.08347963,,0.7784,0.09157348,0.08184272,,0.7628,0.04766822,0.07795256,,0.6896,0.057415128,0.0908812,,0.7281,0.12354505,0.08439207,,0.7255,0.15525162,0.08054955,,0.6842,0.006694317,0.087565616,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/10-07-06/12,12
109,two_moons,3238426840,CNRE,99,99,100,1.0,0,False,128,3,9.597163,200.73470052083334,0.52445,0.002092719,0.08836522,,0.5232,0.0021089315,0.08847976,,0.5162,0.0010008812,0.09177989,,0.5442,0.012693167,0.08930687,,0.49755,-4.017353e-05,0.09298824,,0.52355,0.0024682283,0.08863749,,0.57405,0.000308156,0.09019071,,0.56975,0.0066330433,0.089456074,,0.5303,0.004979193,0.0900196,,0.58145,0.0025898218,0.08955468,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/10-07-06/14,14
110,slcp_distractors,3852747602,CNRE,99,99,100,1.0,0,False,128,3,9.608789,123.85388997395833,0.9897,0.17907298,896.0731,,0.97625,0.1327517,380.50775,,0.96935,0.08892107,388.4436,,0.9878,0.2055353,568.1675,,0.95915,0.09662378,898.01025,,0.95385,0.042016268,348.09552,,0.9939,0.13418818,1076.9749,,0.98585,0.11772919,425.8,,0.9661,0.21932238,711.11414,,0.95005,0.17556787,348.43964,,,10000.0,/home/ben/sci/cnre/infinite/sbibm/10-07-06/19,19
111,bernoulli_glm,2780704219,CNRE,99,99,100,1.0,0,False,128,3,13.429592,365.80553385416664,0.6847,0.15422857,10.42963,,0.5884,0.017273307,11.997231,,0.6411,0.074098945,11.038986,,0.77115,0.26827615,11.448454,,0.6471,0.02728641,15.439211,,0.6594,0.09898412,12.485287,,0.6381,0.06824422,12.281992,,0.7129,0.18924057,10.948589,,0.75315,0.19728124,10.862308,,0.60275,0.012963176,14.539198,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/10-07-06/2,2
112,sir,1531733334,CNRE,99,99,100,1.0,0,False,128,3,9.859374,171.4947265625,0.5346,0.0033644438,16.552946,,0.5624,0.008013487,20.92845,,0.5925,0.015280485,19.235384,,0.6144,0.031810284,27.685734,,0.5882,0.00617671,24.351591,,0.60415,0.006177902,24.738634,,0.65425,0.002662778,22.97825,,0.5878,0.0020561218,23.032583,,0.60885,0.008360028,30.008331,,0.565,0.013295889,22.967365,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/20-27-50/5,5
113,slcp,1482991560,CNRE,99,99,100,1.0,0,False,128,3,9.430277,44.05028076171875,0.98545,0.13375735,19.611294,,0.9786,0.18689859,21.244217,,0.9649,0.060076237,21.937008,,0.9844,0.09039545,3.2205906,,0.96125,0.102790475,20.61866,,0.96445,0.1187135,12.306349,,0.99015,0.19938684,28.824772,,0.989,0.24204624,24.753166,,0.9682,0.1455735,9.906759,,0.9438,0.112461865,4.2456646,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/20-27-50/9,9
114,slcp,2400176023,CNRE,99,99,100,1.0,0,False,128,3,11.146045,54.68746744791667,0.95595,0.06571317,20.379131,,0.9414,0.10440409,22.685177,,0.9054,0.05576098,25.990492,,0.97985,0.31195283,2.7061248,,0.90425,0.025084615,24.38443,,0.91025,0.05399239,10.552126,,0.97695,0.2534715,30.268661,,0.9421,0.034579635,23.547977,,0.92405,0.1581639,10.154882,,0.92335,0.15903318,1.8916309,,,10000.0,/home/ben/sci/cnre/infinite/sbibm/20-27-50/10,10
115,lotka_volterra,1956511402,CNRE,99,99,100,1.0,0,False,128,3,13.798434,54.28816324869792,0.9978,0.54216087,10.46256,,0.99155,0.50299007,17.648144,,0.93915,0.24471536,16.746273,,0.9996,0.5716371,821.55347,,0.9574,0.42248192,18.652359,,0.99295,0.53107095,31.819456,,0.98855,0.4815772,27.259304,,0.9507,0.1923635,21.377266,,0.99635,0.6197472,41.569527,,0.9787,0.33840737,32.785374,,,10000.0,/home/ben/sci/cnre/infinite/sbibm/20-27-50/1,1
116,sir,1315708714,CNRE,99,99,100,1.0,0,False,128,3,10.959903,34.17274169921875,0.6055,0.03755176,16.613247,,0.59895,0.02087605,21.083164,,0.68795,0.11632347,22.338308,,0.7161,0.13661492,33.48134,,0.756,0.07651049,30.199337,,0.6896,0.07447791,24.8998,,0.6933,0.023447394,23.216373,,0.6259,0.013939023,23.345236,,0.7121,0.10686308,33.78609,,0.60685,0.04146409,21.817425,,,10000.0,/home/ben/sci/cnre/infinite/sbibm/20-27-50/4,4
117,lotka_volterra,105806276,CNRE,99,99,100,1.0,0,False,128,3,15.582596,41.05144449869792,0.99965,0.55458355,51.73188,,0.9998,0.56991726,32.95384,,0.99945,0.7105328,26.302864,,0.99985,0.56223357,970.34485,,0.9988,0.541081,45.582153,,0.99975,0.5630265,196.7162,,0.9998,0.6630677,60.452225,,0.9976,0.5895455,43.53264,,0.9995,0.5437489,183.83917,,0.9996,0.5955611,182.71985,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/20-27-50/0,0
118,slcp,3451306230,CNRE,99,99,100,1.0,0,False,128,3,9.907256,182.34724934895834,0.8507,0.018284798,18.92625,,0.8211,0.04319036,22.925297,,0.70445,0.025716782,25.838684,,0.93235,0.052617073,3.1533399,,0.7346,0.0059320927,25.157663,,0.737,0.0123387575,10.562088,,0.95915,0.040543318,29.87843,,0.8501,0.0069265366,24.902355,,0.7146,0.01314652,9.369318,,0.80485,0.05500865,2.0126786,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/20-27-50/11,11
119,bernoulli_glm,4273409269,CNRE,99,99,100,1.0,0,False,128,3,12.888239,91.61339518229167,0.69245,0.033856034,9.853664,,0.63785,0.024510384,11.942558,,0.69295,0.07458532,11.558804,,0.61435,0.010370493,10.253925,,0.60735,0.011934519,15.658699,,0.6159,0.039711118,13.05605,,0.6364,0.028485179,12.82674,,0.64385,0.026707053,10.592436,,0.7055,0.09761542,10.6887665,,0.66085,0.03276205,15.117434,,,10000.0,/home/ben/sci/cnre/infinite/sbibm/20-27-50/7,7
120,sir,2017171509,CNRE,99,99,100,1.0,0,False,128,3,12.736362,21.753348795572915,0.76505,0.26240963,15.231546,,0.8283,0.33574188,31.874754,,0.66895,0.096223295,21.047565,,0.897,0.49733162,33.48134,,0.7426,0.12217879,25.65151,,0.9095,0.77340555,24.33105,,0.84125,0.1331619,28.930952,,0.7748,0.07396042,24.186773,,0.7474,0.12758458,30.083218,,0.8242,0.26653308,28.82707,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/20-27-50/3,3
121,bernoulli_glm,717341957,CNRE,99,99,100,1.0,0,False,128,3,12.904891,216.59256184895833,0.60645,0.047564864,9.239378,,0.58425,0.011182666,12.002718,,0.66675,0.03718579,11.0672455,,0.71235,0.051161528,10.894499,,0.5827,0.013431311,16.06483,,0.6302,0.07497907,12.498024,,0.63925,0.04837644,12.751007,,0.6489,0.031734586,10.652607,,0.67845,0.061386704,10.355692,,0.66345,0.051169634,14.374987,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/20-27-50/8,8
122,bernoulli_glm,796974002,CNRE,99,99,100,1.0,0,False,128,3,11.740776,85.78702799479167,0.83415,0.2419048,11.358618,,0.83685,0.16700947,14.268421,,0.8543,0.18065834,13.719141,,0.85895,0.24058396,14.57436,,0.9095,0.21331835,21.66515,,0.8107,0.09126252,15.559507,,0.84205,0.2380091,12.60277,,0.80395,0.112025976,12.784061,,0.85415,0.19219387,11.732101,,0.84465,0.17885244,15.069203,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/20-27-50/6,6
123,lotka_volterra,3907478135,CNRE,99,99,100,1.0,0,False,128,3,13.76633,190.03963216145834,0.995,0.4721322,10.343443,,0.9897,0.4556894,17.691109,,0.942,0.16217166,16.750103,,0.9998,0.63886416,398.82703,,0.9909,0.4771095,18.286037,,0.98745,0.51172805,28.694786,,0.9665,0.27004212,26.793732,,0.99225,0.25971928,29.033527,,0.96285,0.34932294,37.89136,,0.97125,0.31652135,32.385834,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/20-27-50/2,2
124,lotka_volterra,3345539744,CNRE,99,99,100,1.0,0,False,128,3,12.68978,195.0291015625,0.99445,0.53876734,9.952641,,0.99425,0.5619211,16.324764,,0.9606,0.2044639,18.243881,,0.99815,0.5102449,427.47757,,0.9693,0.33678192,16.683722,,0.99545,0.5401476,33.391544,,0.97395,0.2985907,24.32323,,0.96875,0.2870964,28.272738,,0.97635,0.38910896,41.52236,,0.9853,0.4119869,52.80789,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/09-29-48/5,5
125,sir,1614283796,CNRE,99,99,100,1.0,0,False,128,3,10.531762,30.668143717447915,0.58255,0.0170331,16.822603,,0.5628,0.010452628,21.0,,0.79445,0.30254906,24.596748,,0.64445,0.026694655,29.171904,,0.70135,0.04791838,29.025848,,0.6274,0.006545782,25.357445,,0.7753,0.036853313,26.305893,,0.66695,0.019031048,24.310492,,0.63925,0.01734507,30.943497,,0.5831,0.014814734,22.36068,,,10000.0,/home/ben/sci/cnre/infinite/sbibm/09-29-48/1,1
126,lotka_volterra,2193905596,CNRE,99,99,100,1.0,0,False,128,3,13.801397,54.46687418619792,0.99595,0.553193,12.274649,,0.99445,0.41379237,22.989357,,0.95545,0.21860921,18.061516,,0.99975,0.59567386,625.11304,,0.94895,0.30426058,16.836658,,0.992,0.50687194,31.952541,,0.9892,0.7182199,18.140255,,0.99825,0.45218566,29.638172,,0.98375,0.5547454,39.86679,,0.97605,0.3666378,35.1642,,,10000.0,/home/ben/sci/cnre/infinite/sbibm/09-29-48/4,4
127,sir,73477918,CNRE,99,99,100,1.0,0,False,128,3,12.805604,18.495796712239585,0.834,0.20113742,15.362291,,0.6486,0.049031615,21.679483,,0.7093,0.037970185,19.078785,,0.6844,0.053522587,27.8478,,0.79395,0.27800858,26.655205,,0.6912,0.050082922,26.305893,,0.7483,0.11421478,23.409399,,0.7054,0.15291739,23.227137,,0.79195,0.27776104,37.107952,,0.75725,0.256316,22.315914,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/09-29-48/0,0
128,lotka_volterra,3659895647,CNRE,99,99,100,1.0,0,False,128,3,19.166494,41.91581624348958,0.99975,0.55600995,32.44123,,0.99935,0.55141073,71.977875,,0.999,0.54495454,40.908234,,0.9996,0.5554605,574.5721,,0.9983,0.52424866,49.120148,,0.99945,0.554288,87.146835,,0.99965,0.6880734,52.627098,,0.9982,0.5751795,48.852524,,0.99765,0.5113341,132.3981,,0.99885,0.52181154,130.19604,,,1000.0,/home/ben/sci/cnre/infinite/sbibm/09-29-48/3,3
129,sir,2024553540,CNRE,99,99,100,1.0,0,False,128,3,4.817237,171.71181640625,0.9902,0.58903575,384.3052,,0.9966,0.5621554,401.95148,,0.996,0.5752952,298.16522,,0.9971,0.56560266,418.71112,,0.99475,0.5469554,323.83948,,0.99395,0.54351425,300.68256,,0.9965,0.54696083,330.40582,,0.9947,0.5462395,262.05344,,0.99715,0.5580134,332.807,,0.9883,0.5595588,451.30646,,,100000.0,/home/ben/sci/cnre/infinite/sbibm/09-29-48/2,2
