,task,seed,algorithm,K,num_atoms,num_contrastive_parameters,gamma,extra_theta_factor,hidden_features,num_blocks,AVG_LOG_RATIO,RT,C2ST_Z-01,MMD-01,MEDDIST-01,NLTP-01,C2ST_Z-02,MMD-02,MEDDIST-02,NLTP-02,C2ST_Z-03,MMD-03,MEDDIST-03,NLTP-03,C2ST_Z-04,MMD-04,MEDDIST-04,NLTP-04,C2ST_Z-05,MMD-05,MEDDIST-05,NLTP-05,C2ST_Z-06,MMD-06,MEDDIST-06,NLTP-06,C2ST_Z-07,MMD-07,MEDDIST-07,NLTP-07,C2ST_Z-08,MMD-08,MEDDIST-08,NLTP-08,C2ST_Z-09,MMD-09,MEDDIST-09,NLTP-09,C2ST_Z-10,MMD-10,MEDDIST-10,NLTP-10,NLTP,num_simulations_simulator,path,folder,reuse
97,two_moons,1190792333,CNRE,99,99,100,1.0,0,128,3,4.780446,52.648661295572914,0.49785,-1.6450882e-05,0.09068285,,0.52215,-3.695488e-06,0.091792226,,0.5687,-1.50203705e-05,0.093995854,,0.5304,0.0008930564,0.08929443,,0.61795,8.7976456e-05,0.09108302,,0.5823,8.392334e-05,0.089680225,,0.6581,0.0028808117,0.09081247,,0.64535,0.0019239187,0.0932575,,0.53785,0.0006250739,0.08987866,,0.59945,0.00048315525,0.09186539,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/32,32,False
98,two_moons,193514358,CNRE,99,99,100,0.001,0,128,3,4.942993,51.69674072265625,0.5451,0.00024151802,0.09150402,,0.52855,0.00024330616,0.09094981,,0.6055,0.0012675524,0.0892711,,0.6066,0.003637433,0.091601744,,0.6382,0.0015603304,0.09217382,,0.56775,0.00077974796,0.09018774,,0.67485,0.014274836,0.09556813,,0.6654,0.0076030493,0.093397945,,0.54115,0.0027561784,0.08935958,,0.6478,0.008771777,0.08754803,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/35,35,False
99,two_moons,4103197023,CNRE,1,1,2,0.001,0,128,3,5.182047,18.132611083984376,0.60735,0.028297424,0.09024918,,0.6053,0.032424092,0.08910918,,0.561,0.009625912,0.09139247,,0.5824,0.033370912,0.09107706,,0.6514,0.06471288,0.096877865,,0.5698,0.013192058,0.09121665,,0.61885,0.00663805,0.09158888,,0.59685,0.009827018,0.09266484,,0.57935,0.029698968,0.08946148,,0.60355,0.025020957,0.0895094,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/5,5,False
100,two_moons,564554996,CNRE,49,49,50,0.01,0,128,3,4.859455,34.00913696289062,0.5344,0.00015211105,0.08906932,,0.49745,9.6559525e-05,0.08956984,,0.6084,0.00027668476,0.08939767,,0.53085,2.092123e-05,0.089653015,,0.52865,-3.9815903e-05,0.09248738,,0.51125,0.00016319752,0.09102939,,0.63815,0.001972437,0.09139947,,0.6285,0.00076425076,0.08926195,,0.51785,0.0005296469,0.08927409,,0.6139,0.00053298473,0.09211929,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/22,22,False
101,two_moons,2839254021,CNRE,74,74,75,0.01,0,128,3,5.121637,42.94131266276042,0.51405,0.00032532215,0.09035517,,0.57125,6.4373016e-05,0.091195196,,0.6098,2.3841858e-07,0.09164344,,0.561,3.8802624e-05,0.08902597,,0.58825,0.004127264,0.09395189,,0.6022,-4.005432e-05,0.08950879,,0.611,0.0005068779,0.09213198,,0.60335,0.00039756298,0.09132182,,0.60855,0.0009886622,0.08901908,,0.62825,0.00026082993,0.09097403,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/28,28,False
102,two_moons,1512948296,CNRE,9,9,10,0.1,0,128,3,4.7194085,19.13205769856771,0.5743,0.00024294853,0.090265185,,0.5252,0.00023293495,0.091411985,,0.61835,0.00033807755,0.092552744,,0.5579,0.00033599138,0.09132251,,0.62085,0.0008382797,0.09741682,,0.6035,0.0001500845,0.090625435,,0.6238,0.0016173124,0.09130461,,0.6171,0.00066185,0.08953705,,0.57405,0.0004146099,0.08987287,,0.60825,0.00020241737,0.09090606,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/9,9,False
103,two_moons,3153788699,CNRE,9,9,10,0.01,0,128,3,4.744539,19.065372721354166,0.6032,8.428097e-05,0.09332225,,0.5987,0.00030004978,0.08867118,,0.64675,0.0015038252,0.08927107,,0.64325,0.0026521087,0.088329956,,0.6798,0.001573801,0.0905088,,0.6408,0.00019335747,0.08899792,,0.6846,0.0034031868,0.090544686,,0.6726,0.001716733,0.089976385,,0.6376,0.0011514425,0.0892404,,0.6528,0.001521349,0.0879496,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/10,10,False
104,two_moons,884029940,CNRE,1,1,2,10.0,0,128,3,5.2624264,18.267081705729165,0.6626,0.005793929,0.083773196,,0.65605,0.00095260143,0.084786326,,0.6723,0.029218554,0.084398136,,0.67535,0.011615634,0.08353251,,0.6246,0.003296852,0.090340994,,0.65625,0.0003105402,0.08364115,,0.66155,0.004006982,0.08409834,,0.67175,0.0031085014,0.083026886,,0.6645,0.029649079,0.083711654,,0.67685,0.06228745,0.087153256,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/1,1,False
105,two_moons,3645194382,CNRE,199,199,200,100.0,0,128,3,4.751584,90.21558430989583,0.5243,0.0014572144,0.091885,,0.53075,0.0019624233,0.0918307,,0.6227,0.0011242628,0.09103057,,0.5297,0.006291449,0.08861088,,0.5379,0.004907489,0.094542,,0.55685,0.00015759468,0.09426753,,0.6128,0.0010200739,0.09141143,,0.589,0.00095152855,0.09132892,,0.5562,0.0009432435,0.0921372,,0.6291,0.00045919418,0.094413534,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/42,42,False
106,two_moons,4272847885,CNRE,199,199,200,0.001,0,128,3,4.881067,89.46392415364583,0.59985,0.00011396408,0.0914036,,0.5662,0.00031733513,0.0911438,,0.57455,0.00022912025,0.09277591,,0.60495,0.00060498714,0.089884296,,0.63305,9.417534e-05,0.092815764,,0.58315,-2.4437904e-05,0.09221117,,0.6371,0.0005607605,0.09127396,,0.63065,0.00015330315,0.091165334,,0.56495,0.0017422438,0.09280656,,0.6305,0.0022870302,0.090200305,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/47,47,False
107,two_moons,2952922357,CNRE,49,49,50,100.0,0,128,3,4.8081393,35.41325276692708,0.5655,0.00023853779,0.09109062,,0.52325,0.0009801388,0.09051835,,0.6255,0.0020365715,0.09144874,,0.60125,0.0013397932,0.09245103,,0.62725,0.0009601116,0.091324985,,0.60515,0.00070142746,0.08936524,,0.6732,0.0068569183,0.092078626,,0.651,0.0025252104,0.09120537,,0.60965,0.0017538071,0.090460494,,0.69635,0.0067253113,0.09076159,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/18,18,False
108,two_moons,2565085650,CNRE,49,49,50,0.1,0,128,3,5.066133,34.39569905598958,0.50365,-4.1604042e-05,0.092336476,,0.5209,3.9339066e-05,0.09187699,,0.56565,0.00010073185,0.092438176,,0.57145,1.7881393e-06,0.09279047,,0.5441,0.00022673607,0.09277323,,0.5681,-1.835823e-05,0.09214888,,0.62985,0.0006110668,0.092604525,,0.62735,0.0006400347,0.091962,,0.5738,0.00097465515,0.093135744,,0.63185,0.00035309792,0.08843638,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/21,21,False
109,two_moons,1032868555,CNRE,74,74,75,100.0,0,128,3,5.310282,43.6062744140625,0.578,0.0019706488,0.088679716,,0.51525,0.00039446354,0.09095198,,0.5765,0.00027358532,0.0909864,,0.5224,0.001830399,0.08990233,,0.5943,0.0012860298,0.092813134,,0.5728,0.00042641163,0.089134194,,0.6096,0.0028973818,0.08675039,,0.60835,0.0015428066,0.09001653,,0.5084,0.00037550926,0.08939198,,0.58855,0.00077843666,0.08955203,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/24,24,False
110,two_moons,4131997516,CNRE,24,24,25,0.001,0,128,3,4.8841825,24.462701416015626,0.5236,-1.5854836e-05,0.09210022,,0.5154,-3.361702e-05,0.09093067,,0.6334,4.529953e-06,0.09179574,,0.59945,0.0005173683,0.09074123,,0.5192,0.0013108253,0.09717709,,0.5707,-1.6093254e-05,0.09103591,,0.6381,0.0005092621,0.09177646,,0.63515,0.000295043,0.09026924,,0.614,0.00018382072,0.09379868,,0.64075,0.0053645372,0.09058435,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/17,17,False
111,two_moons,2237297097,CNRE,1,1,2,0.01,0,128,3,5.187717,18.000227864583334,0.5336,0.005071759,0.090320095,,0.55,0.008728266,0.09052831,,0.58925,0.0076088905,0.089652635,,0.54115,0.010424674,0.090628,,0.5603,0.004979968,0.09456493,,0.5343,0.004425168,0.08930306,,0.60695,0.006354928,0.09237657,,0.5994,0.0097670555,0.08947916,,0.57725,0.020353079,0.090883344,,0.639,0.009561658,0.08722234,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/4,4,False
112,two_moons,236291906,CNRE,1,1,2,100.0,0,128,3,4.2314177,18.299249267578126,0.63545,0.008718967,0.08894561,,0.55745,0.0040484667,0.08956876,,0.60295,0.0002732277,0.088359766,,0.60925,0.03029573,0.08935721,,0.55885,0.0020682812,0.090858296,,0.57675,0.0008647442,0.086001605,,0.65975,0.002341032,0.090154886,,0.6429,0.0002501011,0.08705663,,0.5681,9.894371e-05,0.08914989,,0.6456,0.0029258728,0.09381416,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/0,0,False
113,two_moons,1998467272,CNRE,49,49,50,0.001,0,128,3,5.0107484,33.77021280924479,0.5093,2.8014183e-05,0.08984026,,0.5903,-2.2292137e-05,0.092651606,,0.6287,0.0006108284,0.09201925,,0.5758,0.0011636019,0.08985999,,0.63775,-2.849102e-05,0.09525584,,0.613,0.0001784563,0.09113394,,0.63195,0.0022286177,0.08943687,,0.6352,0.0014429092,0.08941539,,0.5908,0.0008530617,0.092068665,,0.6495,0.0028905869,0.09021661,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/23,23,False
114,two_moons,3088894097,CNRE,99,99,100,0.1,0,128,3,5.017868,52.23058268229167,0.5067,-3.4093857e-05,0.08887867,,0.5028,-3.516674e-05,0.091693975,,0.64005,0.00030255318,0.089492366,,0.60045,0.00047439337,0.090429164,,0.5504,0.0016752481,0.093987584,,0.5861,4.017353e-05,0.08983794,,0.62935,0.00055098534,0.089301646,,0.6221,0.00026798248,0.08896849,,0.5991,0.0013738275,0.09148509,,0.6751,0.0013275146,0.086643845,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/33,33,False
115,two_moons,2531527027,CNRE,24,24,25,10.0,0,128,3,4.886597,24.414056396484376,0.55285,0.0020688772,0.09230671,,0.5302,0.0015029907,0.09071448,,0.5932,0.0011011362,0.09054598,,0.62095,0.0035914779,0.09323894,,0.59745,0.0030565262,0.09243691,,0.6112,0.0028939247,0.09119935,,0.71,0.004674673,0.091494516,,0.6827,0.0030685663,0.0905271,,0.533,0.0048542023,0.08986164,,0.63215,0.0037955046,0.087783575,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/13,13,False
116,two_moons,2779637603,CNRE,149,149,150,0.1,0,128,3,4.9166994,70.91792805989583,0.51,-3.2424927e-05,0.090477034,,0.57185,-3.325939e-05,0.090748385,,0.6142,0.0001834631,0.09123097,,0.5158,-2.4616718e-05,0.08969243,,0.6445,0.0011991262,0.09273431,,0.49795,-2.4080276e-05,0.0905131,,0.63065,0.00020551682,0.08846252,,0.63045,0.00025737286,0.08949737,,0.5864,0.00024425983,0.09132648,,0.62575,0.0010051727,0.08833134,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/39,39,False
117,two_moons,3006176618,CNRE,24,24,25,0.01,0,128,3,4.8328967,24.600874837239584,0.53235,0.0021693707,0.09154379,,0.57985,0.0021123886,0.09162463,,0.64235,0.00084900856,0.09281952,,0.6456,0.003566146,0.09229524,,0.65555,0.010623097,0.09510328,,0.6425,0.0018814802,0.092252776,,0.6549,0.0018305779,0.09196256,,0.65095,0.000841856,0.092913166,,0.62435,0.007106364,0.090922505,,0.67195,0.0018358231,0.09119567,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/16,16,False
118,two_moons,3963588449,CNRE,9,9,10,0.001,0,128,3,4.8621635,19.015010579427084,0.52645,7.2956085e-05,0.0913184,,0.51595,-3.4689903e-05,0.091025844,,0.6424,-4.1604042e-05,0.09177251,,0.59955,0.0004529953,0.0897997,,0.6575,0.0003193617,0.096566,,0.59375,1.7762184e-05,0.09108926,,0.6812,0.0034850836,0.09326662,,0.66635,0.0016438961,0.09041842,,0.638,-1.4066696e-05,0.092764206,,0.6769,0.00023937225,0.09224774,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/11,11,False
119,two_moons,2887063900,CNRE,49,49,50,1.0,0,128,3,4.909414,33.79765218098958,0.5795,-1.8000603e-05,0.09273103,,0.50845,-2.8014183e-05,0.09110602,,0.58255,4.1365623e-05,0.091678634,,0.59945,0.000695169,0.09212791,,0.6394,0.0021082163,0.09055334,,0.5853,5.6266785e-05,0.09063314,,0.621,0.0014504194,0.08880055,,0.6057,0.0010302067,0.092025764,,0.51535,0.000101685524,0.0914267,,0.6382,0.00088357925,0.08868772,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/20,20,False
120,two_moons,3677127429,CNRE,9,9,10,10.0,0,128,3,4.8671265,19.01399129231771,0.5395,0.0011731386,0.092544764,,0.55495,0.00055778027,0.091326445,,0.62375,0.0001988411,0.09295343,,0.5644,0.0025945902,0.09326404,,0.6256,0.0012624264,0.097559065,,0.57025,0.00074231625,0.09121935,,0.636,0.00049877167,0.0918501,,0.6266,0.0003963709,0.09104113,,0.6063,0.0013129115,0.09271869,,0.62895,0.0007226467,0.09127392,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/7,7,False
121,two_moons,2998858930,CNRE,74,74,75,0.1,0,128,3,4.899237,42.82022705078125,0.5181,8.6188316e-05,0.0897848,,0.51165,-2.8967857e-05,0.0895263,,0.58895,0.00046765804,0.08786787,,0.5829,0.0011480451,0.09033969,,0.5543,0.0035202503,0.09154704,,0.51445,0.0004888773,0.09107113,,0.64685,0.002229333,0.09023455,,0.62705,0.0013619661,0.09041944,,0.55355,0.00054222345,0.09101035,,0.61275,0.00021982193,0.09088523,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/27,27,False
122,two_moons,2006058005,CNRE,74,74,75,0.001,0,128,3,4.9522233,42.99720052083333,0.5113,0.0007163286,0.09156934,,0.54915,0.0006862879,0.092195936,,0.60235,6.41346e-05,0.090266116,,0.52855,0.0014593005,0.09038777,,0.62915,0.0015255213,0.09390131,,0.5086,0.00018978119,0.08962239,,0.6383,0.0007455349,0.09010053,,0.62165,0.00018835068,0.0894541,,0.5591,0.0001707077,0.09210318,,0.6118,0.0010255575,0.089940265,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/29,29,False
123,two_moons,4292861352,CNRE,1,1,2,0.1,0,128,3,5.252962,18.119610595703126,0.5572,0.0036166906,0.08955188,,0.5586,0.0016077757,0.08992726,,0.6035,0.0004427433,0.090264246,,0.58155,0.012123764,0.08957062,,0.58235,0.0009083748,0.09517747,,0.56245,0.004234433,0.08921117,,0.637,0.006567836,0.09017356,,0.61865,0.0099515915,0.091652155,,0.5963,0.0008229017,0.09156911,,0.6701,0.0032467842,0.09207441,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/3,3,False
124,two_moons,938958247,CNRE,99,99,100,0.01,0,128,3,4.9579496,51.68325602213542,0.5293,0.0031286478,0.09181212,,0.58035,0.0028293133,0.09066409,,0.60585,0.0016137362,0.09113504,,0.5287,0.0026096106,0.09175527,,0.64375,0.012335062,0.0964406,,0.54725,0.0014517307,0.08973107,,0.63045,0.00034832954,0.092020765,,0.62045,0.0005545616,0.09243728,,0.59955,0.0031808019,0.090721264,,0.62515,0.0041127205,0.09016295,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/34,34,False
125,two_moons,4033221241,CNRE,149,149,150,10.0,0,128,3,5.1759634,72.73893229166667,0.54675,0.0016074181,0.091155306,,0.5445,0.0015171766,0.09122214,,0.60095,0.0007059574,0.09101118,,0.537,0.00328511,0.09365973,,0.60065,0.0008299351,0.09818551,,0.5489,0.0004130602,0.09195845,,0.6062,0.0033158064,0.0922139,,0.5976,0.0028618574,0.09226048,,0.5925,0.0022774935,0.090438634,,0.5973,0.001244545,0.088758156,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/37,37,False
126,two_moons,3800271989,CNRE,9,9,10,1.0,0,128,3,4.690411,19.348673502604168,0.5803,0.00852108,0.09180316,,0.60085,0.013470769,0.09151252,,0.61365,0.0018057823,0.088505745,,0.5628,0.010028005,0.09127897,,0.5692,0.016705751,0.09295017,,0.60025,0.003267765,0.091803536,,0.6619,0.0015391111,0.09289923,,0.65825,0.0021270514,0.09233707,,0.5668,0.0048781633,0.08762955,,0.63595,0.018462181,0.08917016,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/8,8,False
127,two_moons,1624441683,CNRE,24,24,25,100.0,0,128,3,5.2538137,24.849294026692707,0.58525,0.00027239323,0.091211766,,0.6123,0.00022864342,0.087738276,,0.6122,0.00058436394,0.09142918,,0.55725,0.00084376335,0.09192765,,0.59935,0.00054585934,0.09455842,,0.5166,0.00093996525,0.09126866,,0.64205,0.0014331341,0.08993858,,0.62705,0.0014766455,0.09128226,,0.59795,0.002046287,0.08954639,,0.63905,0.0005748272,0.08988519,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/12,12,False
128,two_moons,2521322673,CNRE,24,24,25,1.0,0,128,3,5.07242,24.510988362630208,0.52915,7.605553e-05,0.091050774,,0.5286,2.7298927e-05,0.08957948,,0.615,0.00032615662,0.09141685,,0.58945,0.00084775686,0.090152234,,0.498,-3.9696693e-05,0.09212284,,0.5744,6.914139e-05,0.09093203,,0.6573,0.00101614,0.092367336,,0.65665,0.0013206005,0.09322807,,0.57155,0.0011552572,0.090895355,,0.6677,0.0016306639,0.09293762,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/14,14,False
129,two_moons,182278573,CNRE,74,74,75,1.0,0,128,3,4.672396,42.32947998046875,0.4976,-1.347065e-05,0.09043042,,0.5193,-3.0875206e-05,0.08887608,,0.5988,5.221367e-05,0.091973364,,0.56485,0.0005776286,0.08965529,,0.56105,0.006129265,0.09440005,,0.51245,-2.8133392e-05,0.09131253,,0.6341,0.0012998581,0.090507284,,0.62375,0.00087594986,0.09004502,,0.5937,0.0006042123,0.09006036,,0.63965,0.0026608706,0.09113138,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/26,26,False
130,two_moons,1109679074,CNRE,74,74,75,10.0,0,128,3,4.738137,42.89993489583333,0.56465,0.0048873425,0.09193915,,0.5922,0.0039430857,0.09186116,,0.60525,0.0040807724,0.0907316,,0.582,0.0054793954,0.09136416,,0.64125,0.008627057,0.096829996,,0.5785,0.0029859543,0.08971219,,0.6179,0.004901886,0.09190106,,0.61695,0.0064103603,0.09004867,,0.61035,0.00884819,0.090787806,,0.61515,0.0034731627,0.08824277,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/25,25,False
131,two_moons,3812239226,CNRE,149,149,150,0.01,0,128,3,5.023384,69.2730712890625,0.50435,-3.2186508e-05,0.089975804,,0.51835,9.083748e-05,0.09049029,,0.5934,0.00013685226,0.09197982,,0.58865,0.0015074015,0.091295816,,0.5,1.4424324e-05,0.09476985,,0.6087,0.00023281574,0.08999689,,0.6467,0.0027093887,0.092026584,,0.633,0.0013506413,0.09153667,,0.5869,0.0007379055,0.09077853,,0.60855,0.00091278553,0.08965798,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/40,40,False
132,two_moons,1231032715,CNRE,149,149,150,100.0,0,128,3,5.1726375,71.32235514322916,0.56825,0.0009983778,0.09240973,,0.55445,0.0026779175,0.093103215,,0.5963,7.4863434e-05,0.09333618,,0.57155,0.0033041239,0.09193708,,0.60975,0.00031161308,0.096900955,,0.5867,0.0017812252,0.09369319,,0.6263,0.00033819675,0.09205039,,0.61035,0.00044596195,0.09369244,,0.5971,0.0015425086,0.09075126,,0.6034,0.0020372868,0.08992565,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/36,36,False
133,two_moons,1720749289,CNRE,9,9,10,100.0,0,128,3,5.57517,18.95890909830729,0.5127,-8.583069e-06,0.092288,,0.52735,3.1352043e-05,0.090540804,,0.60855,0.00059854984,0.091584146,,0.61315,0.0014121532,0.09121306,,0.61155,0.0031045675,0.093228936,,0.60165,5.00679e-06,0.09030616,,0.68375,0.0035181046,0.09204557,,0.65845,0.0015692711,0.0906256,,0.58415,0.0008761883,0.09007433,,0.67185,0.0011489391,0.090937085,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/6,6,False
134,two_moons,3867452231,CNRE,99,99,100,100.0,0,128,3,4.9428406,51.25701904296875,0.5724,0.00198102,0.09170115,,0.5834,0.0030061007,0.09371502,,0.583,0.0014398098,0.09410421,,0.5706,0.004352331,0.0882031,,0.59405,0.0042518377,0.0944677,,0.5656,0.0018744469,0.08860044,,0.6254,0.0012133121,0.09064089,,0.6025,0.001211524,0.091289654,,0.5517,0.0035521984,0.09245215,,0.63035,0.003000021,0.09221851,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/30,30,False
135,two_moons,2845462730,CNRE,99,99,100,10.0,0,128,3,4.963134,51.768314615885416,0.5786,6.771088e-05,0.090655975,,0.55615,0.00016844273,0.08988966,,0.55495,0.00040102005,0.0911413,,0.56185,0.0007317662,0.089558855,,0.5822,-2.026558e-06,0.0935371,,0.5523,5.6385994e-05,0.09003234,,0.6112,0.0013872385,0.08735098,,0.60515,0.00082707405,0.09031226,,0.53885,0.0010845661,0.0898318,,0.6118,0.0015254021,0.092000335,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/31,31,False
136,two_moons,1315956990,CNRE,49,49,50,10.0,0,128,3,4.89589,34.24044596354167,0.5657,-3.5881996e-05,0.09074655,,0.56525,-2.4437904e-05,0.09050463,,0.61235,0.0002989769,0.0900359,,0.5999,0.0002940297,0.091099635,,0.6338,0.0039430857,0.094858356,,0.60785,2.1338463e-05,0.0897239,,0.6215,0.0015425682,0.09184222,,0.6094,0.0003349781,0.08907453,,0.5964,0.0006361604,0.09117347,,0.6187,0.000697732,0.08726952,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/19,19,False
137,two_moons,629774193,CNRE,1,1,2,1.0,0,128,3,4.917981,18.051910400390625,0.57865,0.0041537285,0.0882785,,0.57205,0.0032191277,0.088870585,,0.572,0.0008274317,0.089603126,,0.5938,0.006978214,0.08840369,,0.5763,0.00040113926,0.09271546,,0.5868,0.0009663105,0.088841066,,0.6544,0.0130701065,0.09099125,,0.6336,0.0075854063,0.08977422,,0.55875,0.002606392,0.089937866,,0.62615,0.0032719374,0.08981752,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/2,2,False
138,two_moons,631108162,CNRE,149,149,150,1.0,0,128,3,4.96473,70.79453938802084,0.50855,3.3020973e-05,0.09133603,,0.5091,0.00017511845,0.08923365,,0.5766,0.000620842,0.09036863,,0.51955,0.000688076,0.08836886,,0.61715,0.00038182735,0.09269355,,0.5123,1.1444092e-05,0.09149858,,0.62335,0.0032631159,0.090950534,,0.6039,0.0006351471,0.090242565,,0.5215,0.0011178255,0.08851753,,0.60795,0.0029358864,0.089443006,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/38,38,False
139,two_moons,271990543,CNRE,149,149,150,0.001,0,128,3,4.82981,70.01640625,0.51985,0.00018191338,0.09010328,,0.53875,3.7670135e-05,0.09088804,,0.61535,0.00014698505,0.09036459,,0.5292,0.0002630949,0.091395155,,0.53135,0.00012278557,0.09203458,,0.59655,-7.987022e-06,0.090250626,,0.6108,0.0006657839,0.08886419,,0.6013,0.00027549267,0.091170505,,0.5944,0.00024396181,0.0927984,,0.63835,0.0004811287,0.092592195,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/41,41,False
140,two_moons,3174033826,CNRE,199,199,200,0.1,0,128,3,4.975463,89.39701334635417,0.5049,0.00019061565,0.090345696,,0.50655,0.00016605854,0.09150629,,0.61035,-3.0398369e-05,0.09184687,,0.5414,0.0010150075,0.09136568,,0.6488,0.0019885302,0.098048925,,0.5862,0.00011050701,0.091451935,,0.67495,0.0069378614,0.093470015,,0.65275,0.0040721893,0.09456951,,0.5903,-7.742643e-05,0.09180592,,0.62405,0.0007392168,0.0924578,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/45,45,False
141,two_moons,1681412424,CNRE,199,199,200,1.0,0,128,3,4.957121,88.36016438802083,0.5071,0.00019323826,0.091320135,,0.5199,6.4492226e-05,0.09228961,,0.60735,0.0002706051,0.09078945,,0.51335,0.00134933,0.091023184,,0.55145,0.00075125694,0.09746933,,0.5178,0.00022482872,0.09083681,,0.61155,0.00046348572,0.08887107,,0.59885,0.00021827221,0.088755116,,0.5659,0.0005760789,0.09072022,,0.65945,0.004111171,0.09231557,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/44,44,False
142,two_moons,133356739,CNRE,199,199,200,10.0,0,128,3,4.8865986,90.1213623046875,0.53365,0.0015010834,0.09192103,,0.5464,0.0006068945,0.08937101,,0.5699,0.0006252527,0.09096754,,0.5479,0.00073570013,0.090849206,,0.5204,0.0014110804,0.09230005,,0.55415,0.0010787249,0.08997871,,0.59265,0.0024465322,0.08750678,,0.5868,0.0016447306,0.08869888,,0.5529,0.0024403334,0.090255514,,0.59815,0.005152583,0.09213823,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/43,43,False
143,two_moons,3969484741,CNRE,199,199,200,0.01,0,128,3,4.9908633,90.60869954427083,0.5048,-1.1444092e-05,0.09248437,,0.53605,-2.4795532e-05,0.093118265,,0.5766,8.6307526e-05,0.09233224,,0.5971,9.11355e-05,0.09226067,,0.5044,0.00065875053,0.092944354,,0.5934,-4.4703484e-05,0.09079093,,0.63145,0.0007520914,0.091562055,,0.6207,0.00016367435,0.090532556,,0.5186,0.0005033612,0.08972761,,0.59185,0.00011265278,0.08934036,,,22528.0,/home/ben/sci/fix-cnre/infinite/bench/2024-06-26/13-46-46/46,46,False
