,task,seed,algorithm,K,num_atoms,num_contrastive_parameters,gamma,extra_theta_factor,hidden_features,num_blocks,AVG_LOG_RATIO,RT,C2ST_Z-01,MMD-01,MEDDIST-01,NLTP-01,C2ST_Z-02,MMD-02,MEDDIST-02,NLTP-02,C2ST_Z-03,MMD-03,MEDDIST-03,NLTP-03,C2ST_Z-04,MMD-04,MEDDIST-04,NLTP-04,C2ST_Z-05,MMD-05,MEDDIST-05,NLTP-05,C2ST_Z-06,MMD-06,MEDDIST-06,NLTP-06,C2ST_Z-07,MMD-07,MEDDIST-07,NLTP-07,C2ST_Z-08,MMD-08,MEDDIST-08,NLTP-08,C2ST_Z-09,MMD-09,MEDDIST-09,NLTP-09,C2ST_Z-10,MMD-10,MEDDIST-10,NLTP-10,NLTP,num_simulations_simulator,path,folder,reuse
26,slcp,1934236437,CNRE,24,24,25,1.0,0,128,3,7.0629616,270.91689453125,0.89365,0.09440839,18.884563,,0.8689,0.1314385,22.174053,,0.8578,0.031221628,26.86932,,0.9205,0.055781126,3.8116598,,0.88145,0.13429868,23.156597,,0.77595,0.025964737,11.321966,,0.96125,0.19663393,29.930767,,0.9394,0.09300399,23.804047,,0.8177,0.060890317,9.223724,,0.91745,0.047690272,2.0732884,,,22528.0,/home/ben/sci/cnre/infinite/mi-long/00-16-14/20,20,False
27,slcp,1864410117,CNRE,4,4,5,10.0,0,128,3,6.257107,193.84645182291666,0.90835,0.00802958,19.522863,,0.89255,0.04644513,23.04382,,0.84265,0.07268417,26.660892,,0.9343,0.12504625,3.513644,,0.78645,0.020920515,23.800373,,0.81535,0.021666646,11.684349,,0.95055,0.0065979958,29.719637,,0.9272,0.055827975,24.940758,,0.80955,0.016497493,9.519969,,0.8907,0.068655014,2.1553907,,,22528.0,/home/ben/sci/cnre/infinite/mi-long/00-16-14/7,7,False
28,slcp,2026918093,CNRE,49,49,50,0.1,0,128,3,7.025424,372.63440755208336,0.90715,0.025611281,19.635345,,0.89025,0.053035975,22.62865,,0.8525,0.14700234,27.248796,,0.9457,0.07251358,3.184445,,0.8561,0.022575498,22.96548,,0.82025,0.058874965,10.6232,,0.96285,0.16364706,29.594315,,0.918,0.037208796,24.643818,,0.80935,0.048285723,11.010384,,0.86535,0.051911414,1.917778,,,22528.0,/home/ben/sci/cnre/infinite/mi-long/00-16-14/27,27,False
29,slcp,2090093125,CNRE,49,49,50,0.001,0,128,3,8.450945,371.5400716145833,0.8597,0.034300685,19.527409,,0.7848,0.012650967,22.641685,,0.72705,0.0063818693,26.21791,,0.91125,0.052157402,3.2436914,,0.7915,0.045983076,21.964298,,0.7214,0.0066230297,11.019585,,0.92485,0.0061733723,29.17117,,0.91225,0.06389141,24.518173,,0.76825,0.008478284,9.665436,,0.838,0.043487787,2.069106,,,22528.0,/home/ben/sci/cnre/infinite/mi-long/00-16-14/29,29,False
30,slcp,3420323240,CNRE,1,1,2,0.1,0,128,3,4.4739776,198.36341145833333,0.8977,0.028660655,19.87455,,0.8879,0.080479264,23.420588,,0.78305,0.014244556,25.538622,,0.93105,0.06928909,3.2046294,,0.7758,0.01681304,22.603416,,0.75775,0.015469074,11.371711,,0.9547,0.029708028,29.649094,,0.9372,0.029403806,24.96456,,0.78955,0.0031895638,9.86582,,0.8851,0.09526408,1.9817278,,,22528.0,/home/ben/sci/cnre/infinite/mi-long/00-16-14/3,3,False
31,slcp,3246487039,CNRE,99,99,100,0.01,0,128,3,8.22785,573.0373697916667,0.87695,0.045195937,19.160255,,0.84435,0.02220881,23.651897,,0.92615,0.14396036,26.167786,,0.93535,0.04864967,3.169962,,0.8429,0.12425017,23.18882,,0.7485,0.014380097,11.162798,,0.92865,0.014898419,29.68445,,0.9029,0.058963418,26.71386,,0.79955,0.023895025,8.768333,,0.9097,0.04294157,1.6486614,,,22528.0,/home/ben/sci/cnre/infinite/mi-long/00-16-14/34,34,False
32,slcp,4281125813,CNRE,4,4,5,1.0,0,128,3,5.6502743,201.906591796875,0.89915,0.01226759,19.450487,,0.8463,0.014294624,23.015902,,0.78475,0.025897741,26.567356,,0.93315,0.13760829,3.8523772,,0.7967,0.09539139,23.772568,,0.79445,0.013264656,11.040619,,0.9388,0.0059126616,29.257946,,0.91715,0.03746736,24.328562,,0.8031,0.017379165,10.260351,,0.8792,0.08277124,1.9393266,,,22528.0,/home/ben/sci/cnre/infinite/mi-long/00-16-14/8,8,False
33,slcp,2279520482,CNRE,9,9,10,100.0,0,128,3,7.4486704,219.29130859375,0.8716,0.030285478,19.025095,,0.8209,0.041547894,22.91621,,0.7661,0.07250965,26.801014,,0.9255,0.03665495,3.8103545,,0.7994,0.072814345,23.957214,,0.7897,0.02878666,11.137655,,0.9388,0.053352118,30.102142,,0.9359,0.004937887,24.787884,,0.8335,0.050787687,9.457954,,0.88925,0.034612656,2.02109,,,22528.0,/home/ben/sci/cnre/infinite/mi-long/00-16-14/12,12,False
34,slcp,1971990518,CNRE,9,9,10,1.0,0,128,3,6.572566,210.44117838541666,0.9123,0.021877527,20.236164,,0.8235,0.006974697,23.448309,,0.8059,0.0739342,25.757309,,0.94125,0.086783886,3.4676962,,0.75065,0.026349783,24.673433,,0.7829,0.009975433,11.935212,,0.95725,0.041373253,29.947392,,0.9186,0.03431058,25.042751,,0.7967,0.024970531,10.949232,,0.8274,0.058047056,2.3580058,,,22528.0,/home/ben/sci/cnre/infinite/mi-long/00-16-14/14,14,False
35,slcp,2172927508,CNRE,49,49,50,1.0,0,128,3,8.308632,387.7201171875,0.93,0.21340513,19.927174,,0.87165,0.19915235,22.365562,,0.8307,0.020358562,26.150795,,0.9298,0.15461183,3.3232656,,0.8737,0.08340919,23.082092,,0.78325,0.010529757,11.531702,,0.94845,0.054805756,29.975723,,0.94765,0.17121005,25.893543,,0.85075,0.10153961,9.277395,,0.9169,0.24663353,1.7467344,,,22528.0,/home/ben/sci/cnre/infinite/mi-long/00-16-14/26,26,False
36,slcp,3033509817,CNRE,49,49,50,10.0,0,128,3,9.45101,396.6313151041667,0.89885,0.14106536,20.247807,,0.9126,0.2625451,21.67836,,0.84005,0.089378834,25.402317,,0.93365,0.07172072,3.5565715,,0.90235,0.079842925,25.204258,,0.85885,0.13893664,11.382126,,0.96325,0.17866278,30.01978,,0.9517,0.20289326,26.478733,,0.89175,0.18438244,8.891206,,0.83885,0.051120043,2.317668,,,22528.0,/home/ben/sci/cnre/infinite/mi-long/00-16-14/25,25,False
37,slcp,4059126493,CNRE,4,4,5,100.0,0,128,3,6.4440317,203.14396158854166,0.8921,0.01655972,19.830122,,0.844,0.019946218,22.934422,,0.74725,0.034611583,27.348522,,0.91335,0.035074353,3.5423236,,0.7308,0.019782782,24.046936,,0.8024,0.015068769,11.010553,,0.966,0.018900514,29.57016,,0.9254,0.07485795,26.525614,,0.8024,0.014030695,10.145674,,0.8891,0.07243347,1.8041644,,,22528.0,/home/ben/sci/cnre/infinite/mi-long/00-16-14/6,6,False
38,slcp,3805773140,CNRE,99,99,100,100.0,0,128,3,12.680698,717.4930338541667,0.94855,0.12423265,19.069448,,0.9259,0.015957355,23.496132,,0.95585,0.26748383,26.775875,,0.9304,0.026099086,3.1944704,,0.9813,0.16146696,23.101164,,0.9016,0.26947057,11.151312,,0.96605,0.16229844,28.439825,,0.95045,0.1961081,26.21817,,0.82605,0.022961617,9.781311,,0.91805,0.06354165,1.4329052,,,22528.0,/home/ben/sci/cnre/infinite/mi-long/00-16-14/30,30,False
39,slcp,4262344260,CNRE,99,99,100,10.0,0,128,3,9.913417,600.4768229166667,0.92235,0.2650237,19.714005,,0.9428,0.3020407,25.39339,,0.92735,0.26475167,29.404936,,0.9186,0.06582928,4.0261745,,0.9161,0.23317492,24.311758,,0.84375,0.07991588,12.165108,,0.96495,0.02336955,28.494501,,0.94315,0.14443421,24.93438,,0.8767,0.08816612,10.307581,,0.84385,0.12091994,2.8559003,,,22528.0,/home/ben/sci/cnre/infinite/mi-long/00-16-14/31,31,False
40,slcp,1235749767,CNRE,24,24,25,10.0,0,128,3,8.10957,273.58391927083335,0.8811,0.12316656,19.355015,,0.8757,0.10355532,23.053707,,0.8155,0.09798908,27.282166,,0.9338,0.1556108,3.244416,,0.8216,0.043943286,21.684732,,0.7733,0.05408132,11.382337,,0.9313,0.046807647,29.622398,,0.94195,0.032566667,24.954372,,0.8107,0.04639411,9.29299,,0.9006,0.047748327,1.6468277,,,22528.0,/home/ben/sci/cnre/infinite/mi-long/00-16-14/19,19,False
41,slcp,949979295,CNRE,1,1,2,1.0,0,128,3,4.2430058,195.81044921875,0.94685,0.06084037,20.28098,,0.8677,0.020843506,23.45545,,0.7842,0.029455662,26.659628,,0.9544,0.1277625,3.1474633,,0.8089,0.027944922,24.410313,,0.79455,0.016846895,12.097675,,0.97445,0.090035915,30.429996,,0.9522,0.083508015,25.138098,,0.89085,0.039144754,9.887583,,0.89905,0.06888348,2.0870924,,,22528.0,/home/ben/sci/cnre/infinite/mi-long/00-16-14/2,2,False
