,task,seed,algorithm,K,num_atoms,num_contrastive_parameters,gamma,extra_theta_factor,reuse,hidden_features,num_blocks,AVG_LOG_RATIO,RT,C2ST_Z-01,MMD-01,MEDDIST-01,NLTP-01,C2ST_Z-02,MMD-02,MEDDIST-02,NLTP-02,C2ST_Z-03,MMD-03,MEDDIST-03,NLTP-03,C2ST_Z-04,MMD-04,MEDDIST-04,NLTP-04,C2ST_Z-05,MMD-05,MEDDIST-05,NLTP-05,C2ST_Z-06,MMD-06,MEDDIST-06,NLTP-06,C2ST_Z-07,MMD-07,MEDDIST-07,NLTP-07,C2ST_Z-08,MMD-08,MEDDIST-08,NLTP-08,C2ST_Z-09,MMD-09,MEDDIST-09,NLTP-09,C2ST_Z-10,MMD-10,MEDDIST-10,NLTP-10,NLTP,num_simulations_simulator,path,folder
223,slcp,1893157718,CNRE,24,24,25,100.0,0,False,128,3,4.3676844,12.559677124023438,0.91005,0.047054887,19.669985,,0.8803,0.07423723,22.758377,,0.82065,0.08506942,27.024857,,0.9352,0.14208531,3.3811965,,0.77155,0.07610297,24.00745,,0.82335,0.006828308,11.280563,,0.94905,0.028760552,29.648415,,0.92805,0.0067100525,24.389698,,0.88495,0.11684978,9.53157,,0.9088,0.058879375,1.7891517,,,22528.0,/home/ben/sci/fix-cnre/infinite/prior/2024-06-26/13-33-52/12,12
224,slcp,2507536178,CNRE,24,24,25,1.0,0,False,128,3,4.525433,12.462013753255208,0.87075,0.011830568,19.485985,,0.7625,0.0050498247,22.257332,,0.77195,0.025501013,26.082384,,0.91785,0.087495506,3.7739296,,0.7607,0.026151896,22.703476,,0.7396,0.0077215433,12.249191,,0.9417,0.009780884,29.647438,,0.89765,0.036604524,24.603333,,0.76725,0.013501406,9.867756,,0.7974,0.043254316,2.576539,,,22528.0,/home/ben/sci/fix-cnre/infinite/prior/2024-06-26/13-33-52/14,14
225,slcp,1656533255,CNRE,74,74,75,1.0,0,False,128,3,4.6553564,16.77956339518229,0.8979,0.012552738,19.034569,,0.83685,0.025171995,23.303478,,0.71855,0.03019774,26.326569,,0.91035,0.041053772,3.6820219,,0.75125,0.017388701,23.988573,,0.80915,0.0099493265,10.917994,,0.95185,0.02743721,29.597145,,0.914,0.010117888,24.550104,,0.8029,0.020503521,10.476536,,0.85225,0.042222023,1.8071775,,,22528.0,/home/ben/sci/fix-cnre/infinite/prior/2024-06-26/13-33-52/26,26
226,slcp,3688529262,CNRE,74,74,75,10.0,0,False,128,3,4.4146957,16.740523274739584,0.93695,0.0047489405,19.392147,,0.86525,0.090409994,23.305044,,0.8284,0.03842032,26.209198,,0.9302,0.039264202,3.175297,,0.80685,0.0318892,24.081703,,0.7923,0.0649755,11.827528,,0.9635,0.11026299,29.4902,,0.9184,0.0401572,25.363369,,0.8061,0.02940178,10.076715,,0.8542,0.05813992,2.53868,,,22528.0,/home/ben/sci/fix-cnre/infinite/prior/2024-06-26/13-33-52/25,25
227,slcp,1149155234,CNRE,149,149,150,0.01,0,False,128,3,4.985607,23.618668619791666,0.8493,0.015360355,19.498348,,0.87555,0.069928646,23.472528,,0.7992,0.01784134,24.57484,,0.92535,0.057757854,3.189599,,0.68235,0.012084842,23.1926,,0.71625,0.0040056705,10.863775,,0.9008,0.012819648,29.17405,,0.8514,0.010885119,24.698414,,0.6961,0.0109905,9.817507,,0.81065,0.045502067,1.7272992,,,22528.0,/home/ben/sci/fix-cnre/infinite/prior/2024-06-26/13-33-52/40,40
228,slcp,2787247566,CNRE,149,149,150,100.0,0,False,128,3,4.7922316,23.050614420572916,0.94035,0.07528329,19.805494,,0.90755,0.07827473,23.962154,,0.81625,0.07768142,28.22961,,0.9555,0.21479094,2.8993378,,0.7684,0.06999326,24.141644,,0.784,0.036025167,10.893694,,0.96485,0.14420545,29.507637,,0.9457,0.07992792,25.46472,,0.83525,0.023591757,8.94088,,0.86185,0.06086403,1.9259107,,,22528.0,/home/ben/sci/fix-cnre/infinite/prior/2024-06-26/13-33-52/36,36
229,slcp,3002212966,CNRE,9,9,10,100.0,0,False,128,3,5.371855,12.824295043945312,0.88715,0.0090094805,19.392487,,0.8357,0.047096968,23.785337,,0.8274,0.017172456,25.900562,,0.92215,0.04531324,3.318882,,0.8515,0.03233993,23.384846,,0.7642,0.035384536,10.971216,,0.93775,0.0077757835,30.124992,,0.9311,0.03360343,23.589277,,0.78205,0.028331637,9.723035,,0.8907,0.03311801,1.6629863,,,22528.0,/home/ben/sci/fix-cnre/infinite/prior/2024-06-26/13-33-52/6,6
230,slcp,3881242908,CNRE,99,99,100,100.0,0,False,128,3,4.6716166,19.808846028645835,0.9224,0.006773591,20.059448,,0.84565,0.04773867,23.122198,,0.83205,0.04061985,25.691393,,0.9355,0.15324438,3.5024369,,0.83305,0.09098005,23.62901,,0.7872,0.07332432,11.447778,,0.95945,0.01056397,29.490534,,0.92685,0.15994656,24.20661,,0.8065,0.017700553,10.091561,,0.86705,0.11312556,3.0994995,,,22528.0,/home/ben/sci/fix-cnre/infinite/prior/2024-06-26/13-33-52/30,30
231,slcp,2691762594,CNRE,99,99,100,10.0,0,False,128,3,4.4781313,22.10189005533854,0.91925,0.045408368,20.002151,,0.91825,0.10190725,24.24851,,0.8459,0.08799398,27.448593,,0.93695,0.22781026,3.411117,,0.89615,0.12477934,23.010193,,0.80845,0.026469111,11.7022705,,0.975,0.2346623,29.995045,,0.9147,0.011579037,24.993324,,0.8466,0.077378035,11.815575,,0.9018,0.1892333,2.0936308,,,22528.0,/home/ben/sci/fix-cnre/infinite/prior/2024-06-26/13-33-52/31,31
232,slcp,3276313124,CNRE,49,49,50,10.0,0,False,128,3,3.6218073,14.794291178385416,0.88115,0.055922985,19.419937,,0.86555,0.099952936,23.212017,,0.8256,0.13384521,27.211952,,0.9458,0.09148753,3.614414,,0.78495,0.060224175,24.130348,,0.79425,0.011076093,11.639255,,0.96155,0.07684028,29.16839,,0.91315,0.017439008,24.667305,,0.79705,0.03031981,10.189331,,0.89885,0.068303585,1.8072984,,,22528.0,/home/ben/sci/fix-cnre/infinite/prior/2024-06-26/13-33-52/19,19
